9.0102	6.0085	10.0118	11.0094	10.0087	4.0027	2.0054	7.0087	12.0088	6.0053	6.0042	6.0151	5.0112	7.009	12.0119	15.0102
6.0055	2.0033	7.0097	9.0081	4.0022	3.0033	0.0022	5.0055	6.0067	1.0044	15.0142	6.0058	7.01	6.0023	7.0059	17.0218
4.0033	5.0098	8.0027	3.0063	12.01	18.0167	5.017	11.0074	3.0048	16.0172	12.0135	6.0045	1.0041	7.0075	12.008	5.0082
5.0033	4.0078	12.0089	3.0067	10.0088	11.0058	0.008	7.0085	9.0077	6.0067	14.0143	9.0124	0.0068	8.0108	12.011	13.0079
12.0175	9.0077	13.0092	6.0099	13.0029	0.0066	1.0094	7.0034	12.0131	7.0025	2.0079	7.0076	3.0109	5.0054	12.0047	3.0045
22.0199	7.0088	7.0069	9.0132	7.0085	5.005	0.0031	7.0045	4.0076	5.0025	4.0033	4.0055	13.0151	2.0048	6.0054	7.0057
9.0164	14.0156	11.0045	3.0046	14.0137	11.0119	0.0034	8.0077	4.0044	6.0045	3.0066	5.0045	10.0054	3.0058	4.0054	4.0054
3.0035	5.0072	4.0047	8.0057	6.0024	7.0058	0.0072	10.01	6.0056	5.0042	7.006	8.0131	4.0095	6.0083	16.0121	13.0134
6.0044	5.0078	10.0101	6.0066	5.0074	7.0123	2.0088	20.0092	9.0112	10.0069	14.0142	6.011	7.0071	12.0107	13.0101	4.0121
9.0154	6.0107	14.0072	8.0077	12.01	10.0113	1.0105	13.0071	9.0067	11.0081	5.0077	4.0098	7.009	9.0088	9.0069	8.0119
3.0051	5.0047	13.009	4.009	10.0039	9.0122	4.0138	12.0089	6.0105	9.0103	7.01	14.0081	7.0092	12.0117	11.0061	9.0162
4.0034	3.0025	12.0076	6.0142	7.0042	6.0033	1.0066	7.008	7.0079	3.0004	16.0168	15.0205	7.0122	9.0172	12.0134	23.0139
1.0044	2.0042	14.007	2.0054	5.0024	10.0066	1.01	14.0132	10.0096	9.0092	17.0262	14.0105	2.0034	9.0133	19.0123	7.012
8.0052	8.0106	11.0118	3.0058	7.0093	3.0046	8.0102	8.0047	12.0128	4.006	8.0091	10.0088	4.0061	10.0065	7.0067	5.0097
4.0077	3.0037	12.0118	7.0057	6.0036	8.0055	1.0118	10.0069	11.0101	7.0108	11.0095	12.014	5.0075	6.0068	18.0124	7.0133
7.0058	8.008	13.0097	1.0087	8.0048	10.011	4.0154	15.0086	9.0129	9.012	7.0057	8.0061	4.0076	10.0101	10.0058	3.0066
8.008	4.0065	7.0047	6.0075	7.0052	7.004	6.0118	9.0111	4.0078	10.0079	5.0078	9.0077	6.0056	8.0138	11.008	11.0125
4.004	2.007	10.0079	3.0021	8.008	13.0131	12.0185	9.0059	5.0079	22.0186	17.0149	6.0141	2.0012	6.0079	10.013	7.0057
7.0055	7.0091	13.0069	1.0097	10.0078	10.0111	3.0075	10.009	6.0103	7.0075	11.0141	10.0059	6.0085	9.009	7.0092	9.0077
6.0036	8.008	9.012	1.0031	7.0054	20.0235	12.0191	12.0076	10.0152	15.0165	20.0136	2.0069	1.0025	8.0088	5.0053	2.0012
18.0168	6.0108	9.0097	14.0149	8.0098	4.0036	0.0088	13.0056	14.0084	5.0064	4.0048	6.0126	7.0172	10.007	17.0101	11.0146
10.0139	7.0089	13.0089	9.0116	12.0038	2.0043	1.0095	9.009	11.011	7.0054	4.0112	11.0089	6.0133	8.0081	15.007	13.0172
8.0042	1.0069	6.0057	4.0044	3.0059	9.0055	2.0042	7.0077	4.0045	9.0053	14.0168	5.009	4.0066	2.0057	10.0088	8.0046
5.0109	12.01	9.008	8.0089	12.0068	11.0135	5.0102	9.0095	8.009	10.0091	11.0139	6.0068	9.011	4.0074	10.0068	7.0082
0.0	4.0064	4.0023	0.0001	5.0034	27.0327	15.0228	14.0088	3.0043	18.0175	16.0178	4.0048	0.0011	11.0099	7.0037	2.0074
6.0074	3.0049	11.0075	4.0068	7.0058	10.0147	1.0093	15.0069	7.0048	2.0087	12.0138	12.0093	4.0075	19.0095	8.0049	7.0192
10.0037	8.0114	7.0059	3.0089	9.0095	9.0094	1.0068	12.0088	7.012	6.0049	12.0111	7.0075	3.007	7.0065	12.0118	5.0047
13.0181	10.0092	12.0118	8.0075	14.0097	5.0035	1.0081	7.0087	9.0111	7.0086	7.0067	7.007	6.0076	5.0077	11.0079	6.008
10.0088	4.011	15.0121	4.0036	7.008	13.0091	3.0119	10.0077	13.0131	7.0077	12.0103	3.0077	2.0057	9.0089	6.0045	10.011
6.0045	4.0056	8.0066	2.0055	3.0056	20.0122	12.0197	14.0168	8.0109	13.0161	11.01	7.0052	3.0012	11.0183	9.008	7.0058
4.0032	3.0055	9.0078	0.0012	6.0057	14.0145	4.0066	5.0055	6.0067	6.0066	11.0112	2.0021	0.0021	6.0055	1.0011	1.0001
9.0075	3.0058	7.0068	8.0089	10.0076	9.0046	0.0066	5.0078	5.0077	6.0066	11.0079	4.0067	3.0073	6.0098	8.0065	10.0065
5.0028	4.0112	15.0107	2.0042	13.01	14.0112	6.0163	8.0068	5.0147	19.0163	13.0132	6.0037	2.0003	4.0068	10.0077	3.0064
6.0075	4.0036	4.0093	9.0051	4.0035	3.0022	0.0023	6.0064	4.0086	5.0033	4.0011	3.0034	9.0059	2.0052	7.0039	6.0117
3.0054	2.0034	5.0075	8.0038	6.0035	3.0044	0.0023	5.0053	3.0065	3.0022	5.0033	5.0047	6.0046	5.0033	7.0058	6.0129
4.0046	4.0046	5.0032	4.0064	9.0083	8.0057	2.0078	5.0037	3.0035	4.0108	6.0047	12.0088	2.0035	8.0056	11.0098	9.0143
3.0023	4.0022	4.0054	3.0056	1.0031	6.0068	4.0083	10.005	2.0054	7.0077	11.0081	9.0099	7.0035	5.0067	10.0103	8.0128
3.0046	4.0032	7.0064	3.0047	4.0044	8.0048	1.0064	6.0055	5.0055	4.0032	7.0082	9.0097	6.0053	3.0087	9.0057	5.0057
7.0097	3.0066	9.0058	5.0046	4.0047	5.0062	3.0053	8.0048	7.0057	5.0065	3.0046	6.0066	7.0076	7.0029	5.0054	5.0106
8.0106	6.0058	4.0043	10.0105	5.0038	5.0063	3.0063	8.0058	6.0107	1.0054	5.0045	11.0049	10.0061	9.0057	10.0093	8.02
3.0093	5.0047	4.0014	8.0067	4.0047	5.0041	2.0032	2.0024	5.0064	0.0013	4.0043	5.0035	9.0018	3.0043	4.0066	4.0084
5.0023	3.0074	9.0044	1.0058	5.0046	11.0068	1.0129	11.0069	4.0055	11.0098	3.0029	6.0073	3.0065	4.007	11.0065	6.0067
5.0068	3.0054	6.0038	9.0096	4.0034	4.0033	1.0041	5.0047	9.0055	1.0022	6.0054	4.0079	5.0098	6.0034	7.0089	12.0112
2.0043	4.0054	5.0046	6.0046	5.0035	3.0042	2.0074	7.0037	6.0044	2.0043	7.0057	7.0089	4.0067	8.0048	8.0068	11.0162
3.0034	2.0062	6.0033	6.0049	6.0032	2.0023	0.0034	6.0066	4.0062	3.0012	5.0035	5.0079	4.006	6.0047	7.0098	15.015
6.0075	6.0106	8.0057	6.0051	7.0057	5.0027	1.0117	13.0077	9.0112	10.0065	5.005	3.0073	4.0045	5.0091	13.0065	4.0089
2.0022	3.0022	2.0036	6.0065	9.0031	2.0022	1.0055	3.0057	0.0073	6.0014	3.0044	8.0046	2.0018	3.0097	12.0064	6.0077
7.0081	7.0068	10.0035	3.0114	7.0086	3.0032	0.0044	6.0004	2.0048	4.0041	2.0013	7.0064	10.0074	2.0036	3.0062	3.0028
7.0049	6.0056	5.0035	4.0093	8.0064	2.0055	2.0063	6.0017	2.0055	7.0045	4.0058	8.0075	5.0076	4.0055	9.0066	4.0048
6.004	2.0064	12.0056	5.0118	7.0054	3.0024	0.0075	8.0046	4.0109	9.0033	3.0069	11.0078	8.0074	3.0056	12.0101	8.0113
1.0043	6.0053	5.0037	5.0054	8.0045	2.0067	2.0064	8.0035	4.0058	9.0044	4.0096	9.0091	5.0054	2.0047	15.0091	5.0109
4.0038	5.0078	11.0075	4.0077	10.0055	4.0067	0.0106	11.0049	4.0106	13.0045	6.0074	8.0109	5.0057	4.01	14.0077	5.0076
0.0021	4.0056	8.0022	0.0033	7.0041	6.0051	2.0108	8.0056	1.0038	10.0093	8.0048	6.0086	3.002	4.0066	7.0089	5.0036
1.002	3.0002	2.0034	4.0054	4.0022	3.0052	2.0066	7.0038	2.0053	4.0043	6.0035	9.0091	3.0016	5.0069	12.011	12.016
5.0048	3.0062	5.0035	7.0077	8.0073	5.0057	3.0086	9.0061	3.0078	12.0068	6.0087	7.0068	4.0022	5.008	14.0103	9.015
7.0055	4.0026	4.0088	6.0065	6.0044	5.0074	4.0056	6.0058	4.0044	6.0077	7.0065	4.0047	3.008	6.0056	7.0023	5.0063
1.0021	4.0044	6.0052	0.0005	3.0012	7.0031	1.007	6.0075	6.0025	1.0069	10.0096	6.0054	1.0064	4.0033	7.0048	4.0032
11.0057	3.0119	6.0066	7.0058	8.0068	7.0068	3.0083	7.0047	6.0105	11.0036	5.0021	4.0126	2.007	4.0055	12.0107	7.0047
3.0023	4.0042	6.0055	2.0045	3.0034	4.0022	1.0042	7.0068	5.0045	2.0032	5.0045	4.0044	4.0064	4.0048	5.0046	9.0087
2.0024	3.0032	2.0037	7.0063	3.0023	3.0014	2.0075	7.0054	4.0046	6.0083	6.0036	4.0046	5.0063	4.0036	9.0064	2.006
2.0042	4.0046	2.0065	9.0035	5.0044	5.0017	2.0096	8.0065	5.0045	4.0072	5.0006	6.0088	5.0058	7.0076	11.0055	2.0089
1.0031	9.0087	6.0028	1.0041	11.0059	14.0156	8.0192	9.005	5.0068	13.0126	9.0117	6.0055	0.0031	6.0087	10.0028	1.0043
5.003	3.0048	5.0034	2.0055	3.01	17.0157	14.0156	8.0054	7.0022	10.0163	10.0121	6.0048	0.0014	11.0077	5.0065	3.0054
5.0032	6.0056	4.0037	4.0086	6.0088	5.0058	6.0098	8.0034	6.0046	7.0088	9.0097	6.0069	1.0034	7.0064	10.0091	6.0078
2.0022	4.0054	3.0022	0.0001	2.0036	8.0107	10.006	3.0053	5.0022	7.006	3.0073	4.0044	0.002	4.0022	3.0056	5.0034
10.0111	3.0023	7.0088	5.0056	7.0036	4.0033	0.0043	4.0054	4.0094	6.0035	6.0049	7.0066	5.0049	1.0052	10.0075	4.0046
8.0048	3.0041	7.0065	6.0101	5.0025	3.0025	3.0082	6.0055	4.0087	8.0054	4.0049	8.0077	7.0107	3.0069	10.0069	7.0056
9.0122	5.0044	5.0036	10.0118	7.0044	2.0044	2.0035	5.0055	3.0067	6.0023	3.0064	7.0056	11.0089	2.0055	9.0075	8.0104
2.0057	4.0044	5.0032	7.0055	8.0044	0.0024	1.0043	5.0044	2.0042	5.0013	1.0014	3.0053	6.0056	4.0063	5.0043	5.0059
4.0046	4.0022	8.0069	6.0097	8.0024	0.0013	0.0062	5.0045	4.0087	7.0045	3.0088	10.0046	6.0088	3.0074	12.0036	3.0068
5.0058	7.0073	12.0059	4.011	8.0064	3.0038	1.0084	10.0057	4.0107	9.0037	1.0088	12.0057	11.0083	3.0095	12.0057	4.0098
5.0057	2.0031	10.0077	5.008	4.0055	3.0027	1.0034	10.0084	4.0075	8.0047	2.0065	9.0067	9.0058	6.0105	10.0068	7.0114
8.0078	3.0034	6.0055	5.0078	6.0054	3.0034	0.0042	6.0035	3.0084	8.0034	2.0029	7.0065	5.0028	2.0064	11.0086	6.0089
6.0053	3.0046	3.0034	7.0077	7.0053	2.0013	0.0085	7.0027	1.0054	6.0022	5.0048	9.0109	5.004	4.0084	14.0078	7.0121
2.0044	6.0084	4.0037	8.0057	7.0036	2.0025	2.0082	7.0057	7.0066	4.0082	5.0019	7.0089	4.0076	7.0021	12.0107	7.0119
3.0033	5.0035	2.0045	6.0065	7.0056	6.0032	2.0077	3.0023	6.0046	3.0064	12.0067	2.0079	0.0043	4.0069	7.0054	6.0022
7.0067	5.0076	3.0025	5.0054	7.0076	3.0032	1.001	3.0026	2.0013	3.0031	2.0064	7.0046	3.0055	3.0015	8.0044	3.0075
4.0056	8.0036	2.0023	4.0085	6.0013	1.0062	6.0044	4.0057	3.0047	5.0036	2.0062	6.0031	6.0093	3.0054	6.0036	6.0049
6.0049	5.0021	4.0056	4.0085	4.0035	1.0041	4.0023	1.0011	2.0043	2.0013	1.0051	7.0024	6.0073	2.0035	4.0013	4.0045
3.0033	4.0032	9.0062	1.0061	5.0024	4.0051	2.0083	6.003	6.0076	3.0047	9.012	7.0034	3.0044	5.0047	6.0023	2.0052
4.0036	6.0063	7.0041	4.0093	7.0064	2.0038	4.0096	9.0047	3.0076	10.0036	2.0053	4.0035	7.0058	3.0086	7.0033	6.008
3.0021	5.0064	3.0027	2.0032	4.0041	5.0025	4.0064	3.0036	3.0059	4.0065	8.0055	6.0054	3.0023	3.0035	5.0063	4.0044
1.0022	7.0045	5.0026	0.0051	7.0043	12.0126	8.0152	9.0067	2.0035	13.0182	8.0045	3.0026	3.0044	5.0058	4.0043	3.0022
3.0046	4.0005	3.0064	6.0061	0.0013	0.0011	7.0035	3.0052	5.0055	2.002	8.0068	7.009	8.0063	3.0063	5.0089	8.0051
1.0021	4.0014	5.0033	1.0041	3.0021	3.0053	4.0068	5.0025	4.0062	5.0066	6.01	9.0038	3.0017	4.0044	8.0054	2.0073
1.0033	7.0043	5.0076	2.0013	6.0053	6.0036	2.0067	4.0044	2.0046	2.0033	7.0025	7.0085	6.0034	2.0066	5.0043	5.0057
5.0059	6.0043	6.0057	3.0062	4.0045	3.0033	0.0021	5.0034	3.0071	2.0002	4.0047	5.0036	7.0036	1.0043	5.0042	4.0057
5.0067	10.0049	7.0048	3.0103	10.0077	8.0121	2.0083	12.0073	3.0075	6.0069	4.0077	12.0058	7.006	9.0117	11.0058	5.0121
1.0012	1.0032	8.0042	2.0045	5.0003	1.0032	0.0084	7.0025	5.0063	5.0026	5.0069	6.0064	1.0054	5.0032	9.0049	1.0042
4.0033	2.0015	4.0053	5.0054	3.0033	6.004	1.0059	6.0045	6.0065	1.0013	7.0033	3.0076	2.0035	6.0096	6.0055	7.0047
5.0042	2.0054	5.0023	6.008	5.0023	2.0012	0.0063	6.0035	5.0035	2.0024	2.003	4.0054	2.0088	7.0053	6.0017	5.0064
3.0065	7.0077	9.0036	4.0077	5.0068	8.0076	2.0118	14.006	10.0057	9.0113	7.0086	4.0077	5.0055	6.0067	11.0083	4.0073
4.0107	7.0029	12.0045	2.0097	6.0056	2.0053	1.0073	10.0029	10.0047	3.0097	3.0065	9.0068	4.0057	8.0042	9.0084	8.0128
1.0031	4.0045	4.0024	1.001	4.0034	11.0064	0.0079	7.0068	2.0033	3.0057	8.0063	5.0034	3.0013	3.0055	7.0044	1.0043
3.0023	4.0032	3.0027	4.0062	2.0024	3.0023	0.0051	8.0045	3.0015	3.0041	4.0031	4.0068	6.0093	2.0036	8.0057	7.007
10.0077	6.0108	3.0016	6.0076	5.0063	5.0025	4.0041	4.006	5.0045	3.0023	3.0036	7.0096	5.0093	5.0056	7.0085	8.0044
5.0044	6.0097	6.0035	2.0035	7.0075	8.0036	4.0077	3.0056	8.0057	4.0088	12.0109	6.0067	0.0046	4.0011	7.0101	6.003
12.0057	6.0067	0.0047	7.0094	10.0088	2.0046	2.0062	6.0027	4.0044	6.0054	6.0048	4.0076	0.01	6.0055	12.0065	5.0035
3.0036	5.0045	4.0044	5.0064	7.0032	4.0034	2.0064	1.0026	5.0045	2.0051	9.0093	7.0054	1.0063	3.0014	8.0054	5.0056
5.0033	7.0054	3.0058	4.0066	5.0063	5.0042	2.0046	4.0027	3.007	2.0044	9.0023	6.0073	5.0034	2.0024	6.0096	6.0057
5.0033	2.0075	6.0026	3.0044	7.0056	6.0047	3.0085	6.0046	3.0073	8.0025	4.0035	3.0066	0.0004	6.0097	5.0042	6.0045
2.0043	6.0034	5.0056	5.0066	9.0056	6.0086	1.0076	10.006	3.0046	5.0078	5.0021	5.0055	4.0056	9.0091	7.0035	6.0107
5.0047	8.0076	6.0055	4.0077	8.0045	4.0027	2.0087	7.0074	7.0066	5.0076	7.0059	8.0099	3.0096	5.0065	12.0087	10.0072
5.0046	4.0063	7.0033	4.008	5.0024	1.0014	1.0064	6.0042	6.0056	4.0043	5.0045	8.011	3.0086	5.0034	10.0102	10.0078
1.0023	7.0043	4.0023	3.0077	6.0031	4.0059	3.0064	8.008	4.0035	2.0043	5.0027	7.0095	3.0055	8.0088	7.0097	12.0082
3.0066	6.0047	11.0068	3.0075	11.0054	8.006	3.0129	7.0069	6.0098	8.0112	8.0047	9.0087	4.0049	7.0104	9.0089	6.0047
4.0056	6.0043	6.0026	2.0076	7.0052	5.0033	1.0077	4.0027	4.0044	3.007	4.0022	8.0063	3.0049	4.0042	7.0075	7.0067
5.0045	2.0014	5.0105	5.0025	3.0023	4.0012	1.0023	5.0075	7.0088	3.0063	8.0047	2.0024	3.0045	4.0055	6.0035	4.0053
3.0032	5.0054	8.0069	1.0033	7.0045	8.0059	0.0086	14.0131	6.0059	8.012	12.0118	6.0048	2.0063	7.0078	12.0081	6.0077
2.0012	2.0045	7.0033	3.0053	6.0045	5.0035	1.0064	6.0055	5.0042	2.0042	3.0055	5.0026	1.0055	8.0065	5.0025	6.0077
5.0087	6.0045	7.0064	2.0014	4.0025	4.004	4.0058	5.0065	7.0036	4.0065	7.0077	5.0076	4.0074	3.0037	6.0068	9.0067
2.0116	11.008	9.0046	3.0036	16.0038	7.008	1.0162	10.0087	5.0078	10.0147	5.0037	8.0049	2.0046	6.007	12.0044	2.0084
8.009	6.0094	6.0096	8.0029	8.0073	3.0036	5.004	6.0085	9.0082	7.0028	4.0095	8.0107	4.0078	6.0087	12.0068	9.0112
8.0037	6.0114	3.0079	5.0015	7.0053	6.0077	7.009	9.0091	7.0118	9.005	9.008	6.0096	1.0036	8.008	11.0085	7.0099
4.0053	5.0047	8.0045	5.0088	10.0066	6.0085	2.0087	8.005	4.0048	6.0095	4.0097	14.0072	4.0077	9.0051	15.0094	5.0145
4.0056	5.0065	8.0049	4.0064	12.0066	8.0083	2.0105	6.0045	5.0055	9.0068	6.0102	7.0076	1.0055	5.0085	11.0045	4.0049
5.0024	5.0042	3.0048	3.0062	3.0033	4.0043	3.0043	6.0047	4.007	3.0013	6.0043	5.0074	5.0062	3.0068	6.0065	7.0039
7.0039	5.0074	6.0047	3.0062	6.0065	6.0043	3.0043	3.0048	3.0068	3.0013	4.0043	5.0042	5.0062	4.007	3.0033	5.0024
