5.057	2.2297	3.551	6.7738	3.4812	1.2042	0.9252	3.9786	2.6545	1.7342	4.2032	1.9633	6.9755	3.6991	2.3298	5.7958	3.5985	1.4039	2.7371	1.9072	0.5089	0.0454	0.2006	1.1912	0.617	0.2876	0.7464	0.8201	3.3716	0.4726	1.8132	4.409	4.0824	1.9876	0.7945	2.6912	1.2586	0.2424	0.3549	1.5143	2.2181	0.5586	2.5076	2.7251	3.9835	2.2988	0.5697	3.3435	4.7237	4.0932	3.4882	7.5731	4.4276	0.5	1.0287	4.1555	3.4757	0.9317	0.4223	3.5353	5.0622	3.6934	3.4901	6.3861
4.745	2.9288	5.889	7.0225	1.5009	1.3962	0.9276	3.9848	4.6084	7.039	3.9208	2.2503	2.0075	4.8046	5.2195	5.5589	5.2065	1.3203	4.48	3.7778	4.4467	0.818	0.9724	3.7189	2.4497	1.5635	1.3197	2.3011	3.6546	5.8626	6.3887	6.2259	5.2536	1.3625	3.261	4.0886	5.5703	4.3496	3.197	8.9652	1.1739	5.1801	2.7357	2.6946	1.6263	2.7024	3.5423	2.6934	5.2809	1.5944	2.9056	2.5511	4.5515	3.24	2.5501	5.4342	5.8475	8.1426	3.9369	3.4568	5.4065	2.7324	6.3248	4.9659
5.633	4.3754	4.1206	4.3555	6.53	3.4429	1.7288	6.883	2.845	3.3988	6.3021	2.1697	3.0574	5.0518	2.766	3.494	4.2137	9.8461	5.1074	3.2811	5.2451	4.6436	2.3939	6.2756	0.9868	2.8111	4.2505	1.4718	2.7625	7.7068	3.111	10.4962	2.3637	1.8372	2.8422	3.7687	7.6419	4.3036	3.058	2.5552	3.2236	8.2248	4.0983	3.9266	1.2327	1.435	5.7484	2.8501	5.8017	1.8677	2.5685	2.3181	2.8879	6.1717	2.3305	8.1007	3.9714	3.1227	4.8222	3.9286	6.565	5.2977	4.3572	13.6589
6.3055	1.2352	8.4862	3.5591	2.9031	2.5823	1.646	3.6647	5.9609	3.7055	8.8059	5.5119	2.8657	3.7696	4.8691	4.0123	1.1363	5.624	7.2338	2.9231	6.0793	4.306	2.7688	1.6802	1.1615	3.2037	3.1885	2.5056	3.5034	2.055	4.5043	5.1954	6.557	2.432	6.2927	4.1124	4.6554	5.602	4.3786	7.6535	6.3794	7.9508	8.6781	5.0105	4.0142	1.7407	7.473	2.4099	5.5434	1.6929	3.2941	4.8013	3.9215	2.7777	1.9003	2.2704	5.0658	7.4132	5.3111	2.0494	4.9546	3.6075	3.0616	5.5465
2.4246	1.1754	3.0013	2.2364	3.5083	2.0471	2.1114	2.5126	4.0974	7.1241	3.3636	5.5768	3.0283	2.7148	6.1837	2.2432	2.1219	2.447	6.2748	3.8941	2.4369	3.2797	4.1246	6.1323	4.0435	5.9302	6.0864	2.9317	2.1146	4.9648	3.0319	6.6384	2.5456	1.8349	7.3073	3.6276	5.7522	5.0077	7.934	3.2282	3.4674	3.8769	4.6108	7.4474	4.0946	2.6591	7.3393	7.0886	1.6771	4.6773	3.5271	4.411	2.7775	6.4389	5.0995	3.7005	3.6844	5.6381	5.3349	5.226	4.7223	8.1482	3.4084	7.2752
1.7456	3.6502	2.4714	4.4843	4.0441	3.4985	1.0485	5.7551	3.5147	2.1245	3.0706	2.5216	5.7273	4.3647	5.8391	3.0435	1.9009	3.5724	1.8211	8.1445	3.6293	1.7211	0.8626	3.9271	0.8917	1.0507	0.6715	1.2079	4.7405	4.0565	7.4793	4.2797	4.348	1.4704	2.8252	1.6131	3.2936	1.1712	0.5995	3.577	1.9503	0.7294	0.4768	4.2275	1.2686	5.1132	1.4475	6.2889	3.5239	5.5725	2.8986	4.4247	4.4454	4.0035	1.553	7.5551	3.3595	5.9945	3.1762	6.0651	4.7402	4.4858	4.2616	6.6997
5.8304	2.7314	2.3511	3.8857	2.2703	5.1938	1.5367	5.9903	1.532	3.5782	3.2672	1.8808	1.175	3.0007	3.2857	3.1113	3.9914	5.0415	2.8513	2.8127	3.9564	5.574	5.1759	9.3671	2.4137	4.1984	2.3262	2.122	4.2404	10.0985	12.25	4.5196	2.1719	4.1299	2.1507	2.6583	3.9073	8.2722	3.6087	8.284	3.4312	7.3609	2.3823	2.0572	3.2985	3.4113	4.6243	1.6037	2.8405	3.2218	3.0373	0.913	4.6173	5.8157	2.6097	7.4087	3.0863	9.1016	6.0213	6.1195	1.3022	3.9492	4.2587	1.3509
1.77	1.8205	3.9992	2.6102	1.0673	0.9461	0.611	2.9637	4.0978	5.3403	4.8444	8.8573	2.3128	3.2866	6.1682	6.8875	2.9988	0.805	3.6342	4.8571	4.4623	0.8866	0.7902	4.7447	0.8068	0.6102	0.5375	1.9481	4.3916	4.9603	6.2207	7.7893	0.8678	1.4934	7.5437	3.9054	2.4335	2.4639	1.0419	8.8306	3.1821	2.5242	0.9991	3.7626	5.3943	3.8346	4.3606	9.1879	2.37	1.3506	6.8518	7.1962	4.4373	6.6236	1.4548	7.2441	5.5786	6.2114	3.8795	8.1658	7.6786	7.7783	7.0816	17.4818
17.8348	4.4054	2.8273	6.8108	3.7264	5.7541	1.6241	3.6179	3.8206	4.3502	3.6968	1.8871	4.2535	3.8879	3.6918	0.3644	4.8302	3.7204	4.5622	2.653	4.0798	4.6875	5.8231	3.5723	3.0145	4.791	4.1155	3.1472	2.5681	2.7571	4.8143	0.1608	8.4507	2.5999	4.3688	2.2817	2.7253	5.7492	5.3247	2.4072	7.8359	4.434	22.2923	6.5602	0.9445	2.6884	8.6661	0.1558	2.3723	2.1493	1.9811	0.6552	4.9148	1.672	2.275	0.6045	3.0352	2.6284	11.0172	0.8611	0.181	0.102	0.3618	0.0182
6.6748	4.4266	7.6206	5.2941	2.2808	5.5429	1.3362	4.8709	4.6052	5.5113	6.6891	6.038	3.9813	3.5119	3.4552	6.8277	3.5924	2.5214	4.5273	2.3814	4.1217	5.7055	2.2824	8.0541	2.4806	0.7439	1.1577	1.4324	7.5415	3.7275	4.5936	5.0507	8.4212	4.3021	5.7328	3.4026	2.9034	4.7253	0.9425	2.9024	6.2281	2.0826	3.1833	2.1193	2.2333	1.5699	5.3526	2.4981	5.2463	2.5526	4.9852	8.0851	3.7573	4.1512	1.3046	4.0693	8.5582	2.9847	2.5837	2.3783	6.8734	4.548	2.8536	4.8565
19.8758	8.5266	5.8135	3.5493	5.1531	5.2566	2.3304	2.8564	4.2824	3.2909	3.731	2.9238	0.9139	2.4711	4.9703	2.7367	7.7255	2.9325	3.6232	2.237	6.7454	5.5138	2.5164	1.216	3.2017	2.5301	4.5147	1.6738	0.7146	4.8692	3.2771	2.2366	8.0591	3.374	3.4017	4.103	2.5873	3.973	3.8331	2.5215	2.1036	3.4504	3.1402	4.3926	1.6237	2.7124	6.928	3.3327	1.7246	0.8121	1.2821	1.3291	2.0241	1.4478	3.2405	5.6695	8.841	3.6944	1.5911	5.6977	1.1821	2.6886	3.7834	2.6065
8.0836	2.5453	5.2632	5.1326	3.5043	1.5521	0.6693	2.3241	5.4559	0.6544	4.4979	6.4487	7.7071	2.1442	8.7756	4.4905	1.5407	1.454	2.9609	5.9406	2.6449	0.2014	0.498	2.0919	0.3969	0.2018	0.6658	1.3912	1.7288	2.7802	3.3258	3.5457	5.2198	0.5821	4.705	3.1927	1.645	0.2796	0.4788	1.7638	2.7772	0.3768	3.1465	2.3941	6.4331	2.6127	3.214	6.3593	6.1793	3.4512	4.7202	8.7566	3.7457	3.0199	1.1054	4.9781	5.1362	2.9963	2.6325	8.2996	7.0333	3.6441	3.8483	8.9432
0.1498	0.693	2.7431	1.3892	0.5521	1.2563	2.1037	1.2839	2.0516	6.3725	3.9101	3.8544	0.5676	1.5596	3.3733	0.783	1.8187	1.5307	8.4003	2.1184	2.866	4.1167	5.0363	5.5375	2.5999	6.0311	4.45	3.9357	0.9674	5.6548	6.9895	8.3356	2.6736	2.1949	3.3953	3.7746	4.7459	7.2291	3.8765	8.2391	4.7068	6.8261	4.7564	6.5951	1.4556	6.4608	5.4659	4.617	0.7499	0.7769	1.7468	0.7445	5.669	4.5617	5.995	4.8091	3.4413	4.8605	10.0029	4.0226	1.155	6.655	6.6646	3.729
6.6316	4.4583	3.668	7.4578	4.1297	1.1144	1.0383	4.4434	3.9659	4.0021	6.0612	4.0807	9.3895	2.6384	5.7977	6.8081	6.9646	2.9611	3.9915	3.8699	3.5923	1.3955	0.9995	1.8872	1.584	0.4171	1.2735	0.8526	2.9252	2.0596	5.4868	2.104	4.074	1.3762	6.3066	5.4857	2.8023	2.2068	1.024	3.5441	4.6894	3.9922	2.5428	2.9984	3.297	4.5838	4.7183	2.2262	4.4488	2.1918	4.4691	7.7814	7.1452	3.1672	1.1915	2.718	7.337	2.846	4.8502	6.9485	2.8441	4.5043	6.3323	7.2033
1.9696	2.6142	3.1987	4.1834	4.8404	1.439	1.8553	3.2062	7.5955	5.4272	4.2815	5.5181	1.1655	6.66	5.5238	3.3638	4.9002	2.9734	8.4665	3.3217	2.6747	0.6622	2.2365	3.3404	3.3375	2.5913	1.6598	1.8435	3.0531	2.6944	6.8317	6.648	2.3842	4.7051	8.751	6.4869	7.6341	2.4306	1.9074	3.4414	6.412	3.2972	1.8761	3.7781	1.3617	5.4982	3.9924	3.4124	3.0334	1.0451	2.6854	2.6914	4.4388	4.194	3.1895	7.6312	6.6029	4.084	7.6708	3.0945	4.1923	4.2255	5.2155	6.9921
4.7724	3.6671	3.1077	2.9948	4.2995	0.9227	1.5426	5.6708	2.1335	3.9846	4.7243	8.8145	3.1856	1.2476	4.3856	2.327	1.5532	2.7728	6.3446	3.3532	2.0322	0.5045	0.8848	2.2773	0.9717	1.1382	1.5185	2.017	5.1182	4.3521	5.1041	6.7819	3.9276	2.8958	2.5916	2.0983	3.669	2.0117	1.0148	5.0434	2.9668	1.9441	2.4624	7.0646	5.9986	4.1438	8.947	10.3289	4.5454	3.861	7.9849	2.6873	4.0733	3.6337	2.1217	7.7257	5.4064	4.0057	5.5886	10.7652	4.9547	7.9785	7.0645	10.8243
6.0603	3.038	8.4583	1.6088	4.6629	2.5771	1.5734	4.55	5.5861	3.8442	9.7158	4.1643	2.3818	1.3866	3.6451	2.7802	2.793	4.401	3.8748	2.303	2.3419	2.3575	2.3907	3.3627	2.1984	1.0611	2.7829	1.2237	3.4749	2.0825	3.0983	5.0623	7.3308	2.4016	4.7784	3.2707	2.9279	3.3733	2.2336	2.9353	7.5957	4.4284	5.6008	8.4461	6.9929	2.0383	7.5597	4.7141	2.6706	3.4063	6.1648	3.0492	2.9284	2.0284	1.0379	2.8715	2.1893	1.2552	6.889	8.2489	4.0664	3.359	4.7058	5.4222
2.7252	1.5305	2.6368	2.7707	1.6718	3.8214	1.1302	3.3595	3.6847	3.6009	5.0997	3.5048	0.7134	3.5509	3.1991	4.602	0.3361	0.8766	4.3839	3.5079	3.1065	3.1743	1.7598	6.0314	1.2212	1.092	1.6424	1.8595	1.8071	3.8314	7.9167	8.6666	5.6021	6.1719	6.9153	3.5029	0.7219	1.9992	1.0554	5.0224	8.9431	1.0714	5.8427	3.492	1.1497	2.9143	7.5538	2.7943	1.0737	1.3586	2.6284	2.1159	3.2279	5.0325	1.8667	7.3601	8.6528	3.0334	8.6675	5.7611	3.0788	5.6899	8.0947	8.0164
4.4353	0.8058	4.9867	5.8186	1.2431	2.9159	1.9497	1.4105	8.4139	4.136	6.2866	6.6003	3.4203	1.7152	5.4297	6.3067	0.8037	1.4921	3.6193	1.2245	1.7329	1.1126	1.1276	3.7434	1.4707	0.3785	1.4375	2.0468	4.589	0.2258	3.4969	1.3703	5.8234	2.1841	8.9244	4.0351	3.0024	1.6571	1.2034	0.9351	6.8621	0.9197	4.9788	5.0535	6.7999	2.8955	6.4051	6.4259	4.9713	2.9551	9.2615	5.8485	0.9844	1.9743	0.9731	3.3632	4.5739	0.9579	5.8543	7.3802	8.1282	2.0524	3.9826	5.7116
0.6444	2.0046	2.243	0.9282	1.44	2.233	1.4673	4.4151	5.5579	3.9227	4.4709	4.2709	0.8065	3.2445	1.3185	1.5782	2.136	1.1515	7.2967	0.9764	4.2557	2.643	2.2524	2.3781	1.8504	1.2979	2.7106	1.8713	1.1472	4.7054	7.2314	7.3113	2.4911	4.2132	7.1257	3.0268	3.5089	3.9174	1.7511	3.2027	5.1769	1.9515	9.0127	8.5134	2.1938	4.8639	5.8055	7.3284	0.5418	2.1783	1.5405	2.0161	2.2908	2.4768	2.1365	9.702	4.2435	5.1712	9.4931	7.6242	2.0444	1.9634	12.6447	7.3146
