0.24509804	0.17647059	0.26470588	0.31372549
0.1978022	0.21978022	0.28571429	0.2967033
0.22018349	0.23853211	0.28440367	0.25688073
0.15	0.3	0.3125	0.2375
0.125	0.2	0.275	0.4
0.18867925	0.24528302	0.26415094	0.30188679
0.24705882	0.24705882	0.25882353	0.24705882
0.16176471	0.25	0.35294118	0.23529412
0.26923077	0.24038462	0.25	0.24038462
0.2173913	0.2173913	0.24637681	0.31884058
0.2	0.22857143	0.28571429	0.28571429
0.20481928	0.25301205	0.24096386	0.30120482
0.15454545	0.39090909	0.3	0.15454545
0.13636364	0.38181818	0.30909091	0.17272727
0.19587629	0.25773196	0.29896907	0.24742268
0.140625	0.375	0.296875	0.1875
0.30952381	0.17857143	0.27380952	0.23809524
0.2688172	0.1827957	0.25806452	0.29032258
0.31578947	0.16842105	0.2	0.31578947
0.28125	0.21875	0.1875	0.3125
0.26190476	0.16666667	0.28571429	0.28571429
0.26168224	0.20560748	0.25233645	0.28037383
0.22916667	0.19791667	0.23958333	0.33333333
0.26829268	0.19512195	0.24390244	0.29268293
0.2183908	0.18390805	0.25287356	0.34482759
0.2173913	0.20652174	0.25	0.32608696
0.21333333	0.25333333	0.30666667	0.22666667
0.3030303	0.21212121	0.21212121	0.27272727
0.26027397	0.23287671	0.21917808	0.28767123
0.32758621	0.17241379	0.22413793	0.27586207
0.22368421	0.22368421	0.34210526	0.21052632
0.24418605	0.25581395	0.23255814	0.26744186
0.1969697	0.25757576	0.31818182	0.22727273
0.14285714	0.40659341	0.28571429	0.16483516
0.21917808	0.1369863	0.31506849	0.32876712
0.16176471	0.23529412	0.35294118	0.25
0.21428571	0.25714286	0.27142857	0.25714286
0.3125	0.1875	0.234375	0.265625
0.2173913	0.28695652	0.2173913	0.27826087
0.19047619	0.20634921	0.34920635	0.25396825
0.21428571	0.22857143	0.25714286	0.3
0.27692308	0.2	0.2	0.32307692
0.21100917	0.27522936	0.27522936	0.23853211
0.25252525	0.2020202	0.25252525	0.29292929
0.15384615	0.33846154	0.29230769	0.21538462
0.21538462	0.2	0.23076923	0.35384615
0.28735632	0.2183908	0.20689655	0.28735632
0.2247191	0.24719101	0.33707865	0.19101124
0.29213483	0.2247191	0.2247191	0.25842697
0.23611111	0.19444444	0.31944444	0.25
0.25333333	0.21333333	0.26666667	0.26666667
0.21621622	0.2972973	0.24324324	0.24324324
0.20224719	0.30337079	0.20224719	0.29213483
0.2254902	0.21568627	0.26470588	0.29411765
0.23529412	0.16470588	0.27058824	0.32941176
0.17647059	0.24705882	0.22352941	0.35294118
0.21818182	0.26363636	0.28181818	0.23636364
0.23684211	0.23684211	0.25	0.27631579
0.26470588	0.19117647	0.29411765	0.25
0.16981132	0.27358491	0.30188679	0.25471698
0.20588235	0.26470588	0.23529412	0.29411765
0.24096386	0.20481928	0.28915663	0.26506024
0.22727273	0.30909091	0.25454545	0.20909091
0.26363636	0.2	0.25454545	0.28181818
0.20909091	0.26363636	0.28181818	0.24545455
0.2	0.23636364	0.26363636	0.3
0.2244898	0.28571429	0.2755102	0.21428571
0.23611111	0.22222222	0.25	0.29166667
0.29166667	0.25	0.22222222	0.23611111
