4.6783,4.6783,1.8713,4.3664,2.807,4.3664,2.1832,2.4951,4.6783,2.1832,1.8713,0.3119,0.3119,0.3119,0.6238,0.3119,0.3119,0,0.3119,0.3119,0.3119,0.6238,0,0.9357,0,1.8713,0.3119,0.3119,0,0.3119,0.3119,0,0.3119,0,0,0,0,0.6238,0.3119,0.3119,0,0.9357,0.3119,0.6238,0.3119,0,0,0,1.8713,0.3119,0.6238,0,0,0,0.6238,0.3119,0.3119,0.6238,0,0,0.6238,1.5594,0,0,0,0.6238,0,0.3119,0.9357,0.3119,0.3119,0.3119,0.3119,0.3119,0,0.3119,0.3119,0,0.3119,0,0,0,0.3119,0,1.2475,0.3119,0.3119,0.3119,0,0,0.3119,0,0,1.8713,0,0.6238,0.6238,0.3119,0.6238,0.3119,0.3119,0.9357,0,0.3119,0,0,0,0,0.3119,0.3119,0.1562,0.2564,0.2754
4.181,2.7873,1.6724,5.2959,2.2298,5.2959,1.6724,2.5086,2.7873,1.6724,0.5575,0,0.5575,0.5575,0.5575,1.1149,0,0.5575,0,0.2787,0,0,0,0.5575,0,0.8362,0.5575,0,0.5575,0.2787,0.8362,0,0,0,0,0.2787,0.2787,0.2787,0,0,0.8362,0.5575,0.2787,1.9511,0,0,0,0.2787,0.8362,0.5575,0.8362,0.2787,0.2787,0,0.2787,0.2787,0.2787,0,0,0,0.5575,0.5575,0.2787,1.1149,0,1.6724,0,0.2787,0.5575,0.2787,0.2787,0.2787,0,0.2787,0,0.5575,0,0,0.2787,0,0.2787,0.2787,0,0,0.8362,0,0,1.1149,0,0,0,0,0.2787,0.8362,0.2787,0.5575,0.5575,0,0,0.2787,0,0.8362,0,0,0,0,0,0,0.5575,0,0.179,0.2532,0.2891
5.7515,9.2023,3.8343,5.7515,1.9172,5.7515,1.5337,4.2177,9.2023,1.5337,1.5337,0.3834,0.7669,0,1.5337,0.3834,0,0.7669,0.3834,0,0,1.1503,0.3834,1.1503,0,0.3834,0.3834,0,5.368,0.3834,1.1503,0.3834,1.1503,0,0,0,0,1.1503,0,0,0.7669,3.0674,0.3834,0,0,0,0.3834,0,0.3834,0.7669,0.3834,0,0,0,0,0.3834,0,1.1503,0,0,0,1.1503,0.3834,2.3006,0,0,0,0,1.1503,0.3834,0,0,0,0.3834,0,0.7669,0,0,0.3834,0,1.1503,0,0.7669,0.3834,0.3834,0,0.3834,1.1503,0,0,0.7669,2.3006,0,1.5337,0,3.4509,0.3834,0,0.7669,0,0,0.7669,0,0,0,0.3834,0,0,0.3834,0,0.1452,0.2098,0.2616
7.5781,7.957,4.168,3.7891,1.8945,3.7891,2.2734,4.9258,7.957,2.2734,1.5156,0.3789,2.2734,0.3789,0.3789,0,0,1.8945,0.7578,0,0.3789,1.1367,0.7578,1.5156,0,0.3789,0,1.1367,1.5156,1.1367,2.2734,0.3789,0,0,0.3789,0,0.3789,0.3789,0.3789,0,0,3.4101,0,0,0,0,0,0,0.3789,0,0.7578,0,0.3789,0,0.3789,0,0,0.3789,0,0,0.3789,0.3789,0,0.7578,0,0,0,0,1.5156,0.7578,0,0.3789,0,0.7578,0,0,0,0,1.1367,0,1.8945,0,0,0,0.3789,0,0.3789,0.7578,1.1367,0,0.3789,0.3789,0,0.3789,0.3789,3.4101,1.5156,0.3789,0.7578,0.3789,0,1.5156,0.3789,0,0,0,0,0,0.3789,0,0.1416,0.2086,0.2709
3.0216,9.0648,3.3993,6.0432,1.8885,6.0432,1.1331,4.9101,9.0648,1.1331,0,0.3777,0,0.3777,0.3777,0,0,1.8885,0,0,0,0,0.7554,3.3993,0,0,0,0.7554,3.3993,0.7554,0.3777,0.3777,0.7554,0.3777,0.3777,0,0,0.7554,0,0,0,4.5324,0.3777,0,0,0.3777,0,0.7554,0,0,0.7554,0,0.3777,0,0.7554,0,0,0,0,0,0,0,0.3777,1.5108,0,0,0,0.3777,3.3993,0.3777,0,0,0,0.3777,0,0,0,0,0.7554,0,1.1331,0,0.3777,0,0.3777,1.1331,0.3777,0.3777,1.1331,0,0.7554,3.0216,0,0,0,4.5324,0.7554,0,0,0,0,0.7554,0,0,0,0,0,0,0.3777,0,0.1832,0.1942,0.2449
8.1462,12.6719,3.6205,4.5257,0.9051,4.5257,0.9051,6.3359,12.6719,0.9051,1.8103,0.4526,0.4526,0,0.4526,0,0.4526,2.7154,1.3577,0,0,2.7154,1.3577,4.5257,0,0.4526,0,0.4526,2.7154,0.4526,1.3577,0.4526,0.9051,0,0.4526,0,0,0.4526,0,0,0,4.0731,0,0,0,0,0,0,0.4526,0,0.4526,0,0,0,0,0,0,0.4526,0,0,0,0,0,0,0,0,0,0,4.5257,0,0,0.4526,0,0,0,0,0,0,0.4526,0,3.6205,0,0.4526,0,0,0,0,1.3577,0.9051,0,0.9051,3.6205,0.4526,0,0,4.0731,0.4526,0.4526,2.2628,0.4526,0,0.9051,0,0,0,0,0,0,0,0,0.1212,0.1901,0.2362
3.4337,2.4526,2.6979,6.3768,1.9621,6.3768,0.4905,2.6979,2.4526,0.4905,0.4905,0.4905,0.4905,0.2453,0.7358,0.7358,0,0.2453,0,0,0.2453,0,0,0.9811,0,0.9811,0,0.2453,0,0,0.4905,0,0.4905,0.7358,0,0,0,0.7358,0.2453,0,0.4905,1.2263,0.9811,1.2263,0.4905,0,0,0.4905,1.2263,0.2453,0.4905,0,0.4905,0,0,0.2453,0,0.4905,0,0,0.4905,0.7358,0.2453,1.4716,0.4905,1.2263,0.2453,0.2453,0.9811,0.2453,0,0,0,0.2453,0,0.2453,0,0,0,0,0.2453,0,0,0.2453,0.2453,1.4716,0.2453,0.2453,0,0,0.2453,0,0,0.9811,0,1.2263,0,0,0,0,0,0,0,0.2453,0,0.2453,0,0,0,0,0.2263,0.2737,0.2547
1.7331,8.6655,0,2.5997,6.0659,2.5997,8.2322,6.0659,8.6655,8.2322,0,0.4333,0,0,0.4333,0,0.4333,0.4333,0,0,0,0,0,1.2998,0,0,0,0,2.5997,4.766,0,0,0,0,0,0,0,0,0,0,0,2.5997,0,0,0,0,0,0,0,0,1.2998,0,0,0,0,0,0,3.4662,0,1.2998,0,0,0,0,0,0,0,0,1.2998,1.2998,0,0,0,1.2998,0,0,0,1.2998,4.766,0.8666,0.4333,0,0,0,3.8995,0,0.8666,0.4333,0,0,0,0.8666,0,0,0.8666,2.5997,4.3328,0,0,0,0,4.3328,0,0,0.8666,0,2.5997,0.4333,0,0,0.116,0.1787,0.272
5.874,6.5266,4.895,6.2003,0.979,6.2003,0.6527,0.6527,6.5266,0.6527,2.2843,0,1.3053,0.3263,0.3263,0.979,0,0,0.6527,0,1.3053,0,0.3263,0.6527,0.6527,2.2843,0,0,1.3053,0,1.6317,0.6527,0.6527,0.6527,0,0,0,0.6527,0.6527,0,0,1.3053,0.979,1.3053,0,0,0,0,2.2843,0.3263,0,0,0.6527,0.3263,0,0,0,0,0,0,0.3263,0.979,0.3263,1.958,0,1.3053,0,0,1.3053,0,0,0.3263,0,0,0,0.3263,0,0,0,0,0,0,0.6527,0,0,0,0,0,0,0,0.3263,2.6106,0,0.979,0,1.3053,0.6527,0,0,0.3263,0,0.6527,0,0,0,0,0,0,0,0,0.1744,0.2282,0.2711
1.011,9.4359,2.359,5.0549,1.348,5.0549,1.011,5.0549,9.4359,1.011,0,0,0,0.337,0,0.337,0,0.337,0,0,0.337,4.3809,1.011,1.011,0.337,1.011,0,0.674,0.674,0,0,0.674,0,0.337,0,0,0.337,0,1.011,0,0,2.696,0,0.674,0,0,0,0.337,1.011,0,0,0,0,0,0,0,0,1.011,0,0.337,0.337,0.674,0.674,0.674,0,1.011,0,0.674,0.674,0.337,0,0.337,0,0.337,0,0,0,0,0.337,0,0.337,0.337,0.337,0.674,1.011,0,0.337,1.011,1.011,0,0,0,0,0.674,0,2.696,0.337,0.674,4.7179,0.337,0,0.337,0.337,0,0,0,0,0.337,0,0,0.1853,0.2515,0.2262
2.9448,5.0061,2.9448,6.4785,1.7669,6.4785,0.589,3.8282,5.0061,0.589,0.2945,0,0.2945,0.589,0,0.589,0,0.8834,0.2945,0,0.589,0,0.2945,2.3558,0.2945,0.2945,0.2945,0.2945,0.589,0,0.2945,0,0,0.2945,0.2945,0.589,0,0.589,0.8834,0,0.2945,2.3558,0.589,2.0613,0.2945,0,0,0.2945,0.2945,0.2945,0.589,0,0,0,0,0.589,0,0,0.2945,0,0.2945,0.8834,0.589,0.2945,0,1.7669,0,0.8834,1.7669,0,0,0.2945,0,0,0,0.2945,0,0,0,0,0.2945,0,0.589,0,0.8834,0.589,0,0.8834,0.589,0,0.2945,1.1779,0.2945,0.8834,0,1.7669,0.2945,0,0,0.2945,0,0.2945,0,0,0,0,0,0,0.2945,0,0.2238,0.2272,0.2545
4.4206,4.7364,3.4733,5.3679,2.5261,5.3679,1.5788,4.4206,4.7364,1.5788,0.6315,0.3158,1.263,0.6315,0.3158,0,0.3158,0.9473,0,0,0,0.9473,0.3158,0,0.3158,1.5788,0.6315,0.3158,0.3158,0.3158,0.9473,0,0.3158,0,0,0,0,1.263,0.6315,0.3158,0.3158,0.6315,0.6315,0.6315,0,0,0.3158,0.9473,1.5788,0.3158,0.6315,0,0.3158,0.3158,0.6315,0,0,0,0.3158,0,0.6315,1.5788,0,1.8946,0,0.9473,0,0,0,0.3158,0.3158,0.3158,0,0.3158,0,0.3158,0,0.3158,0,0,0.6315,0,0.6315,0,0.6315,1.5788,0,0.6315,0.3158,0,0,0.6315,0,1.5788,0.3158,0.6315,0.3158,0,0.9473,0.3158,0,0.3158,0,0,0.3158,0.3158,0,0,0.6315,0,0.191,0.2484,0.2448
1.9267,7.7067,0.7707,3.468,2.6974,3.468,5.3947,8.0921,7.7067,5.3947,0.3853,0,0,0,0,0,0,1.5413,0,0,0.3853,0.3853,0,1.5413,0,0.3853,0,0.7707,1.156,3.0827,0,0,0,0,0,0,0,0.7707,0,0,0,2.6974,0,0,0.3853,0,0,0,0.3853,0,0,0,0,0,0.3853,0,0.3853,1.5413,0,0.3853,0,0,0,0,0,0,0,0.3853,1.9267,1.156,0,0.3853,0,1.156,0,0,0.3853,0.3853,3.0827,0,1.156,0.3853,0.3853,0.7707,1.156,0.3853,1.156,1.5413,0.7707,0,0,0.7707,0,0,0,2.6974,3.0827,0.3853,0.3853,0.3853,0,3.0827,0.3853,0,0.7707,0,0.3853,0.3853,0,0.3853,0.1599,0.2098,0.2449
5.2868,2.6434,1.3217,5.0225,1.5861,5.0225,0.793,0.793,2.6434,0.793,1.0574,0,0.5287,0.2643,1.3217,1.3217,0.2643,0,0.5287,0,0.5287,0.2643,0,0.5287,0,1.3217,0,0,0,0,0.793,0,0,0.2643,0,0,0,0.2643,0,0,1.0574,1.0574,0.2643,0.793,0.2643,0,0,0,1.3217,0.2643,1.0574,0,0,0,0,0.2643,0,0,0,0,0.2643,1.3217,0.2643,1.0574,0,0.793,0.2643,0,0.5287,0.5287,0,0,0,0.5287,0,0.2643,0,0,0,0,0.5287,0,0.2643,0,0,0,0,0,0,0,0,0,0,1.3217,0,1.0574,0,0,0.2643,0,0,0,0,0.2643,0,0,0.2643,0.2643,0,0,0.1848,0.2429,0.308
4.9634,5.3452,1.5272,3.0544,1.909,3.0544,0.7636,4.9634,5.3452,0.7636,1.1454,0,0.7636,0,0.3818,0,0,1.5272,0.7636,0.3818,0.7636,1.1454,0,1.1454,0,1.1454,0.3818,0,0.7636,0,0.3818,0.3818,0,0,0,0,0,0.7636,0,0,0,1.1454,0,0.3818,0,0,0,0,1.1454,0.3818,0.3818,0.3818,0.3818,0,0.3818,0,0,0.3818,0,0,0,0.7636,0,0,0,0.3818,0.3818,0.3818,1.1454,0,0,0,0,0,0.3818,0.3818,0,0,0,0,1.909,0.7636,0.3818,0,0.3818,0,0,1.1454,0,0,0.3818,0.7636,0,1.1454,0,1.1454,0,0.7636,1.1454,0,0,0,0,0.3818,0,0,0,0,0.3818,0,0.1341,0.2149,0.2692
3.4132,5.4042,1.991,5.6886,1.4221,5.6886,0.8533,3.1287,5.4042,0.8533,0.8533,0.2844,0.2844,0,0.2844,0.5689,0,0.5689,0.2844,0,0.5689,1.7066,0,0,0.2844,1.4221,0,0.2844,1.1377,0,0.2844,0.2844,0.2844,0.2844,0,0.2844,0,0.2844,0.2844,0,0.5689,1.1377,0,0.8533,0,0,0.2844,0.8533,1.7066,0.2844,0.2844,0,0.2844,0.8533,0,0,0,0,0,0,0.5689,0.8533,0.2844,2.2754,0.5689,0.5689,0,0.5689,0,0,0,0.2844,0,0,0,0.2844,0,0,0.2844,0,0,0,0.5689,0.2844,0.2844,1.1377,0,0.5689,0,0.2844,0.2844,0,0.2844,1.1377,0,1.1377,0.5689,0,1.7066,0.2844,0,0.5689,0,0,0,0.2844,0,0,0,0,0.2213,0.2589,0.2354
6.476,4.7718,5.7944,6.1352,2.0451,6.1352,1.3634,6.8169,4.7718,1.3634,1.7042,0.6817,0.6817,1.0225,0.6817,0,0,1.0225,0.3408,0,0.3408,0.6817,0.3408,1.0225,0,1.0225,0.6817,0,0.6817,0,1.7042,0.6817,1.0225,0,0,0.3408,0,1.7042,0.3408,0,0.3408,1.7042,0.3408,1.0225,0,0.6817,0,0,1.0225,1.0225,0.6817,0,0.3408,0,0.3408,0,0.3408,0.3408,0,0,0,0.6817,1.0225,1.3634,0.3408,1.0225,0.3408,0,1.0225,0.3408,0,0,0,0.3408,0,1.0225,0,0,0,0,1.0225,0.3408,1.3634,0,0.3408,0.3408,0,3.4084,0,0,0.3408,0,0.6817,1.0225,0,1.7042,0,0.3408,0.6817,0,0,0,0,0.3408,0.3408,0,0,0,0.6817,0,0.1722,0.2215,0.2654
5.2805,6.6887,2.1122,7.7448,5.2805,7.7448,1.4081,2.4642,6.6887,1.4081,1.4081,0,0,0.352,1.7602,0,0.352,0.7041,0.7041,0,0,2.1122,0.7041,0.7041,0.352,1.0561,0.7041,0,0.7041,0.352,0.352,0,0.352,0,0,0.7041,0,0.7041,0,0,1.4081,1.7602,0,2.1122,0,0,0.352,0.352,1.0561,0.7041,1.0561,0.352,0.7041,0,1.7602,0.352,0,0.7041,0,0,0,1.4081,0.352,2.8163,0,2.1122,0,0,0.7041,0.352,0,0,0,0.352,0,0.7041,0,0,0.352,0,1.0561,0.352,0,0,0.7041,0.352,0,0,0,0,0,0.7041,0,1.4081,0.352,1.7602,0,0,2.4642,0,0,0,0,0,0.352,0.352,0,0,0.7041,0,0.1592,0.2515,0.2372
3.2239,5.7313,4.6567,7.5223,4.2985,7.5223,1.4328,5.7313,5.7313,1.4328,0.3582,0,0.3582,0,0.7164,1.0746,0.3582,0.3582,0,0,0,0.7164,0,1.0746,0,1.0746,0.7164,0.7164,1.4328,0,0.7164,0,1.791,0,0.7164,0,0,0.7164,0.3582,0,0.7164,1.4328,0.3582,1.0746,1.0746,1.4328,0,0.3582,1.0746,0,0.3582,0,0.7164,0.3582,0.3582,1.0746,0,1.0746,0,0.3582,0.3582,1.4328,0,2.8656,0,0.7164,0,0.3582,1.0746,0.7164,0,0.3582,0,0.7164,0.3582,0,0,0,0,0,0.7164,0,0.7164,0,1.0746,0.7164,0,2.1492,0.3582,0,0,1.4328,0,1.4328,0,1.4328,0.3582,0,0.7164,0.3582,0,0.3582,0.3582,0,0,0,0,0,0.7164,0,0.192,0.2149,0.2349
2.9104,5.8207,4.5272,3.5571,1.2935,3.5571,1.6169,3.8805,5.8207,1.6169,0.3234,0,0.9701,0,0.3234,0,0,1.2935,0,0,0.6467,0.6467,0.6467,0.6467,0,0.9701,0.3234,0.6467,0.6467,0.6467,0.6467,0.6467,0.3234,0.3234,0,0,0,0.6467,1.6169,0,0,1.2935,0.6467,0.3234,0,0,0,0,0.9701,0.3234,0,0.3234,0.6467,0,0,0,0,0,0.3234,0,0,0.9701,0.3234,0.6467,0,0.3234,0.3234,0.3234,0.6467,0,0,0.3234,0,0,0,0.3234,0.3234,0,0.6467,0,0.6467,0.6467,0.3234,0.3234,0.9701,0.6467,0,0.3234,0,0,0.6467,0,0.6467,0.9701,0,1.2935,0.6467,0.6467,0.6467,0.3234,0,0.6467,0,0.3234,0,0,0,0,0.3234,0.3234,0.1977,0.2485,0.2304
2.8455,3.9836,5.1218,6.26,1.1382,6.26,1.4227,3.4146,3.9836,1.4227,1.1382,0.2845,0.5691,0,0,0.2845,0,0,0.5691,0,0,0.8536,0.5691,0.8536,0,1.1382,0,0,0.5691,0,0.5691,0.2845,1.4227,0,0.2845,0.2845,0,2.2764,0,0,0.5691,0.5691,0.5691,1.4227,0,0,0.2845,1.1382,1.1382,0.5691,0,0,0.2845,0.2845,0.2845,0,0,0,0,0,0,1.4227,0.2845,1.7073,0,1.4227,0,0,0.5691,0.8536,0,0,0,0.8536,0,0.5691,0,0,0,0,0.5691,0,1.1382,0,0,1.4227,0,0,0.2845,0,0,0,0.2845,1.1382,0.5691,0.5691,0.5691,0,0.8536,0,0,0.5691,0,0,0,0.2845,0.5691,0,0,0,0.1851,0.2368,0.2936
2.4163,6.0408,2.1143,5.1347,1.5102,5.1347,2.1143,6.9469,6.0408,2.1143,0,0.6041,0,0,0.302,0,0.302,0.9061,0,0,0,0.9061,0,0.302,0,2.4163,0.9061,0.6041,0.6041,0.302,0.302,0.6041,0.6041,0.302,0,0,0,0.302,0,0,0,0.9061,0,0.9061,0,0,0,0.9061,2.4163,0,0.302,0.302,0,0,0,0,0,0.9061,0,0,0,0.9061,0,1.2082,0,1.2082,0,0.302,0.302,1.2082,0,0.6041,0,1.2082,0,0,0,0,0.302,0,1.2082,0.302,1.2082,0.302,0.302,0.302,0.9061,1.8122,0.6041,0,0.302,0.6041,0,0.9061,0.9061,0.9061,0,0.6041,1.2082,0.6041,0.302,0,0.302,0,0,0.302,0,0.6041,0.6041,0,0.1478,0.2529,0.2973
9.1395,1.7689,1.7689,6.4861,3.243,6.4861,2.3586,0.8845,1.7689,2.3586,4.7172,0,0.5896,0.8845,0.8845,0.2948,0,0.8845,0,0.5896,0.2948,0,0,0.2948,0.2948,0.5896,0,0,0,0.2948,0.8845,0,0,0.2948,0,0,0.2948,0,0,0.2948,0.2948,1.1793,0,2.3586,0,0.5896,0.8845,0,0.5896,0.5896,0.8845,0,0.2948,0.5896,0.5896,0.2948,0,0,0.5896,0,0.5896,0.2948,0.5896,0.2948,0.8845,2.0638,0.8845,0,0.2948,0.5896,0.5896,0,0,0.5896,0.2948,0.5896,0,0,0.2948,0,0.2948,0,0.2948,0.2948,0,0,0,0,0,0,0,0,0,0.2948,0,1.1793,0.2948,0,0,0,0.2948,0.2948,0,0.5896,0.2948,0.8845,0,0,0,0,0.1986,0.2441,0.2624
