1.3334,1.3334,0.5333,1.2445,0.8,1.2445,0.6222,0.7111,1.3334,0.6222,0.5333,0.0889,0.0889,0.0889,0.1778,0.0889,0.0889,0,0.0889,0.0889,0.0889,0.1778,0,0.2667,0,0.5333,0.0889,0.0889,0,0.0889,0.0889,0,0.0889,0,0,0,0,0.1778,0.0889,0.0889,0,0.2667,0.0889,0.1778,0.0889,0,0,0,0.5333,0.0889,0.1778,0,0,0,0.1778,0.0889,0.0889,0.1778,0,0,0.1778,0.4445,0,0,0,0.1778,0,0.0889,0.2667,0.0889,0.0889,0.0889,0.0889,0.0889,0,0.0889,0.0889,0,0.0889,0,0,0,0.0889,0,0.3556,0.0889,0.0889,0.0889,0,0,0.0889,0,0,0.5333,0,0.1778,0.1778,0.0889,0.1778,0.0889,0.0889,0.2667,0,0.0889,0,0,0,0,0.0889,0.0889,0.0297,0.0487,0.0523,0.0486,0.052,0.0672,0.0644,0.0589,0.0482,0.0453,0.0508,0.0446,0.0389,0.0409,0.053,0.0628,0.0547,0.05
1.1425,0.7616,0.457,1.4471,0.6093,1.4471,0.457,0.6855,0.7616,0.457,0.1523,0,0.1523,0.1523,0.1523,0.3047,0,0.1523,0,0.0762,0,0,0,0.1523,0,0.2285,0.1523,0,0.1523,0.0762,0.2285,0,0,0,0,0.0762,0.0762,0.0762,0,0,0.2285,0.1523,0.0762,0.5331,0,0,0,0.0762,0.2285,0.1523,0.2285,0.0762,0.0762,0,0.0762,0.0762,0.0762,0,0,0,0.1523,0.1523,0.0762,0.3047,0,0.457,0,0.0762,0.1523,0.0762,0.0762,0.0762,0,0.0762,0,0.1523,0,0,0.0762,0,0.0762,0.0762,0,0,0.2285,0,0,0.3047,0,0,0,0,0.0762,0.2285,0.0762,0.1523,0.1523,0,0,0.0762,0,0.2285,0,0,0,0,0,0,0.1523,0,0.0326,0.0461,0.0527,0.0464,0.0456,0.0535,0.0561,0.0536,0.0514,0.0514,0.0492,0.0505,0.0467,0.053,0.0604,0.0601,0.0571,0.0575
1.3578,2.1725,0.9052,1.3578,0.4526,1.3578,0.3621,0.9957,2.1725,0.3621,0.3621,0.0905,0.181,0,0.3621,0.0905,0,0.181,0.0905,0,0,0.2716,0.0905,0.2716,0,0.0905,0.0905,0,1.2673,0.0905,0.2716,0.0905,0.2716,0,0,0,0,0.2716,0,0,0.181,0.7242,0.0905,0,0,0,0.0905,0,0.0905,0.181,0.0905,0,0,0,0,0.0905,0,0.2716,0,0,0,0.2716,0.0905,0.5431,0,0,0,0,0.2716,0.0905,0,0,0,0.0905,0,0.181,0,0,0.0905,0,0.2716,0,0.181,0.0905,0.0905,0,0.0905,0.2716,0,0,0.181,0.5431,0,0.3621,0,0.8147,0.0905,0,0.181,0,0,0.181,0,0,0,0.0905,0,0,0.0905,0,0.0228,0.033,0.0412,0.0492,0.0499,0.0506,0.0539,0.058,0.0594,0.0638,0.0637,0.0603,0.0542,0.0527,0.0496,0.0497,0.0507,0.047
1.989,2.0884,1.0939,0.9945,0.4972,0.9945,0.5967,1.2928,2.0884,0.5967,0.3978,0.0994,0.5967,0.0994,0.0994,0,0,0.4972,0.1989,0,0.0994,0.2983,0.1989,0.3978,0,0.0994,0,0.2983,0.3978,0.2983,0.5967,0.0994,0,0,0.0994,0,0.0994,0.0994,0.0994,0,0,0.895,0,0,0,0,0,0,0.0994,0,0.1989,0,0.0994,0,0.0994,0,0,0.0994,0,0,0.0994,0.0994,0,0.1989,0,0,0,0,0.3978,0.1989,0,0.0994,0,0.1989,0,0,0,0,0.2983,0,0.4972,0,0,0,0.0994,0,0.0994,0.1989,0.2983,0,0.0994,0.0994,0,0.0994,0.0994,0.895,0.3978,0.0994,0.1989,0.0994,0,0.3978,0.0994,0,0,0,0,0,0.0994,0,0.0248,0.0365,0.0474,0.0557,0.0516,0.0488,0.0516,0.0526,0.0569,0.0567,0.0551,0.0505,0.0532,0.0536,0.0541,0.0552,0.0465,0.0498
0.8055,2.4164,0.9062,1.611,0.5034,1.611,0.3021,1.3089,2.4164,0.3021,0,0.1007,0,0.1007,0.1007,0,0,0.5034,0,0,0,0,0.2014,0.9062,0,0,0,0.2014,0.9062,0.2014,0.1007,0.1007,0.2014,0.1007,0.1007,0,0,0.2014,0,0,0,1.2082,0.1007,0,0,0.1007,0,0.2014,0,0,0.2014,0,0.1007,0,0.2014,0,0,0,0,0,0,0,0.1007,0.4027,0,0,0,0.1007,0.9062,0.1007,0,0,0,0.1007,0,0,0,0,0.2014,0,0.3021,0,0.1007,0,0.1007,0.3021,0.1007,0.1007,0.3021,0,0.2014,0.8055,0,0,0,1.2082,0.2014,0,0,0,0,0.2014,0,0,0,0,0,0,0.1007,0,0.0326,0.0345,0.0435,0.0343,0.0476,0.0501,0.0567,0.0527,0.0579,0.053,0.0558,0.0517,0.0585,0.0544,0.0562,0.051,0.0532,0.0555
2.3169,3.604,1.0297,1.2872,0.2574,1.2872,0.2574,1.802,3.604,0.2574,0.5149,0.1287,0.1287,0,0.1287,0,0.1287,0.7723,0.3861,0,0,0.7723,0.3861,1.2872,0,0.1287,0,0.1287,0.7723,0.1287,0.3861,0.1287,0.2574,0,0.1287,0,0,0.1287,0,0,0,1.1584,0,0,0,0,0,0,0.1287,0,0.1287,0,0,0,0,0,0,0.1287,0,0,0,0,0,0,0,0,0,0,1.2872,0,0,0.1287,0,0,0,0,0,0,0.1287,0,1.0297,0,0.1287,0,0,0,0,0.3861,0.2574,0,0.2574,1.0297,0.1287,0,0,1.1584,0.1287,0.1287,0.6436,0.1287,0,0.2574,0,0,0,0,0,0,0,0,0.023,0.036,0.0448,0.0469,0.0475,0.0484,0.0506,0.0519,0.0483,0.0508,0.0577,0.058,0.0586,0.0524,0.051,0.0432,0.0471,0.055
0.9805,0.7004,0.7704,1.8209,0.5603,1.8209,0.1401,0.7704,0.7004,0.1401,0.1401,0.1401,0.1401,0.07,0.2101,0.2101,0,0.07,0,0,0.07,0,0,0.2801,0,0.2801,0,0.07,0,0,0.1401,0,0.1401,0.2101,0,0,0,0.2101,0.07,0,0.1401,0.3502,0.2801,0.3502,0.1401,0,0,0.1401,0.3502,0.07,0.1401,0,0.1401,0,0,0.07,0,0.1401,0,0,0.1401,0.2101,0.07,0.4202,0.1401,0.3502,0.07,0.07,0.2801,0.07,0,0,0,0.07,0,0.07,0,0,0,0,0.07,0,0,0.07,0.07,0.4202,0.07,0.07,0,0,0.07,0,0,0.2801,0,0.3502,0,0,0,0,0,0,0,0.07,0,0.07,0,0,0,0,0.0431,0.0521,0.0485,0.057,0.0576,0.0512,0.0486,0.0481,0.0604,0.0517,0.0542,0.0547,0.0507,0.0472,0.0527,0.0509,0.0465,0.0547
0.5185,2.5925,0,0.7777,1.8147,0.7777,2.4628,1.8147,2.5925,2.4628,0,0.1296,0,0,0.1296,0,0.1296,0.1296,0,0,0,0,0,0.3889,0,0,0,0,0.7777,1.4259,0,0,0,0,0,0,0,0,0,0,0,0.7777,0,0,0,0,0,0,0,0,0.3889,0,0,0,0,0,0,1.037,0,0.3889,0,0,0,0,0,0,0,0,0.3889,0.3889,0,0,0,0.3889,0,0,0,0.3889,1.4259,0.2592,0.1296,0,0,0,1.1666,0,0.2592,0.1296,0,0,0,0.2592,0,0,0.2592,0.7777,1.2962,0,0,0,0,1.2962,0,0,0.2592,0,0.7777,0.1296,0,0,0.0231,0.0356,0.0542,0.0529,0.0527,0.0445,0.0433,0.0493,0.0557,0.0572,0.0523,0.0528,0.0476,0.0506,0.048,0.0523,0.0486,0.0494
1.5752,1.7502,1.3126,1.6627,0.2625,1.6627,0.175,0.175,1.7502,0.175,0.6126,0,0.35,0.0875,0.0875,0.2625,0,0,0.175,0,0.35,0,0.0875,0.175,0.175,0.6126,0,0,0.35,0,0.4375,0.175,0.175,0.175,0,0,0,0.175,0.175,0,0,0.35,0.2625,0.35,0,0,0,0,0.6126,0.0875,0,0,0.175,0.0875,0,0,0,0,0,0,0.0875,0.2625,0.0875,0.5251,0,0.35,0,0,0.35,0,0,0.0875,0,0,0,0.0875,0,0,0,0,0,0,0.175,0,0,0,0,0,0,0,0.0875,0.7001,0,0.2625,0,0.35,0.175,0,0,0.0875,0,0.175,0,0,0,0,0,0,0,0,0.0312,0.0408,0.0485,0.0521,0.0464,0.0491,0.0429,0.0473,0.0465,0.0552,0.0568,0.0551,0.0505,0.0512,0.0608,0.055,0.06,0.063
0.3281,3.0624,0.7656,1.6406,0.4375,1.6406,0.3281,1.6406,3.0624,0.3281,0,0,0,0.1094,0,0.1094,0,0.1094,0,0,0.1094,1.4219,0.3281,0.3281,0.1094,0.3281,0,0.2187,0.2187,0,0,0.2187,0,0.1094,0,0,0.1094,0,0.3281,0,0,0.875,0,0.2187,0,0,0,0.1094,0.3281,0,0,0,0,0,0,0,0,0.3281,0,0.1094,0.1094,0.2187,0.2187,0.2187,0,0.3281,0,0.2187,0.2187,0.1094,0,0.1094,0,0.1094,0,0,0,0,0.1094,0,0.1094,0.1094,0.1094,0.2187,0.3281,0,0.1094,0.3281,0.3281,0,0,0,0,0.2187,0,0.875,0.1094,0.2187,1.5312,0.1094,0,0.1094,0.1094,0,0,0,0,0.1094,0,0,0.0401,0.0544,0.0489,0.0509,0.052,0.0432,0.0441,0.0447,0.051,0.0532,0.0537,0.0534,0.0403,0.0489,0.0547,0.0529,0.0498,0.0544
0.8274,1.4066,0.8274,1.8202,0.4964,1.8202,0.1655,1.0756,1.4066,0.1655,0.0827,0,0.0827,0.1655,0,0.1655,0,0.2482,0.0827,0,0.1655,0,0.0827,0.6619,0.0827,0.0827,0.0827,0.0827,0.1655,0,0.0827,0,0,0.0827,0.0827,0.1655,0,0.1655,0.2482,0,0.0827,0.6619,0.1655,0.5792,0.0827,0,0,0.0827,0.0827,0.0827,0.1655,0,0,0,0,0.1655,0,0,0.0827,0,0.0827,0.2482,0.1655,0.0827,0,0.4964,0,0.2482,0.4964,0,0,0.0827,0,0,0,0.0827,0,0,0,0,0.0827,0,0.1655,0,0.2482,0.1655,0,0.2482,0.1655,0,0.0827,0.331,0.0827,0.2482,0,0.4964,0.0827,0,0,0.0827,0,0.0827,0,0,0,0,0,0,0.0827,0,0.0419,0.0426,0.0477,0.0504,0.0525,0.0573,0.0457,0.0507,0.0474,0.0507,0.0549,0.0498,0.0529,0.0518,0.0571,0.052,0.0501,0.0619
1.2007,1.2865,0.9434,1.458,0.6861,1.458,0.4288,1.2007,1.2865,0.4288,0.1715,0.0858,0.3431,0.1715,0.0858,0,0.0858,0.2573,0,0,0,0.2573,0.0858,0,0.0858,0.4288,0.1715,0.0858,0.0858,0.0858,0.2573,0,0.0858,0,0,0,0,0.3431,0.1715,0.0858,0.0858,0.1715,0.1715,0.1715,0,0,0.0858,0.2573,0.4288,0.0858,0.1715,0,0.0858,0.0858,0.1715,0,0,0,0.0858,0,0.1715,0.4288,0,0.5146,0,0.2573,0,0,0,0.0858,0.0858,0.0858,0,0.0858,0,0.0858,0,0.0858,0,0,0.1715,0,0.1715,0,0.1715,0.4288,0,0.1715,0.0858,0,0,0.1715,0,0.4288,0.0858,0.1715,0.0858,0,0.2573,0.0858,0,0.0858,0,0,0.0858,0.0858,0,0,0.1715,0,0.0346,0.045,0.0443,0.044,0.0621,0.0535,0.0471,0.0468,0.0616,0.0507,0.0513,0.057,0.0569,0.045,0.0594,0.0606,0.0506,0.0438
0.5684,2.2736,0.2274,1.0231,0.7957,1.0231,1.5915,2.3872,2.2736,1.5915,0.1137,0,0,0,0,0,0,0.4547,0,0,0.1137,0.1137,0,0.4547,0,0.1137,0,0.2274,0.341,0.9094,0,0,0,0,0,0,0,0.2274,0,0,0,0.7957,0,0,0.1137,0,0,0,0.1137,0,0,0,0,0,0.1137,0,0.1137,0.4547,0,0.1137,0,0,0,0,0,0,0,0.1137,0.5684,0.341,0,0.1137,0,0.341,0,0,0.1137,0.1137,0.9094,0,0.341,0.1137,0.1137,0.2274,0.341,0.1137,0.341,0.4547,0.2274,0,0,0.2274,0,0,0,0.7957,0.9094,0.1137,0.1137,0.1137,0,0.9094,0.1137,0,0.2274,0,0.1137,0.1137,0,0.1137,0.0315,0.0413,0.0482,0.056,0.0621,0.0546,0.0485,0.0507,0.0465,0.0481,0.0575,0.0528,0.0499,0.0487,0.0485,0.0453,0.0439,0.0525
1.5183,0.7592,0.3796,1.4424,0.4555,1.4424,0.2277,0.2277,0.7592,0.2277,0.3037,0,0.1518,0.0759,0.3796,0.3796,0.0759,0,0.1518,0,0.1518,0.0759,0,0.1518,0,0.3796,0,0,0,0,0.2277,0,0,0.0759,0,0,0,0.0759,0,0,0.3037,0.3037,0.0759,0.2277,0.0759,0,0,0,0.3796,0.0759,0.3037,0,0,0,0,0.0759,0,0,0,0,0.0759,0.3796,0.0759,0.3037,0,0.2277,0.0759,0,0.1518,0.1518,0,0,0,0.1518,0,0.0759,0,0,0,0,0.1518,0,0.0759,0,0,0,0,0,0,0,0,0,0,0.3796,0,0.3037,0,0,0.0759,0,0,0,0,0.0759,0,0,0.0759,0.0759,0,0,0.0354,0.0465,0.059,0.0567,0.0493,0.0576,0.0639,0.0616,0.0517,0.0392,0.0387,0.0459,0.0527,0.0492,0.0476,0.048,0.0598,0.0615
1.147,1.2353,0.3529,0.7059,0.4412,0.7059,0.1765,1.147,1.2353,0.1765,0.2647,0,0.1765,0,0.0882,0,0,0.3529,0.1765,0.0882,0.1765,0.2647,0,0.2647,0,0.2647,0.0882,0,0.1765,0,0.0882,0.0882,0,0,0,0,0,0.1765,0,0,0,0.2647,0,0.0882,0,0,0,0,0.2647,0.0882,0.0882,0.0882,0.0882,0,0.0882,0,0,0.0882,0,0,0,0.1765,0,0,0,0.0882,0.0882,0.0882,0.2647,0,0,0,0,0,0.0882,0.0882,0,0,0,0,0.4412,0.1765,0.0882,0,0.0882,0,0,0.2647,0,0,0.0882,0.1765,0,0.2647,0,0.2647,0,0.1765,0.2647,0,0,0,0,0.0882,0,0,0,0,0.0882,0,0.0207,0.0331,0.0415,0.0465,0.0511,0.0559,0.0515,0.0621,0.0606,0.0575,0.051,0.05,0.0504,0.0504,0.0574,0.0582,0.0583,0.0557
1.0164,1.6093,0.5929,1.694,0.4235,1.694,0.2541,0.9317,1.6093,0.2541,0.2541,0.0847,0.0847,0,0.0847,0.1694,0,0.1694,0.0847,0,0.1694,0.5082,0,0,0.0847,0.4235,0,0.0847,0.3388,0,0.0847,0.0847,0.0847,0.0847,0,0.0847,0,0.0847,0.0847,0,0.1694,0.3388,0,0.2541,0,0,0.0847,0.2541,0.5082,0.0847,0.0847,0,0.0847,0.2541,0,0,0,0,0,0,0.1694,0.2541,0.0847,0.6776,0.1694,0.1694,0,0.1694,0,0,0,0.0847,0,0,0,0.0847,0,0,0.0847,0,0,0,0.1694,0.0847,0.0847,0.3388,0,0.1694,0,0.0847,0.0847,0,0.0847,0.3388,0,0.3388,0.1694,0,0.5082,0.0847,0,0.1694,0,0,0,0.0847,0,0,0,0,0.0439,0.0514,0.0467,0.0551,0.0575,0.0492,0.0476,0.0499,0.0454,0.0513,0.053,0.0494,0.0521,0.0582,0.0492,0.0523,0.0525,0.0505
1.6098,1.1862,1.4404,1.5251,0.5084,1.5251,0.3389,1.6945,1.1862,0.3389,0.4236,0.1695,0.1695,0.2542,0.1695,0,0,0.2542,0.0847,0,0.0847,0.1695,0.0847,0.2542,0,0.2542,0.1695,0,0.1695,0,0.4236,0.1695,0.2542,0,0,0.0847,0,0.4236,0.0847,0,0.0847,0.4236,0.0847,0.2542,0,0.1695,0,0,0.2542,0.2542,0.1695,0,0.0847,0,0.0847,0,0.0847,0.0847,0,0,0,0.1695,0.2542,0.3389,0.0847,0.2542,0.0847,0,0.2542,0.0847,0,0,0,0.0847,0,0.2542,0,0,0,0,0.2542,0.0847,0.3389,0,0.0847,0.0847,0,0.8473,0,0,0.0847,0,0.1695,0.2542,0,0.4236,0,0.0847,0.1695,0,0,0,0,0.0847,0.0847,0,0,0,0.1695,0,0.0285,0.0367,0.044,0.0451,0.0562,0.0551,0.0566,0.0554,0.0546,0.043,0.0462,0.0482,0.0522,0.051,0.0555,0.0597,0.0623,0.0649
1.3609,1.7238,0.5443,1.9959,1.3609,1.9959,0.3629,0.6351,1.7238,0.3629,0.3629,0,0,0.0907,0.4536,0,0.0907,0.1814,0.1814,0,0,0.5443,0.1814,0.1814,0.0907,0.2722,0.1814,0,0.1814,0.0907,0.0907,0,0.0907,0,0,0.1814,0,0.1814,0,0,0.3629,0.4536,0,0.5443,0,0,0.0907,0.0907,0.2722,0.1814,0.2722,0.0907,0.1814,0,0.4536,0.0907,0,0.1814,0,0,0,0.3629,0.0907,0.7258,0,0.5443,0,0,0.1814,0.0907,0,0,0,0.0907,0,0.1814,0,0,0.0907,0,0.2722,0.0907,0,0,0.1814,0.0907,0,0,0,0,0,0.1814,0,0.3629,0.0907,0.4536,0,0,0.6351,0,0,0,0,0,0.0907,0.0907,0,0,0.1814,0,0.0274,0.0432,0.0408,0.0418,0.0479,0.0509,0.0487,0.0511,0.0483,0.0494,0.055,0.0552,0.0608,0.0621,0.0632,0.0535,0.0508,0.0593
