0.7044,0.7044,0.2818,0.6575,0.4227,0.6575,0.3287,0.3757,0.7044,0.3287,0.2818,0.047,0.047,0.047,0.0939,0.047,0.047,0,0.047,0.047,0.047,0.0939,0,0.1409,0,0.2818,0.047,0.047,0,0.047,0.047,0,0.047,0,0,0,0,0.0939,0.047,0.047,0,0.1409,0.047,0.0939,0.047,0,0,0,0.2818,0.047,0.0939,0,0,0,0.0939,0.047,0.047,0.0939,0,0,0.0939,0.2348,0,0,0,0.0939,0,0.047,0.1409,0.047,0.047,0.047,0.047,0.047,0,0.047,0.047,0,0.047,0,0,0,0.047,0,0.1878,0.047,0.047,0.047,0,0,0.047,0,0,0.2818,0,0.0939,0.0939,0.047,0.0939,0.047,0.047,0.1409,0,0.047,0,0,0,0,0.047,0.047,0.0549,0.0901,0.0968,0.0899,0.0961,0.1242,0.119,0.1089,0.0892,0.0838
0.6386,0.4257,0.2554,0.8089,0.3406,0.8089,0.2554,0.3831,0.4257,0.2554,0.0851,0,0.0851,0.0851,0.0851,0.1703,0,0.0851,0,0.0426,0,0,0,0.0851,0,0.1277,0.0851,0,0.0851,0.0426,0.1277,0,0,0,0,0.0426,0.0426,0.0426,0,0,0.1277,0.0851,0.0426,0.298,0,0,0,0.0426,0.1277,0.0851,0.1277,0.0426,0.0426,0,0.0426,0.0426,0.0426,0,0,0,0.0851,0.0851,0.0426,0.1703,0,0.2554,0,0.0426,0.0851,0.0426,0.0426,0.0426,0,0.0426,0,0.0851,0,0,0.0426,0,0.0426,0.0426,0,0,0.1277,0,0,0.1703,0,0,0,0,0.0426,0.1277,0.0426,0.0851,0.0851,0,0,0.0426,0,0.1277,0,0,0,0,0,0,0.0851,0,0.0638,0.0902,0.103,0.0908,0.0891,0.1046,0.1098,0.1049,0.1005,0.1007
0.7645,1.2232,0.5097,0.7645,0.2548,0.7645,0.2039,0.5606,1.2232,0.2039,0.2039,0.051,0.1019,0,0.2039,0.051,0,0.1019,0.051,0,0,0.1529,0.051,0.1529,0,0.051,0.051,0,0.7135,0.051,0.1529,0.051,0.1529,0,0,0,0,0.1529,0,0,0.1019,0.4077,0.051,0,0,0,0.051,0,0.051,0.1019,0.051,0,0,0,0,0.051,0,0.1529,0,0,0,0.1529,0.051,0.3058,0,0,0,0,0.1529,0.051,0,0,0,0.051,0,0.1019,0,0,0.051,0,0.1529,0,0.1019,0.051,0.051,0,0.051,0.1529,0,0,0.1019,0.3058,0,0.2039,0,0.4587,0.051,0,0.1019,0,0,0.1019,0,0,0,0.051,0,0,0.051,0,0.045,0.0651,0.0811,0.0969,0.0983,0.0997,0.1061,0.1142,0.117,0.1256
1.1124,1.168,0.6118,0.5562,0.2781,0.5562,0.3337,0.7231,1.168,0.3337,0.2225,0.0556,0.3337,0.0556,0.0556,0,0,0.2781,0.1112,0,0.0556,0.1669,0.1112,0.2225,0,0.0556,0,0.1669,0.2225,0.1669,0.3337,0.0556,0,0,0.0556,0,0.0556,0.0556,0.0556,0,0,0.5006,0,0,0,0,0,0,0.0556,0,0.1112,0,0.0556,0,0.0556,0,0,0.0556,0,0,0.0556,0.0556,0,0.1112,0,0,0,0,0.2225,0.1112,0,0.0556,0,0.1112,0,0,0,0,0.1669,0,0.2781,0,0,0,0.0556,0,0.0556,0.1112,0.1669,0,0.0556,0.0556,0,0.0556,0.0556,0.5006,0.2225,0.0556,0.1112,0.0556,0,0.2225,0.0556,0,0,0,0,0,0.0556,0,0.0485,0.0714,0.0928,0.1089,0.101,0.0955,0.101,0.1029,0.1113,0.1109
0.4682,1.4045,0.5267,0.9363,0.2926,0.9363,0.1756,0.7608,1.4045,0.1756,0,0.0585,0,0.0585,0.0585,0,0,0.2926,0,0,0,0,0.117,0.5267,0,0,0,0.117,0.5267,0.117,0.0585,0.0585,0.117,0.0585,0.0585,0,0,0.117,0,0,0,0.7023,0.0585,0,0,0.0585,0,0.117,0,0,0.117,0,0.0585,0,0.117,0,0,0,0,0,0,0,0.0585,0.2341,0,0,0,0.0585,0.5267,0.0585,0,0,0,0.0585,0,0,0,0,0.117,0,0.1756,0,0.0585,0,0.0585,0.1756,0.0585,0.0585,0.1756,0,0.117,0.4682,0,0,0,0.7023,0.117,0,0,0,0,0.117,0,0,0,0,0,0,0.0585,0,0.0662,0.0702,0.0885,0.0697,0.0968,0.1019,0.1153,0.1073,0.1178,0.1078
1.3649,2.1231,0.6066,0.7583,0.1517,0.7583,0.1517,1.0616,2.1231,0.1517,0.3033,0.0758,0.0758,0,0.0758,0,0.0758,0.455,0.2275,0,0,0.455,0.2275,0.7583,0,0.0758,0,0.0758,0.455,0.0758,0.2275,0.0758,0.1517,0,0.0758,0,0,0.0758,0,0,0,0.6824,0,0,0,0,0,0,0.0758,0,0.0758,0,0,0,0,0,0,0.0758,0,0,0,0,0,0,0,0,0,0,0.7583,0,0,0.0758,0,0,0,0,0,0,0.0758,0,0.6066,0,0.0758,0,0,0,0,0.2275,0.1517,0,0.1517,0.6066,0.0758,0,0,0.6824,0.0758,0.0758,0.3791,0.0758,0,0.1517,0,0,0,0,0,0,0,0,0.0474,0.0743,0.0923,0.0967,0.098,0.0997,0.1043,0.1071,0.0996,0.1047
0.5203,0.3716,0.4088,0.9663,0.2973,0.9663,0.0743,0.4088,0.3716,0.0743,0.0743,0.0743,0.0743,0.0372,0.1115,0.1115,0,0.0372,0,0,0.0372,0,0,0.1487,0,0.1487,0,0.0372,0,0,0.0743,0,0.0743,0.1115,0,0,0,0.1115,0.0372,0,0.0743,0.1858,0.1487,0.1858,0.0743,0,0,0.0743,0.1858,0.0372,0.0743,0,0.0743,0,0,0.0372,0,0.0743,0,0,0.0743,0.1115,0.0372,0.223,0.0743,0.1858,0.0372,0.0372,0.1487,0.0372,0,0,0,0.0372,0,0.0372,0,0,0,0,0.0372,0,0,0.0372,0.0372,0.223,0.0372,0.0372,0,0,0.0372,0,0,0.1487,0,0.1858,0,0,0,0,0,0,0,0.0372,0,0.0372,0,0,0,0,0.08,0.0968,0.0901,0.1059,0.107,0.0952,0.0902,0.0894,0.1123,0.096
0.2929,1.4645,0,0.4393,1.0251,0.4393,1.3913,1.0251,1.4645,1.3913,0,0.0732,0,0,0.0732,0,0.0732,0.0732,0,0,0,0,0,0.2197,0,0,0,0,0.4393,0.8055,0,0,0,0,0,0,0,0,0,0,0,0.4393,0,0,0,0,0,0,0,0,0.2197,0,0,0,0,0,0,0.5858,0,0.2197,0,0,0,0,0,0,0,0,0.2197,0.2197,0,0,0,0.2197,0,0,0,0.2197,0.8055,0.1464,0.0732,0,0,0,0.659,0,0.1464,0.0732,0,0,0,0.1464,0,0,0.1464,0.4393,0.7322,0,0,0,0,0.7322,0,0,0.1464,0,0.4393,0.0732,0,0,0.0458,0.0705,0.1073,0.1047,0.1043,0.0879,0.0856,0.0976,0.1102,0.113
0.9279,1.031,0.7733,0.9795,0.1547,0.9795,0.1031,0.1031,1.031,0.1031,0.3609,0,0.2062,0.0516,0.0516,0.1547,0,0,0.1031,0,0.2062,0,0.0516,0.1031,0.1031,0.3609,0,0,0.2062,0,0.2578,0.1031,0.1031,0.1031,0,0,0,0.1031,0.1031,0,0,0.2062,0.1547,0.2062,0,0,0,0,0.3609,0.0516,0,0,0.1031,0.0516,0,0,0,0,0,0,0.0516,0.1547,0.0516,0.3093,0,0.2062,0,0,0.2062,0,0,0.0516,0,0,0,0.0516,0,0,0,0,0,0,0.1031,0,0,0,0,0,0,0,0.0516,0.4124,0,0.1547,0,0.2062,0.1031,0,0,0.0516,0,0.1031,0,0,0,0,0,0,0,0,0.0643,0.0841,0.0999,0.1073,0.0957,0.1013,0.0885,0.0976,0.0959,0.1138
0.1825,1.7029,0.4257,0.9123,0.2433,0.9123,0.1825,0.9123,1.7029,0.1825,0,0,0,0.0608,0,0.0608,0,0.0608,0,0,0.0608,0.7906,0.1825,0.1825,0.0608,0.1825,0,0.1216,0.1216,0,0,0.1216,0,0.0608,0,0,0.0608,0,0.1825,0,0,0.4865,0,0.1216,0,0,0,0.0608,0.1825,0,0,0,0,0,0,0,0,0.1825,0,0.0608,0.0608,0.1216,0.1216,0.1216,0,0.1825,0,0.1216,0.1216,0.0608,0,0.0608,0,0.0608,0,0,0,0,0.0608,0,0.0608,0.0608,0.0608,0.1216,0.1825,0,0.0608,0.1825,0.1825,0,0,0,0,0.1216,0,0.4865,0.0608,0.1216,0.8515,0.0608,0,0.0608,0.0608,0,0,0,0,0.0608,0,0,0.0781,0.1059,0.0952,0.099,0.1013,0.084,0.0859,0.087,0.0992,0.1036
0.4631,0.7873,0.4631,1.0189,0.2779,1.0189,0.0926,0.6021,0.7873,0.0926,0.0463,0,0.0463,0.0926,0,0.0926,0,0.1389,0.0463,0,0.0926,0,0.0463,0.3705,0.0463,0.0463,0.0463,0.0463,0.0926,0,0.0463,0,0,0.0463,0.0463,0.0926,0,0.0926,0.1389,0,0.0463,0.3705,0.0926,0.3242,0.0463,0,0,0.0463,0.0463,0.0463,0.0926,0,0,0,0,0.0926,0,0,0.0463,0,0.0463,0.1389,0.0926,0.0463,0,0.2779,0,0.1389,0.2779,0,0,0.0463,0,0,0,0.0463,0,0,0,0,0.0463,0,0.0926,0,0.1389,0.0926,0,0.1389,0.0926,0,0.0463,0.1853,0.0463,0.1389,0,0.2779,0.0463,0,0,0.0463,0,0.0463,0,0,0,0,0,0,0.0463,0,0.0821,0.0834,0.0934,0.0986,0.1029,0.1122,0.0896,0.0993,0.0929,0.0993
0.6672,0.7149,0.5243,0.8102,0.3813,0.8102,0.2383,0.6672,0.7149,0.2383,0.0953,0.0477,0.1906,0.0953,0.0477,0,0.0477,0.143,0,0,0,0.143,0.0477,0,0.0477,0.2383,0.0953,0.0477,0.0477,0.0477,0.143,0,0.0477,0,0,0,0,0.1906,0.0953,0.0477,0.0477,0.0953,0.0953,0.0953,0,0,0.0477,0.143,0.2383,0.0477,0.0953,0,0.0477,0.0477,0.0953,0,0,0,0.0477,0,0.0953,0.2383,0,0.286,0,0.143,0,0,0,0.0477,0.0477,0.0477,0,0.0477,0,0.0477,0,0.0477,0,0,0.0953,0,0.0953,0,0.0953,0.2383,0,0.0953,0.0477,0,0,0.0953,0,0.2383,0.0477,0.0953,0.0477,0,0.143,0.0477,0,0.0477,0,0,0.0477,0.0477,0,0,0.0953,0,0.0673,0.0875,0.0862,0.0855,0.1208,0.1041,0.0916,0.0909,0.1197,0.0986
0.3124,1.2497,0.125,0.5623,0.4374,0.5623,0.8748,1.3121,1.2497,0.8748,0.0625,0,0,0,0,0,0,0.2499,0,0,0.0625,0.0625,0,0.2499,0,0.0625,0,0.125,0.1874,0.4999,0,0,0,0,0,0,0,0.125,0,0,0,0.4374,0,0,0.0625,0,0,0,0.0625,0,0,0,0,0,0.0625,0,0.0625,0.2499,0,0.0625,0,0,0,0,0,0,0,0.0625,0.3124,0.1874,0,0.0625,0,0.1874,0,0,0.0625,0.0625,0.4999,0,0.1874,0.0625,0.0625,0.125,0.1874,0.0625,0.1874,0.2499,0.125,0,0,0.125,0,0,0,0.4374,0.4999,0.0625,0.0625,0.0625,0,0.4999,0.0625,0,0.125,0,0.0625,0.0625,0,0.0625,0.0605,0.0794,0.0927,0.1077,0.1195,0.105,0.0932,0.0975,0.0894,0.0926
0.7997,0.3998,0.1999,0.7597,0.2399,0.7597,0.12,0.12,0.3998,0.12,0.1599,0,0.08,0.04,0.1999,0.1999,0.04,0,0.08,0,0.08,0.04,0,0.08,0,0.1999,0,0,0,0,0.12,0,0,0.04,0,0,0,0.04,0,0,0.1599,0.1599,0.04,0.12,0.04,0,0,0,0.1999,0.04,0.1599,0,0,0,0,0.04,0,0,0,0,0.04,0.1999,0.04,0.1599,0,0.12,0.04,0,0.08,0.08,0,0,0,0.08,0,0.04,0,0,0,0,0.08,0,0.04,0,0,0,0,0,0,0,0,0,0,0.1999,0,0.1599,0,0,0.04,0,0,0,0,0.04,0,0,0.04,0.04,0,0,0.0652,0.0857,0.1087,0.1045,0.0909,0.1062,0.1178,0.1135,0.0953,0.0722
0.648,0.6979,0.1994,0.3988,0.2492,0.3988,0.0997,0.648,0.6979,0.0997,0.1495,0,0.0997,0,0.0498,0,0,0.1994,0.0997,0.0498,0.0997,0.1495,0,0.1495,0,0.1495,0.0498,0,0.0997,0,0.0498,0.0498,0,0,0,0,0,0.0997,0,0,0,0.1495,0,0.0498,0,0,0,0,0.1495,0.0498,0.0498,0.0498,0.0498,0,0.0498,0,0,0.0498,0,0,0,0.0997,0,0,0,0.0498,0.0498,0.0498,0.1495,0,0,0,0,0,0.0498,0.0498,0,0,0,0,0.2492,0.0997,0.0498,0,0.0498,0,0,0.1495,0,0,0.0498,0.0997,0,0.1495,0,0.1495,0,0.0997,0.1495,0,0,0,0,0.0498,0,0,0,0,0.0498,0,0.0409,0.0655,0.082,0.0919,0.1011,0.1106,0.1019,0.1228,0.1198,0.1138
0.556,0.8803,0.3243,0.9267,0.2317,0.9267,0.139,0.5097,0.8803,0.139,0.139,0.0463,0.0463,0,0.0463,0.0927,0,0.0927,0.0463,0,0.0927,0.278,0,0,0.0463,0.2317,0,0.0463,0.1853,0,0.0463,0.0463,0.0463,0.0463,0,0.0463,0,0.0463,0.0463,0,0.0927,0.1853,0,0.139,0,0,0.0463,0.139,0.278,0.0463,0.0463,0,0.0463,0.139,0,0,0,0,0,0,0.0927,0.139,0.0463,0.3707,0.0927,0.0927,0,0.0927,0,0,0,0.0463,0,0,0,0.0463,0,0,0.0463,0,0,0,0.0927,0.0463,0.0463,0.1853,0,0.0927,0,0.0463,0.0463,0,0.0463,0.1853,0,0.1853,0.0927,0,0.278,0.0463,0,0.0927,0,0,0,0.0463,0,0,0,0,0.0841,0.0984,0.0895,0.1055,0.1101,0.0941,0.0912,0.0955,0.087,0.0982
0.9208,0.6785,0.8239,0.8724,0.2908,0.8724,0.1939,0.9693,0.6785,0.1939,0.2423,0.0969,0.0969,0.1454,0.0969,0,0,0.1454,0.0485,0,0.0485,0.0969,0.0485,0.1454,0,0.1454,0.0969,0,0.0969,0,0.2423,0.0969,0.1454,0,0,0.0485,0,0.2423,0.0485,0,0.0485,0.2423,0.0485,0.1454,0,0.0969,0,0,0.1454,0.1454,0.0969,0,0.0485,0,0.0485,0,0.0485,0.0485,0,0,0,0.0969,0.1454,0.1939,0.0485,0.1454,0.0485,0,0.1454,0.0485,0,0,0,0.0485,0,0.1454,0,0,0,0,0.1454,0.0485,0.1939,0,0.0485,0.0485,0,0.4846,0,0,0.0485,0,0.0969,0.1454,0,0.2423,0,0.0485,0.0969,0,0,0,0,0.0485,0.0485,0,0,0,0.0969,0,0.0571,0.0735,0.088,0.0903,0.1126,0.1103,0.1133,0.1109,0.1094,0.0862
0.8181,1.0362,0.3272,1.1999,0.8181,1.1999,0.2182,0.3818,1.0362,0.2182,0.2182,0,0,0.0545,0.2727,0,0.0545,0.1091,0.1091,0,0,0.3272,0.1091,0.1091,0.0545,0.1636,0.1091,0,0.1091,0.0545,0.0545,0,0.0545,0,0,0.1091,0,0.1091,0,0,0.2182,0.2727,0,0.3272,0,0,0.0545,0.0545,0.1636,0.1091,0.1636,0.0545,0.1091,0,0.2727,0.0545,0,0.1091,0,0,0,0.2182,0.0545,0.4363,0,0.3272,0,0,0.1091,0.0545,0,0,0,0.0545,0,0.1091,0,0,0.0545,0,0.1636,0.0545,0,0,0.1091,0.0545,0,0,0,0,0,0.1091,0,0.2182,0.0545,0.2727,0,0,0.3818,0,0,0,0,0,0.0545,0.0545,0,0,0.1091,0,0.0576,0.0909,0.0858,0.0879,0.1008,0.107,0.1024,0.1075,0.1016,0.104
0.4337,0.771,0.6265,1.012,0.5783,1.012,0.1928,0.771,0.771,0.1928,0.0482,0,0.0482,0,0.0964,0.1446,0.0482,0.0482,0,0,0,0.0964,0,0.1446,0,0.1446,0.0964,0.0964,0.1928,0,0.0964,0,0.2409,0,0.0964,0,0,0.0964,0.0482,0,0.0964,0.1928,0.0482,0.1446,0.1446,0.1928,0,0.0482,0.1446,0,0.0482,0,0.0964,0.0482,0.0482,0.1446,0,0.1446,0,0.0482,0.0482,0.1928,0,0.3855,0,0.0964,0,0.0482,0.1446,0.0964,0,0.0482,0,0.0964,0.0482,0,0,0,0,0,0.0964,0,0.0964,0,0.1446,0.0964,0,0.2891,0.0482,0,0,0.1928,0,0.1928,0,0.1928,0.0482,0,0.0964,0.0482,0,0.0482,0.0482,0,0,0,0,0,0.0964,0,0.0603,0.0675,0.0737,0.1049,0.093,0.09,0.1036,0.1115,0.1116,0.1358
0.4648,0.9296,0.723,0.5681,0.2066,0.5681,0.2582,0.6197,0.9296,0.2582,0.0516,0,0.1549,0,0.0516,0,0,0.2066,0,0,0.1033,0.1033,0.1033,0.1033,0,0.1549,0.0516,0.1033,0.1033,0.1033,0.1033,0.1033,0.0516,0.0516,0,0,0,0.1033,0.2582,0,0,0.2066,0.1033,0.0516,0,0,0,0,0.1549,0.0516,0,0.0516,0.1033,0,0,0,0,0,0.0516,0,0,0.1549,0.0516,0.1033,0,0.0516,0.0516,0.0516,0.1033,0,0,0.0516,0,0,0,0.0516,0.0516,0,0.1033,0,0.1033,0.1033,0.0516,0.0516,0.1549,0.1033,0,0.0516,0,0,0.1033,0,0.1033,0.1549,0,0.2066,0.1033,0.1033,0.1033,0.0516,0,0.1033,0,0.0516,0,0,0,0,0.0516,0.0516,0.0737,0.0926,0.0859,0.0986,0.1159,0.0941,0.0904,0.1008,0.1085,0.088
0.409,0.5726,0.7362,0.8998,0.1636,0.8998,0.2045,0.4908,0.5726,0.2045,0.1636,0.0409,0.0818,0,0,0.0409,0,0,0.0818,0,0,0.1227,0.0818,0.1227,0,0.1636,0,0,0.0818,0,0.0818,0.0409,0.2045,0,0.0409,0.0409,0,0.3272,0,0,0.0818,0.0818,0.0818,0.2045,0,0,0.0409,0.1636,0.1636,0.0818,0,0,0.0409,0.0409,0.0409,0,0,0,0,0,0,0.2045,0.0409,0.2454,0,0.2045,0,0,0.0818,0.1227,0,0,0,0.1227,0,0.0818,0,0,0,0,0.0818,0,0.1636,0,0,0.2045,0,0,0.0409,0,0,0,0.0409,0.1636,0.0818,0.0818,0.0818,0,0.1227,0,0,0.0818,0,0,0,0.0409,0.0818,0,0,0,0.0621,0.0794,0.0985,0.1056,0.1117,0.105,0.1006,0.1034,0.0915,0.1014
