2.1264,2.1264,0.8506,1.9846,1.2758,1.9846,0.9923,1.1341,2.1264,0.9923,0.8506,0.1418,0.1418,0.1418,0.2835,0.1418,0.1418,0,0.1418,0.1418,0.1418,0.2835,0,0.4253,0,0.8506,0.1418,0.1418,0,0.1418,0.1418,0,0.1418,0,0,0,0,0.2835,0.1418,0.1418,0,0.4253,0.1418,0.2835,0.1418,0,0,0,0.8506,0.1418,0.2835,0,0,0,0.2835,0.1418,0.1418,0.2835,0,0,0.2835,0.7088,0,0,0,0.2835,0,0.1418,0.4253,0.1418,0.1418,0.1418,0.1418,0.1418,0,0.1418,0.1418,0,0.1418,0,0,0,0.1418,0,0.567,0.1418,0.1418,0.1418,0,0,0.1418,0,0,0.8506,0,0.2835,0.2835,0.1418,0.2835,0.1418,0.1418,0.4253,0,0.1418,0,0,0,0,0.1418,0.1418,0.142,0.2331,0.2504,0.2327
1.874,1.2493,0.7496,2.3737,0.9995,2.3737,0.7496,1.1244,1.2493,0.7496,0.2499,0,0.2499,0.2499,0.2499,0.4997,0,0.2499,0,0.1249,0,0,0,0.2499,0,0.3748,0.2499,0,0.2499,0.1249,0.3748,0,0,0,0,0.1249,0.1249,0.1249,0,0,0.3748,0.2499,0.1249,0.8745,0,0,0,0.1249,0.3748,0.2499,0.3748,0.1249,0.1249,0,0.1249,0.1249,0.1249,0,0,0,0.2499,0.2499,0.1249,0.4997,0,0.7496,0,0.1249,0.2499,0.1249,0.1249,0.1249,0,0.1249,0,0.2499,0,0,0.1249,0,0.1249,0.1249,0,0,0.3748,0,0,0.4997,0,0,0,0,0.1249,0.3748,0.1249,0.2499,0.2499,0,0,0.1249,0,0.3748,0,0,0,0,0,0,0.2499,0,0.1604,0.227,0.2591,0.2285
2.5662,4.1058,1.7108,2.5662,0.8554,2.5662,0.6843,1.8818,4.1058,0.6843,0.6843,0.1711,0.3422,0,0.6843,0.1711,0,0.3422,0.1711,0,0,0.5132,0.1711,0.5132,0,0.1711,0.1711,0,2.3951,0.1711,0.5132,0.1711,0.5132,0,0,0,0,0.5132,0,0,0.3422,1.3686,0.1711,0,0,0,0.1711,0,0.1711,0.3422,0.1711,0,0,0,0,0.1711,0,0.5132,0,0,0,0.5132,0.1711,1.0265,0,0,0,0,0.5132,0.1711,0,0,0,0.1711,0,0.3422,0,0,0.1711,0,0.5132,0,0.3422,0.1711,0.1711,0,0.1711,0.5132,0,0,0.3422,1.0265,0,0.6843,0,1.5397,0.1711,0,0.3422,0,0,0.3422,0,0,0,0.1711,0,0,0.1711,0,0.1295,0.1872,0.2334,0.2787
3.3572,3.5251,1.8465,1.6786,0.8393,1.6786,1.0072,2.1822,3.5251,1.0072,0.6714,0.1679,1.0072,0.1679,0.1679,0,0,0.8393,0.3357,0,0.1679,0.5036,0.3357,0.6714,0,0.1679,0,0.5036,0.6714,0.5036,1.0072,0.1679,0,0,0.1679,0,0.1679,0.1679,0.1679,0,0,1.5107,0,0,0,0,0,0,0.1679,0,0.3357,0,0.1679,0,0.1679,0,0,0.1679,0,0,0.1679,0.1679,0,0.3357,0,0,0,0,0.6714,0.3357,0,0.1679,0,0.3357,0,0,0,0,0.5036,0,0.8393,0,0,0,0.1679,0,0.1679,0.3357,0.5036,0,0.1679,0.1679,0,0.1679,0.1679,1.5107,0.6714,0.1679,0.3357,0.1679,0,0.6714,0.1679,0,0,0,0,0,0.1679,0,0.1255,0.1848,0.24,0.2818
1.505,4.5149,1.6931,3.01,0.9406,3.01,0.5644,2.4456,4.5149,0.5644,0,0.1881,0,0.1881,0.1881,0,0,0.9406,0,0,0,0,0.3762,1.6931,0,0,0,0.3762,1.6931,0.3762,0.1881,0.1881,0.3762,0.1881,0.1881,0,0,0.3762,0,0,0,2.2575,0.1881,0,0,0.1881,0,0.3762,0,0,0.3762,0,0.1881,0,0.3762,0,0,0,0,0,0,0,0.1881,0.7525,0,0,0,0.1881,1.6931,0.1881,0,0,0,0.1881,0,0,0,0,0.3762,0,0.5644,0,0.1881,0,0.1881,0.5644,0.1881,0.1881,0.5644,0,0.3762,1.505,0,0,0,2.2575,0.3762,0,0,0,0,0.3762,0,0,0,0,0,0,0.1881,0,0.1825,0.1935,0.2439,0.192
3.989,6.205,1.7729,2.2161,0.4432,2.2161,0.4432,3.1025,6.205,0.4432,0.8864,0.2216,0.2216,0,0.2216,0,0.2216,1.3297,0.6648,0,0,1.3297,0.6648,2.2161,0,0.2216,0,0.2216,1.3297,0.2216,0.6648,0.2216,0.4432,0,0.2216,0,0,0.2216,0,0,0,1.9945,0,0,0,0,0,0,0.2216,0,0.2216,0,0,0,0,0,0,0.2216,0,0,0,0,0,0,0,0,0,0,2.2161,0,0,0.2216,0,0,0,0,0,0,0.2216,0,1.7729,0,0.2216,0,0,0,0,0.6648,0.4432,0,0.4432,1.7729,0.2216,0,0,1.9945,0.2216,0.2216,1.108,0.2216,0,0.4432,0,0,0,0,0,0,0,0,0.1187,0.1862,0.2313,0.2423
1.459,1.0421,1.1463,2.7095,0.8337,2.7095,0.2084,1.1463,1.0421,0.2084,0.2084,0.2084,0.2084,0.1042,0.3126,0.3126,0,0.1042,0,0,0.1042,0,0,0.4168,0,0.4168,0,0.1042,0,0,0.2084,0,0.2084,0.3126,0,0,0,0.3126,0.1042,0,0.2084,0.5211,0.4168,0.5211,0.2084,0,0,0.2084,0.5211,0.1042,0.2084,0,0.2084,0,0,0.1042,0,0.2084,0,0,0.2084,0.3126,0.1042,0.6253,0.2084,0.5211,0.1042,0.1042,0.4168,0.1042,0,0,0,0.1042,0,0.1042,0,0,0,0,0.1042,0,0,0.1042,0.1042,0.6253,0.1042,0.1042,0,0,0.1042,0,0,0.4168,0,0.5211,0,0,0,0,0,0,0,0.1042,0,0.1042,0,0,0,0,0.1923,0.2326,0.2164,0.2544
0.8262,4.131,0,1.2393,2.8917,1.2393,3.9245,2.8917,4.131,3.9245,0,0.2066,0,0,0.2066,0,0.2066,0.2066,0,0,0,0,0,0.6197,0,0,0,0,1.2393,2.2721,0,0,0,0,0,0,0,0,0,0,0,1.2393,0,0,0,0,0,0,0,0,0.6197,0,0,0,0,0,0,1.6524,0,0.6197,0,0,0,0,0,0,0,0,0.6197,0.6197,0,0,0,0.6197,0,0,0,0.6197,2.2721,0.4131,0.2066,0,0,0,1.859,0,0.4131,0.2066,0,0,0,0.4131,0,0,0.4131,1.2393,2.0655,0,0,0,0,2.0655,0,0,0.4131,0,1.2393,0.2066,0,0,0.1106,0.1704,0.2593,0.2531
2.6037,2.893,2.1698,2.7484,0.434,2.7484,0.2893,0.2893,2.893,0.2893,1.0126,0,0.5786,0.1447,0.1447,0.434,0,0,0.2893,0,0.5786,0,0.1447,0.2893,0.2893,1.0126,0,0,0.5786,0,0.7233,0.2893,0.2893,0.2893,0,0,0,0.2893,0.2893,0,0,0.5786,0.434,0.5786,0,0,0,0,1.0126,0.1447,0,0,0.2893,0.1447,0,0,0,0,0,0,0.1447,0.434,0.1447,0.8679,0,0.5786,0,0,0.5786,0,0,0.1447,0,0,0,0.1447,0,0,0,0,0,0,0.2893,0,0,0,0,0,0,0,0.1447,1.1572,0,0.434,0,0.5786,0.2893,0,0,0.1447,0,0.2893,0,0,0,0,0,0,0,0,0.1546,0.2023,0.2403,0.2581
0.474,4.4236,1.1059,2.3698,0.6319,2.3698,0.474,2.3698,4.4236,0.474,0,0,0,0.158,0,0.158,0,0.158,0,0,0.158,2.0538,0.474,0.474,0.158,0.474,0,0.316,0.316,0,0,0.316,0,0.158,0,0,0.158,0,0.474,0,0,1.2639,0,0.316,0,0,0,0.158,0.474,0,0,0,0,0,0,0,0,0.474,0,0.158,0.158,0.316,0.316,0.316,0,0.474,0,0.316,0.316,0.158,0,0.158,0,0.158,0,0,0,0,0.158,0,0.158,0.158,0.158,0.316,0.474,0,0.158,0.474,0.474,0,0,0,0,0.316,0,1.2639,0.158,0.316,2.2118,0.158,0,0.158,0.158,0,0,0,0,0.158,0,0,0.1738,0.2358,0.2121,0.2204
1.3128,2.2318,1.3128,2.8882,0.7877,2.8882,0.2626,1.7066,2.2318,0.2626,0.1313,0,0.1313,0.2626,0,0.2626,0,0.3938,0.1313,0,0.2626,0,0.1313,1.0502,0.1313,0.1313,0.1313,0.1313,0.2626,0,0.1313,0,0,0.1313,0.1313,0.2626,0,0.2626,0.3938,0,0.1313,1.0502,0.2626,0.919,0.1313,0,0,0.1313,0.1313,0.1313,0.2626,0,0,0,0,0.2626,0,0,0.1313,0,0.1313,0.3938,0.2626,0.1313,0,0.7877,0,0.3938,0.7877,0,0,0.1313,0,0,0,0.1313,0,0,0,0,0.1313,0,0.2626,0,0.3938,0.2626,0,0.3938,0.2626,0,0.1313,0.5251,0.1313,0.3938,0,0.7877,0.1313,0,0,0.1313,0,0.1313,0,0,0,0,0,0,0.1313,0,0.1995,0.2025,0.227,0.2397
2.0371,2.1826,1.6006,2.4737,1.1641,2.4737,0.7275,2.0371,2.1826,0.7275,0.291,0.1455,0.582,0.291,0.1455,0,0.1455,0.4365,0,0,0,0.4365,0.1455,0,0.1455,0.7275,0.291,0.1455,0.1455,0.1455,0.4365,0,0.1455,0,0,0,0,0.582,0.291,0.1455,0.1455,0.291,0.291,0.291,0,0,0.1455,0.4365,0.7275,0.1455,0.291,0,0.1455,0.1455,0.291,0,0,0,0.1455,0,0.291,0.7275,0,0.8731,0,0.4365,0,0,0,0.1455,0.1455,0.1455,0,0.1455,0,0.1455,0,0.1455,0,0,0.291,0,0.291,0,0.291,0.7275,0,0.291,0.1455,0,0,0.291,0,0.7275,0.1455,0.291,0.1455,0,0.4365,0.1455,0,0.1455,0,0,0.1455,0.1455,0,0,0.291,0,0.1761,0.2289,0.2257,0.2239
0.8823,3.5291,0.3529,1.5881,1.2352,1.5881,2.4704,3.7055,3.5291,2.4704,0.1765,0,0,0,0,0,0,0.7058,0,0,0.1765,0.1765,0,0.7058,0,0.1765,0,0.3529,0.5294,1.4116,0,0,0,0,0,0,0,0.3529,0,0,0,1.2352,0,0,0.1765,0,0,0,0.1765,0,0,0,0,0,0.1765,0,0.1765,0.7058,0,0.1765,0,0,0,0,0,0,0,0.1765,0.8823,0.5294,0,0.1765,0,0.5294,0,0,0.1765,0.1765,1.4116,0,0.5294,0.1765,0.1765,0.3529,0.5294,0.1765,0.5294,0.7058,0.3529,0,0,0.3529,0,0,0,1.2352,1.4116,0.1765,0.1765,0.1765,0,1.4116,0.1765,0,0.3529,0,0.1765,0.1765,0,0.1765,0.1465,0.1922,0.2243,0.2606
2.2711,1.1355,0.5678,2.1575,0.6813,2.1575,0.3407,0.3407,1.1355,0.3407,0.4542,0,0.2271,0.1136,0.5678,0.5678,0.1136,0,0.2271,0,0.2271,0.1136,0,0.2271,0,0.5678,0,0,0,0,0.3407,0,0,0.1136,0,0,0,0.1136,0,0,0.4542,0.4542,0.1136,0.3407,0.1136,0,0,0,0.5678,0.1136,0.4542,0,0,0,0,0.1136,0,0,0,0,0.1136,0.5678,0.1136,0.4542,0,0.3407,0.1136,0,0.2271,0.2271,0,0,0,0.2271,0,0.1136,0,0,0,0,0.2271,0,0.1136,0,0,0,0,0,0,0,0,0,0,0.5678,0,0.4542,0,0,0.1136,0,0,0,0,0.1136,0,0,0.1136,0.1136,0,0,0.1587,0.2087,0.2646,0.2544
2.2344,2.4063,0.6875,1.375,0.8594,1.375,0.3438,2.2344,2.4063,0.3438,0.5156,0,0.3438,0,0.1719,0,0,0.6875,0.3438,0.1719,0.3438,0.5156,0,0.5156,0,0.5156,0.1719,0,0.3438,0,0.1719,0.1719,0,0,0,0,0,0.3438,0,0,0,0.5156,0,0.1719,0,0,0,0,0.5156,0.1719,0.1719,0.1719,0.1719,0,0.1719,0,0,0.1719,0,0,0,0.3438,0,0,0,0.1719,0.1719,0.1719,0.5156,0,0,0,0,0,0.1719,0.1719,0,0,0,0,0.8594,0.3438,0.1719,0,0.1719,0,0,0.5156,0,0,0.1719,0.3438,0,0.5156,0,0.5156,0,0.3438,0.5156,0,0,0,0,0.1719,0,0,0,0,0.1719,0,0.1207,0.1935,0.2423,0.2715
1.5032,2.3801,0.8769,2.5053,0.6263,2.5053,0.3758,1.3779,2.3801,0.3758,0.3758,0.1253,0.1253,0,0.1253,0.2505,0,0.2505,0.1253,0,0.2505,0.7516,0,0,0.1253,0.6263,0,0.1253,0.5011,0,0.1253,0.1253,0.1253,0.1253,0,0.1253,0,0.1253,0.1253,0,0.2505,0.5011,0,0.3758,0,0,0.1253,0.3758,0.7516,0.1253,0.1253,0,0.1253,0.3758,0,0,0,0,0,0,0.2505,0.3758,0.1253,1.0021,0.2505,0.2505,0,0.2505,0,0,0,0.1253,0,0,0,0.1253,0,0,0.1253,0,0,0,0.2505,0.1253,0.1253,0.5011,0,0.2505,0,0.1253,0.1253,0,0.1253,0.5011,0,0.5011,0.2505,0,0.7516,0.1253,0,0.2505,0,0,0,0.1253,0,0,0,0,0.1949,0.2281,0.2073,0.2444
2.939,2.1656,2.6297,2.7844,0.9281,2.7844,0.6187,3.0937,2.1656,0.6187,0.7734,0.3094,0.3094,0.4641,0.3094,0,0,0.4641,0.1547,0,0.1547,0.3094,0.1547,0.4641,0,0.4641,0.3094,0,0.3094,0,0.7734,0.3094,0.4641,0,0,0.1547,0,0.7734,0.1547,0,0.1547,0.7734,0.1547,0.4641,0,0.3094,0,0,0.4641,0.4641,0.3094,0,0.1547,0,0.1547,0,0.1547,0.1547,0,0,0,0.3094,0.4641,0.6187,0.1547,0.4641,0.1547,0,0.4641,0.1547,0,0,0,0.1547,0,0.4641,0,0,0,0,0.4641,0.1547,0.6187,0,0.1547,0.1547,0,1.5469,0,0,0.1547,0,0.3094,0.4641,0,0.7734,0,0.1547,0.3094,0,0,0,0,0.1547,0.1547,0,0,0,0.3094,0,0.1563,0.2011,0.2409,0.247
2.4742,3.1339,0.9897,3.6288,2.4742,3.6288,0.6598,1.1546,3.1339,0.6598,0.6598,0,0,0.1649,0.8247,0,0.1649,0.3299,0.3299,0,0,0.9897,0.3299,0.3299,0.1649,0.4948,0.3299,0,0.3299,0.1649,0.1649,0,0.1649,0,0,0.3299,0,0.3299,0,0,0.6598,0.8247,0,0.9897,0,0,0.1649,0.1649,0.4948,0.3299,0.4948,0.1649,0.3299,0,0.8247,0.1649,0,0.3299,0,0,0,0.6598,0.1649,1.3196,0,0.9897,0,0,0.3299,0.1649,0,0,0,0.1649,0,0.3299,0,0,0.1649,0,0.4948,0.1649,0,0,0.3299,0.1649,0,0,0,0,0,0.3299,0,0.6598,0.1649,0.8247,0,0,1.1546,0,0,0,0,0,0.1649,0.1649,0,0,0.3299,0,0.1492,0.2357,0.2223,0.2279
1.3956,2.481,2.0158,3.2563,1.8608,3.2563,0.6203,2.481,2.481,0.6203,0.1551,0,0.1551,0,0.3101,0.4652,0.1551,0.1551,0,0,0,0.3101,0,0.4652,0,0.4652,0.3101,0.3101,0.6203,0,0.3101,0,0.7753,0,0.3101,0,0,0.3101,0.1551,0,0.3101,0.6203,0.1551,0.4652,0.4652,0.6203,0,0.1551,0.4652,0,0.1551,0,0.3101,0.1551,0.1551,0.4652,0,0.4652,0,0.1551,0.1551,0.6203,0,1.2405,0,0.3101,0,0.1551,0.4652,0.3101,0,0.1551,0,0.3101,0.1551,0,0,0,0,0,0.3101,0,0.3101,0,0.4652,0.3101,0,0.9304,0.1551,0,0,0.6203,0,0.6203,0,0.6203,0.1551,0,0.3101,0.1551,0,0.1551,0.1551,0,0,0,0,0,0.3101,0,0.1662,0.1861,0.2034,0.2893
1.3193,2.6386,2.0523,1.6125,0.5864,1.6125,0.733,1.7591,2.6386,0.733,0.1466,0,0.4398,0,0.1466,0,0,0.5864,0,0,0.2932,0.2932,0.2932,0.2932,0,0.4398,0.1466,0.2932,0.2932,0.2932,0.2932,0.2932,0.1466,0.1466,0,0,0,0.2932,0.733,0,0,0.5864,0.2932,0.1466,0,0,0,0,0.4398,0.1466,0,0.1466,0.2932,0,0,0,0,0,0.1466,0,0,0.4398,0.1466,0.2932,0,0.1466,0.1466,0.1466,0.2932,0,0,0.1466,0,0,0,0.1466,0.1466,0,0.2932,0,0.2932,0.2932,0.1466,0.1466,0.4398,0.2932,0,0.1466,0,0,0.2932,0,0.2932,0.4398,0,0.5864,0.2932,0.2932,0.2932,0.1466,0,0.2932,0,0.1466,0,0,0,0,0.1466,0.1466,0.1792,0.2253,0.2089,0.24
1.2133,1.6986,2.184,2.6693,0.4853,2.6693,0.6067,1.456,1.6986,0.6067,0.4853,0.1213,0.2427,0,0,0.1213,0,0,0.2427,0,0,0.364,0.2427,0.364,0,0.4853,0,0,0.2427,0,0.2427,0.1213,0.6067,0,0.1213,0.1213,0,0.9707,0,0,0.2427,0.2427,0.2427,0.6067,0,0,0.1213,0.4853,0.4853,0.2427,0,0,0.1213,0.1213,0.1213,0,0,0,0,0,0,0.6067,0.1213,0.728,0,0.6067,0,0,0.2427,0.364,0,0,0,0.364,0,0.2427,0,0,0,0,0.2427,0,0.4853,0,0,0.6067,0,0,0.1213,0,0,0,0.1213,0.4853,0.2427,0.2427,0.2427,0,0.364,0,0,0.2427,0,0,0,0.1213,0.2427,0,0,0,0.1578,0.202,0.2504,0.2685
1.0525,2.6312,0.9209,2.2365,0.6578,2.2365,0.9209,3.0259,2.6312,0.9209,0,0.2631,0,0,0.1316,0,0.1316,0.3947,0,0,0,0.3947,0,0.1316,0,1.0525,0.3947,0.2631,0.2631,0.1316,0.1316,0.2631,0.2631,0.1316,0,0,0,0.1316,0,0,0,0.3947,0,0.3947,0,0,0,0.3947,1.0525,0,0.1316,0.1316,0,0,0,0,0,0.3947,0,0,0,0.3947,0,0.5262,0,0.5262,0,0.1316,0.1316,0.5262,0,0.2631,0,0.5262,0,0,0,0,0.1316,0,0.5262,0.1316,0.5262,0.1316,0.1316,0.1316,0.3947,0.7894,0.2631,0,0.1316,0.2631,0,0.3947,0.3947,0.3947,0,0.2631,0.5262,0.2631,0.1316,0,0.1316,0,0,0.1316,0,0.2631,0.2631,0,0.1287,0.2203,0.259,0.2604
4.0104,0.7762,0.7762,2.8461,1.423,2.8461,1.0349,0.3881,0.7762,1.0349,2.0699,0,0.2587,0.3881,0.3881,0.1294,0,0.3881,0,0.2587,0.1294,0,0,0.1294,0.1294,0.2587,0,0,0,0.1294,0.3881,0,0,0.1294,0,0,0.1294,0,0,0.1294,0.1294,0.5175,0,1.0349,0,0.2587,0.3881,0,0.2587,0.2587,0.3881,0,0.1294,0.2587,0.2587,0.1294,0,0,0.2587,0,0.2587,0.1294,0.2587,0.1294,0.3881,0.9056,0.3881,0,0.1294,0.2587,0.2587,0,0,0.2587,0.1294,0.2587,0,0,0.1294,0,0.1294,0,0.1294,0.1294,0,0,0,0,0,0,0,0,0,0.1294,0,0.5175,0.1294,0,0,0,0.1294,0.1294,0,0.2587,0.1294,0.3881,0,0,0,0,0.1743,0.2143,0.2303,0.2518
