3.4415,3.4415,1.3766,3.2121,2.0649,3.2121,1.606,1.8355,3.4415,1.606,1.3766,0.2294,0.2294,0.2294,0.4589,0.2294,0.2294,0,0.2294,0.2294,0.2294,0.4589,0,0.6883,0,1.3766,0.2294,0.2294,0,0.2294,0.2294,0,0.2294,0,0,0,0,0.4589,0.2294,0.2294,0,0.6883,0.2294,0.4589,0.2294,0,0,0,1.3766,0.2294,0.4589,0,0,0,0.4589,0.2294,0.2294,0.4589,0,0,0.4589,1.1472,0,0,0,0.4589,0,0.2294,0.6883,0.2294,0.2294,0.2294,0.2294,0.2294,0,0.2294,0.2294,0,0.2294,0,0,0,0.2294,0,0.9177,0.2294,0.2294,0.2294,0,0,0.2294,0,0,1.3766,0,0.4589,0.4589,0.2294,0.4589,0.2294,0.2294,0.6883,0,0.2294,0,0,0,0,0.2294,0.2294,0.0766,0.1258,0.1351,0.1255,0.1342,0.1734
3.2364,2.1576,1.2946,4.0995,1.7261,4.0995,1.2946,1.9418,2.1576,1.2946,0.4315,0,0.4315,0.4315,0.4315,0.863,0,0.4315,0,0.2158,0,0,0,0.4315,0,0.6473,0.4315,0,0.4315,0.2158,0.6473,0,0,0,0,0.2158,0.2158,0.2158,0,0,0.6473,0.4315,0.2158,1.5103,0,0,0,0.2158,0.6473,0.4315,0.6473,0.2158,0.2158,0,0.2158,0.2158,0.2158,0,0,0,0.4315,0.4315,0.2158,0.863,0,1.2946,0,0.2158,0.4315,0.2158,0.2158,0.2158,0,0.2158,0,0.4315,0,0,0.2158,0,0.2158,0.2158,0,0,0.6473,0,0,0.863,0,0,0,0,0.2158,0.6473,0.2158,0.4315,0.4315,0,0,0.2158,0,0.6473,0,0,0,0,0,0,0.4315,0,0.0924,0.1307,0.1492,0.1315,0.129,0.1515
4.0273,6.4436,2.6848,4.0273,1.3424,4.0273,1.0739,2.9533,6.4436,1.0739,1.0739,0.2685,0.537,0,1.0739,0.2685,0,0.537,0.2685,0,0,0.8055,0.2685,0.8055,0,0.2685,0.2685,0,3.7588,0.2685,0.8055,0.2685,0.8055,0,0,0,0,0.8055,0,0,0.537,2.1479,0.2685,0,0,0,0.2685,0,0.2685,0.537,0.2685,0,0,0,0,0.2685,0,0.8055,0,0,0,0.8055,0.2685,1.6109,0,0,0,0,0.8055,0.2685,0,0,0,0.2685,0,0.537,0,0,0.2685,0,0.8055,0,0.537,0.2685,0.2685,0,0.2685,0.8055,0,0,0.537,1.6109,0,1.0739,0,2.4164,0.2685,0,0.537,0,0,0.537,0,0,0,0.2685,0,0,0.2685,0,0.0678,0.0979,0.1221,0.1458,0.1479,0.15
5.462,5.735,3.0041,2.731,1.3655,2.731,1.6386,3.5503,5.735,1.6386,1.0924,0.2731,1.6386,0.2731,0.2731,0,0,1.3655,0.5462,0,0.2731,0.8193,0.5462,1.0924,0,0.2731,0,0.8193,1.0924,0.8193,1.6386,0.2731,0,0,0.2731,0,0.2731,0.2731,0.2731,0,0,2.4579,0,0,0,0,0,0,0.2731,0,0.5462,0,0.2731,0,0.2731,0,0,0.2731,0,0,0.2731,0.2731,0,0.5462,0,0,0,0,1.0924,0.5462,0,0.2731,0,0.5462,0,0,0,0,0.8193,0,1.3655,0,0,0,0.2731,0,0.2731,0.5462,0.8193,0,0.2731,0.2731,0,0.2731,0.2731,2.4579,1.0924,0.2731,0.5462,0.2731,0,1.0924,0.2731,0,0,0,0,0,0.2731,0,0.0681,0.1002,0.1302,0.1528,0.1416,0.134
2.3472,7.0415,2.6406,4.6943,1.467,4.6943,0.8802,3.8141,7.0415,0.8802,0,0.2934,0,0.2934,0.2934,0,0,1.467,0,0,0,0,0.5868,2.6406,0,0,0,0.5868,2.6406,0.5868,0.2934,0.2934,0.5868,0.2934,0.2934,0,0,0.5868,0,0,0,3.5207,0.2934,0,0,0.2934,0,0.5868,0,0,0.5868,0,0.2934,0,0.5868,0,0,0,0,0,0,0,0.2934,1.1736,0,0,0,0.2934,2.6406,0.2934,0,0,0,0.2934,0,0,0,0,0.5868,0,0.8802,0,0.2934,0,0.2934,0.8802,0.2934,0.2934,0.8802,0,0.5868,2.3472,0,0,0,3.5207,0.5868,0,0,0,0,0.5868,0,0,0,0,0,0,0.2934,0,0.0949,0.1006,0.1268,0.0998,0.1386,0.1459
6.173,9.6025,2.7436,3.4295,0.6859,3.4295,0.6859,4.8012,9.6025,0.6859,1.3718,0.3429,0.3429,0,0.3429,0,0.3429,2.0577,1.0288,0,0,2.0577,1.0288,3.4295,0,0.3429,0,0.3429,2.0577,0.3429,1.0288,0.3429,0.6859,0,0.3429,0,0,0.3429,0,0,0,3.0865,0,0,0,0,0,0,0.3429,0,0.3429,0,0,0,0,0,0,0.3429,0,0,0,0,0,0,0,0,0,0,3.4295,0,0,0.3429,0,0,0,0,0,0,0.3429,0,2.7436,0,0.3429,0,0,0,0,1.0288,0.6859,0,0.6859,2.7436,0.3429,0,0,3.0865,0.3429,0.3429,1.7147,0.3429,0,0.6859,0,0,0,0,0,0,0,0,0.0612,0.096,0.1193,0.125,0.1266,0.1289
2.5833,1.8452,2.0297,4.7975,1.4762,4.7975,0.369,2.0297,1.8452,0.369,0.369,0.369,0.369,0.1845,0.5536,0.5536,0,0.1845,0,0,0.1845,0,0,0.7381,0,0.7381,0,0.1845,0,0,0.369,0,0.369,0.5536,0,0,0,0.5536,0.1845,0,0.369,0.9226,0.7381,0.9226,0.369,0,0,0.369,0.9226,0.1845,0.369,0,0.369,0,0,0.1845,0,0.369,0,0,0.369,0.5536,0.1845,1.1071,0.369,0.9226,0.1845,0.1845,0.7381,0.1845,0,0,0,0.1845,0,0.1845,0,0,0,0,0.1845,0,0,0.1845,0.1845,1.1071,0.1845,0.1845,0,0,0.1845,0,0,0.7381,0,0.9226,0,0,0,0,0,0,0,0.1845,0,0.1845,0,0,0,0,0.1135,0.1373,0.1277,0.1502,0.1518,0.135
1.32,6.5998,0,1.9799,4.6198,1.9799,6.2698,4.6198,6.5998,6.2698,0,0.33,0,0,0.33,0,0.33,0.33,0,0,0,0,0,0.99,0,0,0,0,1.9799,3.6299,0,0,0,0,0,0,0,0,0,0,0,1.9799,0,0,0,0,0,0,0,0,0.99,0,0,0,0,0,0,2.6399,0,0.99,0,0,0,0,0,0,0,0,0.99,0.99,0,0,0,0.99,0,0,0,0.99,3.6299,0.66,0.33,0,0,0,2.9699,0,0.66,0.33,0,0,0,0.66,0,0,0.66,1.9799,3.2999,0,0,0,0,3.2999,0,0,0.66,0,1.9799,0.33,0,0,0.0589,0.0907,0.1381,0.1348,0.1343,0.1132
4.4303,4.9226,3.6919,4.6764,0.7384,4.6764,0.4923,0.4923,4.9226,0.4923,1.7229,0,0.9845,0.2461,0.2461,0.7384,0,0,0.4923,0,0.9845,0,0.2461,0.4923,0.4923,1.7229,0,0,0.9845,0,1.2306,0.4923,0.4923,0.4923,0,0,0,0.4923,0.4923,0,0,0.9845,0.7384,0.9845,0,0,0,0,1.7229,0.2461,0,0,0.4923,0.2461,0,0,0,0,0,0,0.2461,0.7384,0.2461,1.4768,0,0.9845,0,0,0.9845,0,0,0.2461,0,0,0,0.2461,0,0,0,0,0,0,0.4923,0,0,0,0,0,0,0,0.2461,1.969,0,0.7384,0,0.9845,0.4923,0,0,0.2461,0,0.4923,0,0,0,0,0,0,0,0,0.0877,0.1147,0.1363,0.1464,0.1306,0.1382
0.8225,7.6771,1.9193,4.1127,1.0967,4.1127,0.8225,4.1127,7.6771,0.8225,0,0,0,0.2742,0,0.2742,0,0.2742,0,0,0.2742,3.5644,0.8225,0.8225,0.2742,0.8225,0,0.5484,0.5484,0,0,0.5484,0,0.2742,0,0,0.2742,0,0.8225,0,0,2.1935,0,0.5484,0,0,0,0.2742,0.8225,0,0,0,0,0,0,0,0,0.8225,0,0.2742,0.2742,0.5484,0.5484,0.5484,0,0.8225,0,0.5484,0.5484,0.2742,0,0.2742,0,0.2742,0,0,0,0,0.2742,0,0.2742,0.2742,0.2742,0.5484,0.8225,0,0.2742,0.8225,0.8225,0,0,0,0,0.5484,0,2.1935,0.2742,0.5484,3.8386,0.2742,0,0.2742,0.2742,0,0,0,0,0.2742,0,0,0.1005,0.1364,0.1227,0.1275,0.1305,0.1082
2.2063,3.7507,2.2063,4.8539,1.3238,4.8539,0.4413,2.8682,3.7507,0.4413,0.2206,0,0.2206,0.4413,0,0.4413,0,0.6619,0.2206,0,0.4413,0,0.2206,1.7651,0.2206,0.2206,0.2206,0.2206,0.4413,0,0.2206,0,0,0.2206,0.2206,0.4413,0,0.4413,0.6619,0,0.2206,1.7651,0.4413,1.5444,0.2206,0,0,0.2206,0.2206,0.2206,0.4413,0,0,0,0,0.4413,0,0,0.2206,0,0.2206,0.6619,0.4413,0.2206,0,1.3238,0,0.6619,1.3238,0,0,0.2206,0,0,0,0.2206,0,0,0,0,0.2206,0,0.4413,0,0.6619,0.4413,0,0.6619,0.4413,0,0.2206,0.8825,0.2206,0.6619,0,1.3238,0.2206,0,0,0.2206,0,0.2206,0,0,0,0,0,0,0.2206,0,0.1118,0.1135,0.1271,0.1343,0.14,0.1527
3.2513,3.4835,2.5546,3.948,1.8579,3.948,1.1612,3.2513,3.4835,1.1612,0.4645,0.2322,0.9289,0.4645,0.2322,0,0.2322,0.6967,0,0,0,0.6967,0.2322,0,0.2322,1.1612,0.4645,0.2322,0.2322,0.2322,0.6967,0,0.2322,0,0,0,0,0.9289,0.4645,0.2322,0.2322,0.4645,0.4645,0.4645,0,0,0.2322,0.6967,1.1612,0.2322,0.4645,0,0.2322,0.2322,0.4645,0,0,0,0.2322,0,0.4645,1.1612,0,1.3934,0,0.6967,0,0,0,0.2322,0.2322,0.2322,0,0.2322,0,0.2322,0,0.2322,0,0,0.4645,0,0.4645,0,0.4645,1.1612,0,0.4645,0.2322,0,0,0.4645,0,1.1612,0.2322,0.4645,0.2322,0,0.6967,0.2322,0,0.2322,0,0,0.2322,0.2322,0,0,0.4645,0,0.0937,0.1218,0.1201,0.1191,0.1682,0.145
1.3958,5.583,0.5583,2.5124,1.9541,2.5124,3.9081,5.8622,5.583,3.9081,0.2792,0,0,0,0,0,0,1.1166,0,0,0.2792,0.2792,0,1.1166,0,0.2792,0,0.5583,0.8375,2.2332,0,0,0,0,0,0,0,0.5583,0,0,0,1.9541,0,0,0.2792,0,0,0,0.2792,0,0,0,0,0,0.2792,0,0.2792,1.1166,0,0.2792,0,0,0,0,0,0,0,0.2792,1.3958,0.8375,0,0.2792,0,0.8375,0,0,0.2792,0.2792,2.2332,0,0.8375,0.2792,0.2792,0.5583,0.8375,0.2792,0.8375,1.1166,0.5583,0,0,0.5583,0,0,0,1.9541,2.2332,0.2792,0.2792,0.2792,0,2.2332,0.2792,0,0.5583,0,0.2792,0.2792,0,0.2792,0.0772,0.1013,0.1183,0.1374,0.1526,0.134
3.9918,1.9959,0.9979,3.7922,1.1975,3.7922,0.5988,0.5988,1.9959,0.5988,0.7984,0,0.3992,0.1996,0.9979,0.9979,0.1996,0,0.3992,0,0.3992,0.1996,0,0.3992,0,0.9979,0,0,0,0,0.5988,0,0,0.1996,0,0,0,0.1996,0,0,0.7984,0.7984,0.1996,0.5988,0.1996,0,0,0,0.9979,0.1996,0.7984,0,0,0,0,0.1996,0,0,0,0,0.1996,0.9979,0.1996,0.7984,0,0.5988,0.1996,0,0.3992,0.3992,0,0,0,0.3992,0,0.1996,0,0,0,0,0.3992,0,0.1996,0,0,0,0,0,0,0,0,0,0,0.9979,0,0.7984,0,0,0.1996,0,0,0,0,0.1996,0,0,0.1996,0.1996,0,0,0.093,0.1222,0.155,0.1491,0.1296,0.1514
3.4038,3.6656,1.0473,2.0946,1.3091,2.0946,0.5237,3.4038,3.6656,0.5237,0.7855,0,0.5237,0,0.2618,0,0,1.0473,0.5237,0.2618,0.5237,0.7855,0,0.7855,0,0.7855,0.2618,0,0.5237,0,0.2618,0.2618,0,0,0,0,0,0.5237,0,0,0,0.7855,0,0.2618,0,0,0,0,0.7855,0.2618,0.2618,0.2618,0.2618,0,0.2618,0,0,0.2618,0,0,0,0.5237,0,0,0,0.2618,0.2618,0.2618,0.7855,0,0,0,0,0,0.2618,0.2618,0,0,0,0,1.3091,0.5237,0.2618,0,0.2618,0,0,0.7855,0,0,0.2618,0.5237,0,0.7855,0,0.7855,0,0.5237,0.7855,0,0,0,0,0.2618,0,0,0,0,0.2618,0,0.0613,0.0983,0.1231,0.1379,0.1517,0.1659
2.616,4.142,1.526,4.36,1.09,4.36,0.654,2.398,4.142,0.654,0.654,0.218,0.218,0,0.218,0.436,0,0.436,0.218,0,0.436,1.308,0,0,0.218,1.09,0,0.218,0.872,0,0.218,0.218,0.218,0.218,0,0.218,0,0.218,0.218,0,0.436,0.872,0,0.654,0,0,0.218,0.654,1.308,0.218,0.218,0,0.218,0.654,0,0,0,0,0,0,0.436,0.654,0.218,1.744,0.436,0.436,0,0.436,0,0,0,0.218,0,0,0,0.218,0,0,0.218,0,0,0,0.436,0.218,0.218,0.872,0,0.436,0,0.218,0.218,0,0.218,0.872,0,0.872,0.436,0,1.308,0.218,0,0.436,0,0,0,0.218,0,0,0,0,0.1131,0.1323,0.1203,0.1418,0.148,0.1266
4.5948,3.3856,4.1111,4.3529,1.451,4.3529,0.9673,4.8366,3.3856,0.9673,1.2092,0.4837,0.4837,0.7255,0.4837,0,0,0.7255,0.2418,0,0.2418,0.4837,0.2418,0.7255,0,0.7255,0.4837,0,0.4837,0,1.2092,0.4837,0.7255,0,0,0.2418,0,1.2092,0.2418,0,0.2418,1.2092,0.2418,0.7255,0,0.4837,0,0,0.7255,0.7255,0.4837,0,0.2418,0,0.2418,0,0.2418,0.2418,0,0,0,0.4837,0.7255,0.9673,0.2418,0.7255,0.2418,0,0.7255,0.2418,0,0,0,0.2418,0,0.7255,0,0,0,0,0.7255,0.2418,0.9673,0,0.2418,0.2418,0,2.4183,0,0,0.2418,0,0.4837,0.7255,0,1.2092,0,0.2418,0.4837,0,0,0,0,0.2418,0.2418,0,0,0,0.4837,0,0.0815,0.1048,0.1255,0.1287,0.1605,0.1572
3.9721,5.0314,1.5889,5.8258,3.9721,5.8258,1.0592,1.8537,5.0314,1.0592,1.0592,0,0,0.2648,1.324,0,0.2648,0.5296,0.5296,0,0,1.5889,0.5296,0.5296,0.2648,0.7944,0.5296,0,0.5296,0.2648,0.2648,0,0.2648,0,0,0.5296,0,0.5296,0,0,1.0592,1.324,0,1.5889,0,0,0.2648,0.2648,0.7944,0.5296,0.7944,0.2648,0.5296,0,1.324,0.2648,0,0.5296,0,0,0,1.0592,0.2648,2.1185,0,1.5889,0,0,0.5296,0.2648,0,0,0,0.2648,0,0.5296,0,0,0.2648,0,0.7944,0.2648,0,0,0.5296,0.2648,0,0,0,0,0,0.5296,0,1.0592,0.2648,1.324,0,0,1.8537,0,0,0,0,0,0.2648,0.2648,0,0,0.5296,0,0.0798,0.1261,0.119,0.1219,0.1399,0.1485
2.3072,4.1017,3.3326,5.3834,3.0763,5.3834,1.0254,4.1017,4.1017,1.0254,0.2564,0,0.2564,0,0.5127,0.7691,0.2564,0.2564,0,0,0,0.5127,0,0.7691,0,0.7691,0.5127,0.5127,1.0254,0,0.5127,0,1.2818,0,0.5127,0,0,0.5127,0.2564,0,0.5127,1.0254,0.2564,0.7691,0.7691,1.0254,0,0.2564,0.7691,0,0.2564,0,0.5127,0.2564,0.2564,0.7691,0,0.7691,0,0.2564,0.2564,1.0254,0,2.0508,0,0.5127,0,0.2564,0.7691,0.5127,0,0.2564,0,0.5127,0.2564,0,0,0,0,0,0.5127,0,0.5127,0,0.7691,0.5127,0,1.5381,0.2564,0,0,1.0254,0,1.0254,0,1.0254,0.2564,0,0.5127,0.2564,0,0.2564,0.2564,0,0,0,0,0,0.5127,0,0.0916,0.1025,0.1121,0.1594,0.1413,0.1367
2.1938,4.3875,3.4125,2.6813,0.975,2.6813,1.2188,2.925,4.3875,1.2188,0.2438,0,0.7313,0,0.2438,0,0,0.975,0,0,0.4875,0.4875,0.4875,0.4875,0,0.7313,0.2438,0.4875,0.4875,0.4875,0.4875,0.4875,0.2438,0.2438,0,0,0,0.4875,1.2188,0,0,0.975,0.4875,0.2438,0,0,0,0,0.7313,0.2438,0,0.2438,0.4875,0,0,0,0,0,0.2438,0,0,0.7313,0.2438,0.4875,0,0.2438,0.2438,0.2438,0.4875,0,0,0.2438,0,0,0,0.2438,0.2438,0,0.4875,0,0.4875,0.4875,0.2438,0.2438,0.7313,0.4875,0,0.2438,0,0,0.4875,0,0.4875,0.7313,0,0.975,0.4875,0.4875,0.4875,0.2438,0,0.4875,0,0.2438,0,0,0,0,0.2438,0.2438,0.0993,0.1249,0.1158,0.133,0.1563,0.1269
2.0294,2.8412,3.653,4.4648,0.8118,4.4648,1.0147,2.4353,2.8412,1.0147,0.8118,0.2029,0.4059,0,0,0.2029,0,0,0.4059,0,0,0.6088,0.4059,0.6088,0,0.8118,0,0,0.4059,0,0.4059,0.2029,1.0147,0,0.2029,0.2029,0,1.6236,0,0,0.4059,0.4059,0.4059,1.0147,0,0,0.2029,0.8118,0.8118,0.4059,0,0,0.2029,0.2029,0.2029,0,0,0,0,0,0,1.0147,0.2029,1.2177,0,1.0147,0,0,0.4059,0.6088,0,0,0,0.6088,0,0.4059,0,0,0,0,0.4059,0,0.8118,0,0,1.0147,0,0,0.2029,0,0,0,0.2029,0.8118,0.4059,0.4059,0.4059,0,0.6088,0,0,0.4059,0,0,0,0.2029,0.4059,0,0,0,0.088,0.1126,0.1396,0.1497,0.1583,0.1488
1.7594,4.3984,1.5395,3.7387,1.0996,3.7387,1.5395,5.0582,4.3984,1.5395,0,0.4398,0,0,0.2199,0,0.2199,0.6598,0,0,0,0.6598,0,0.2199,0,1.7594,0.6598,0.4398,0.4398,0.2199,0.2199,0.4398,0.4398,0.2199,0,0,0,0.2199,0,0,0,0.6598,0,0.6598,0,0,0,0.6598,1.7594,0,0.2199,0.2199,0,0,0,0,0,0.6598,0,0,0,0.6598,0,0.8797,0,0.8797,0,0.2199,0.2199,0.8797,0,0.4398,0,0.8797,0,0,0,0,0.2199,0,0.8797,0.2199,0.8797,0.2199,0.2199,0.2199,0.6598,1.3195,0.4398,0,0.2199,0.4398,0,0.6598,0.6598,0.6598,0,0.4398,0.8797,0.4398,0.2199,0,0.2199,0,0,0.2199,0,0.4398,0.4398,0,0.0717,0.1227,0.1443,0.1451,0.1459,0.1503
