1.2046,1.2046,0.4818,1.1243,0.7228,1.1243,0.5621,0.6425,1.2046,0.5621,0.4818,0.0803,0.0803,0.0803,0.1606,0.0803,0.0803,0,0.0803,0.0803,0.0803,0.1606,0,0.2409,0,0.4818,0.0803,0.0803,0,0.0803,0.0803,0,0.0803,0,0,0,0,0.1606,0.0803,0.0803,0,0.2409,0.0803,0.1606,0.0803,0,0,0,0.4818,0.0803,0.1606,0,0,0,0.1606,0.0803,0.0803,0.1606,0,0,0.1606,0.4015,0,0,0,0.1606,0,0.0803,0.2409,0.0803,0.0803,0.0803,0.0803,0.0803,0,0.0803,0.0803,0,0.0803,0,0,0,0.0803,0,0.3212,0.0803,0.0803,0.0803,0,0,0.0803,0,0,0.4818,0,0.1606,0.1606,0.0803,0.1606,0.0803,0.0803,0.2409,0,0.0803,0,0,0,0,0.0803,0.0803,0.0268,0.044,0.0473,0.0439,0.047,0.0607,0.0582,0.0532,0.0436,0.041,0.0459,0.0403,0.0351,0.037,0.0478,0.0567,0.0494,0.0452,0.0459,0.0507
1.0223,0.6815,0.4089,1.2949,0.5452,1.2949,0.4089,0.6134,0.6815,0.4089,0.1363,0,0.1363,0.1363,0.1363,0.2726,0,0.1363,0,0.0682,0,0,0,0.1363,0,0.2045,0.1363,0,0.1363,0.0682,0.2045,0,0,0,0,0.0682,0.0682,0.0682,0,0,0.2045,0.1363,0.0682,0.4771,0,0,0,0.0682,0.2045,0.1363,0.2045,0.0682,0.0682,0,0.0682,0.0682,0.0682,0,0,0,0.1363,0.1363,0.0682,0.2726,0,0.4089,0,0.0682,0.1363,0.0682,0.0682,0.0682,0,0.0682,0,0.1363,0,0,0.0682,0,0.0682,0.0682,0,0,0.2045,0,0,0.2726,0,0,0,0,0.0682,0.2045,0.0682,0.1363,0.1363,0,0,0.0682,0,0.2045,0,0,0,0,0,0,0.1363,0,0.0292,0.0413,0.0471,0.0415,0.0408,0.0478,0.0502,0.048,0.046,0.046,0.044,0.0452,0.0418,0.0474,0.0541,0.0538,0.0511,0.0515,0.0513,0.0539
1.251,2.0016,0.834,1.251,0.417,1.251,0.3336,0.9174,2.0016,0.3336,0.3336,0.0834,0.1668,0,0.3336,0.0834,0,0.1668,0.0834,0,0,0.2502,0.0834,0.2502,0,0.0834,0.0834,0,1.1676,0.0834,0.2502,0.0834,0.2502,0,0,0,0,0.2502,0,0,0.1668,0.6672,0.0834,0,0,0,0.0834,0,0.0834,0.1668,0.0834,0,0,0,0,0.0834,0,0.2502,0,0,0,0.2502,0.0834,0.5004,0,0,0,0,0.2502,0.0834,0,0,0,0.0834,0,0.1668,0,0,0.0834,0,0.2502,0,0.1668,0.0834,0.0834,0,0.0834,0.2502,0,0,0.1668,0.5004,0,0.3336,0,0.7506,0.0834,0,0.1668,0,0,0.1668,0,0,0,0.0834,0,0,0.0834,0,0.021,0.0304,0.0379,0.0453,0.0459,0.0466,0.0496,0.0534,0.0547,0.0587,0.0587,0.0556,0.0499,0.0486,0.0457,0.0458,0.0467,0.0433,0.0411,0.0376
1.7733,1.8619,0.9753,0.8866,0.4433,0.8866,0.532,1.1526,1.8619,0.532,0.3547,0.0887,0.532,0.0887,0.0887,0,0,0.4433,0.1773,0,0.0887,0.266,0.1773,0.3547,0,0.0887,0,0.266,0.3547,0.266,0.532,0.0887,0,0,0.0887,0,0.0887,0.0887,0.0887,0,0,0.798,0,0,0,0,0,0,0.0887,0,0.1773,0,0.0887,0,0.0887,0,0,0.0887,0,0,0.0887,0.0887,0,0.1773,0,0,0,0,0.3547,0.1773,0,0.0887,0,0.1773,0,0,0,0,0.266,0,0.4433,0,0,0,0.0887,0,0.0887,0.1773,0.266,0,0.0887,0.0887,0,0.0887,0.0887,0.798,0.3547,0.0887,0.1773,0.0887,0,0.3547,0.0887,0,0,0,0,0,0.0887,0,0.0221,0.0325,0.0423,0.0496,0.046,0.0435,0.046,0.0469,0.0507,0.0505,0.0491,0.0451,0.0474,0.0478,0.0483,0.0492,0.0415,0.0444,0.0541,0.0544
0.7331,2.1992,0.8247,1.4662,0.4582,1.4662,0.2749,1.1912,2.1992,0.2749,0,0.0916,0,0.0916,0.0916,0,0,0.4582,0,0,0,0,0.1833,0.8247,0,0,0,0.1833,0.8247,0.1833,0.0916,0.0916,0.1833,0.0916,0.0916,0,0,0.1833,0,0,0,1.0996,0.0916,0,0,0.0916,0,0.1833,0,0,0.1833,0,0.0916,0,0.1833,0,0,0,0,0,0,0,0.0916,0.3665,0,0,0,0.0916,0.8247,0.0916,0,0,0,0.0916,0,0,0,0,0.1833,0,0.2749,0,0.0916,0,0.0916,0.2749,0.0916,0.0916,0.2749,0,0.1833,0.7331,0,0,0,1.0996,0.1833,0,0,0,0,0.1833,0,0,0,0,0,0,0.0916,0,0.0296,0.0314,0.0396,0.0312,0.0433,0.0456,0.0516,0.048,0.0527,0.0482,0.0508,0.0471,0.0533,0.0495,0.0512,0.0464,0.0485,0.0505,0.0482,0.0417
2.0759,3.2292,0.9226,1.1533,0.2307,1.1533,0.2307,1.6146,3.2292,0.2307,0.4613,0.1153,0.1153,0,0.1153,0,0.1153,0.692,0.346,0,0,0.692,0.346,1.1533,0,0.1153,0,0.1153,0.692,0.1153,0.346,0.1153,0.2307,0,0.1153,0,0,0.1153,0,0,0,1.038,0,0,0,0,0,0,0.1153,0,0.1153,0,0,0,0,0,0,0.1153,0,0,0,0,0,0,0,0,0,0,1.1533,0,0,0.1153,0,0,0,0,0,0,0.1153,0,0.9226,0,0.1153,0,0,0,0,0.346,0.2307,0,0.2307,0.9226,0.1153,0,0,1.038,0.1153,0.1153,0.5766,0.1153,0,0.2307,0,0,0,0,0,0,0,0,0.0206,0.0323,0.0401,0.042,0.0426,0.0433,0.0453,0.0465,0.0433,0.0455,0.0517,0.052,0.0525,0.047,0.0457,0.0387,0.0422,0.0492,0.0475,0.0565
0.8883,0.6345,0.6979,1.6496,0.5076,1.6496,0.1269,0.6979,0.6345,0.1269,0.1269,0.1269,0.1269,0.0634,0.1903,0.1903,0,0.0634,0,0,0.0634,0,0,0.2538,0,0.2538,0,0.0634,0,0,0.1269,0,0.1269,0.1903,0,0,0,0.1903,0.0634,0,0.1269,0.3172,0.2538,0.3172,0.1269,0,0,0.1269,0.3172,0.0634,0.1269,0,0.1269,0,0,0.0634,0,0.1269,0,0,0.1269,0.1903,0.0634,0.3807,0.1269,0.3172,0.0634,0.0634,0.2538,0.0634,0,0,0,0.0634,0,0.0634,0,0,0,0,0.0634,0,0,0.0634,0.0634,0.3807,0.0634,0.0634,0,0,0.0634,0,0,0.2538,0,0.3172,0,0,0,0,0,0,0,0.0634,0,0.0634,0,0,0,0,0.039,0.0472,0.0439,0.0516,0.0522,0.0464,0.044,0.0436,0.0548,0.0468,0.0491,0.0496,0.0459,0.0427,0.0477,0.0461,0.0421,0.0495,0.0467,0.0473
0.4708,2.3542,0,0.7063,1.648,0.7063,2.2365,1.648,2.3542,2.2365,0,0.1177,0,0,0.1177,0,0.1177,0.1177,0,0,0,0,0,0.3531,0,0,0,0,0.7063,1.2948,0,0,0,0,0,0,0,0,0,0,0,0.7063,0,0,0,0,0,0,0,0,0.3531,0,0,0,0,0,0,0.9417,0,0.3531,0,0,0,0,0,0,0,0,0.3531,0.3531,0,0,0,0.3531,0,0,0,0.3531,1.2948,0.2354,0.1177,0,0,0,1.0594,0,0.2354,0.1177,0,0,0,0.2354,0,0,0.2354,0.7063,1.1771,0,0,0,0,1.1771,0,0,0.2354,0,0.7063,0.1177,0,0,0.021,0.0324,0.0493,0.0481,0.0479,0.0404,0.0393,0.0448,0.0506,0.0519,0.0475,0.0479,0.0432,0.046,0.0436,0.0475,0.0442,0.0448,0.0432,0.0487
1.3955,1.5506,1.1629,1.473,0.2326,1.473,0.1551,0.1551,1.5506,0.1551,0.5427,0,0.3101,0.0775,0.0775,0.2326,0,0,0.1551,0,0.3101,0,0.0775,0.1551,0.1551,0.5427,0,0,0.3101,0,0.3876,0.1551,0.1551,0.1551,0,0,0,0.1551,0.1551,0,0,0.3101,0.2326,0.3101,0,0,0,0,0.5427,0.0775,0,0,0.1551,0.0775,0,0,0,0,0,0,0.0775,0.2326,0.0775,0.4652,0,0.3101,0,0,0.3101,0,0,0.0775,0,0,0,0.0775,0,0,0,0,0,0,0.1551,0,0,0,0,0,0,0,0.0775,0.6202,0,0.2326,0,0.3101,0.1551,0,0,0.0775,0,0.1551,0,0,0,0,0,0,0,0,0.0276,0.0361,0.0429,0.0461,0.0411,0.0435,0.038,0.0419,0.0412,0.0489,0.0504,0.0488,0.0448,0.0453,0.0539,0.0488,0.0531,0.0558,0.0539,0.0602
0.2972,2.7742,0.6935,1.4862,0.3963,1.4862,0.2972,1.4862,2.7742,0.2972,0,0,0,0.0991,0,0.0991,0,0.0991,0,0,0.0991,1.288,0.2972,0.2972,0.0991,0.2972,0,0.1982,0.1982,0,0,0.1982,0,0.0991,0,0,0.0991,0,0.2972,0,0,0.7926,0,0.1982,0,0,0,0.0991,0.2972,0,0,0,0,0,0,0,0,0.2972,0,0.0991,0.0991,0.1982,0.1982,0.1982,0,0.2972,0,0.1982,0.1982,0.0991,0,0.0991,0,0.0991,0,0,0,0,0.0991,0,0.0991,0.0991,0.0991,0.1982,0.2972,0,0.0991,0.2972,0.2972,0,0,0,0,0.1982,0,0.7926,0.0991,0.1982,1.3871,0.0991,0,0.0991,0.0991,0,0,0,0,0.0991,0,0,0.0363,0.0493,0.0443,0.0461,0.0471,0.0391,0.04,0.0405,0.0462,0.0482,0.0486,0.0484,0.0365,0.0443,0.0495,0.0479,0.0452,0.0493,0.0445,0.0496
0.7467,1.2694,0.7467,1.6427,0.448,1.6427,0.1493,0.9707,1.2694,0.1493,0.0747,0,0.0747,0.1493,0,0.1493,0,0.224,0.0747,0,0.1493,0,0.0747,0.5974,0.0747,0.0747,0.0747,0.0747,0.1493,0,0.0747,0,0,0.0747,0.0747,0.1493,0,0.1493,0.224,0,0.0747,0.5974,0.1493,0.5227,0.0747,0,0,0.0747,0.0747,0.0747,0.1493,0,0,0,0,0.1493,0,0,0.0747,0,0.0747,0.224,0.1493,0.0747,0,0.448,0,0.224,0.448,0,0,0.0747,0,0,0,0.0747,0,0,0,0,0.0747,0,0.1493,0,0.224,0.1493,0,0.224,0.1493,0,0.0747,0.2987,0.0747,0.224,0,0.448,0.0747,0,0,0.0747,0,0.0747,0,0,0,0,0,0,0.0747,0,0.0378,0.0384,0.043,0.0454,0.0474,0.0517,0.0413,0.0457,0.0428,0.0457,0.0496,0.0449,0.0477,0.0468,0.0516,0.0469,0.0452,0.0558,0.0517,0.0458
1.0882,1.1659,0.855,1.3214,0.6218,1.3214,0.3886,1.0882,1.1659,0.3886,0.1555,0.0777,0.3109,0.1555,0.0777,0,0.0777,0.2332,0,0,0,0.2332,0.0777,0,0.0777,0.3886,0.1555,0.0777,0.0777,0.0777,0.2332,0,0.0777,0,0,0,0,0.3109,0.1555,0.0777,0.0777,0.1555,0.1555,0.1555,0,0,0.0777,0.2332,0.3886,0.0777,0.1555,0,0.0777,0.0777,0.1555,0,0,0,0.0777,0,0.1555,0.3886,0,0.4664,0,0.2332,0,0,0,0.0777,0.0777,0.0777,0,0.0777,0,0.0777,0,0.0777,0,0,0.1555,0,0.1555,0,0.1555,0.3886,0,0.1555,0.0777,0,0,0.1555,0,0.3886,0.0777,0.1555,0.0777,0,0.2332,0.0777,0,0.0777,0,0,0.0777,0.0777,0,0,0.1555,0,0.0314,0.0408,0.0402,0.0399,0.0563,0.0485,0.0427,0.0424,0.0558,0.0459,0.0465,0.0516,0.0515,0.0408,0.0538,0.0549,0.0459,0.0397,0.0489,0.0448
0.5167,2.0667,0.2067,0.93,0.7233,0.93,1.4467,2.17,2.0667,1.4467,0.1033,0,0,0,0,0,0,0.4133,0,0,0.1033,0.1033,0,0.4133,0,0.1033,0,0.2067,0.31,0.8267,0,0,0,0,0,0,0,0.2067,0,0,0,0.7233,0,0,0.1033,0,0,0,0.1033,0,0,0,0,0,0.1033,0,0.1033,0.4133,0,0.1033,0,0,0,0,0,0,0,0.1033,0.5167,0.31,0,0.1033,0,0.31,0,0,0.1033,0.1033,0.8267,0,0.31,0.1033,0.1033,0.2067,0.31,0.1033,0.31,0.4133,0.2067,0,0,0.2067,0,0,0,0.7233,0.8267,0.1033,0.1033,0.1033,0,0.8267,0.1033,0,0.2067,0,0.1033,0.1033,0,0.1033,0.0286,0.0375,0.0438,0.0509,0.0565,0.0496,0.0441,0.0461,0.0423,0.0438,0.0522,0.048,0.0454,0.0442,0.0441,0.0411,0.0399,0.0478,0.0466,0.0444
1.363,0.6815,0.3408,1.2949,0.4089,1.2949,0.2045,0.2045,0.6815,0.2045,0.2726,0,0.1363,0.0682,0.3408,0.3408,0.0682,0,0.1363,0,0.1363,0.0682,0,0.1363,0,0.3408,0,0,0,0,0.2045,0,0,0.0682,0,0,0,0.0682,0,0,0.2726,0.2726,0.0682,0.2045,0.0682,0,0,0,0.3408,0.0682,0.2726,0,0,0,0,0.0682,0,0,0,0,0.0682,0.3408,0.0682,0.2726,0,0.2045,0.0682,0,0.1363,0.1363,0,0,0,0.1363,0,0.0682,0,0,0,0,0.1363,0,0.0682,0,0,0,0,0,0,0,0,0,0,0.3408,0,0.2726,0,0,0.0682,0,0,0,0,0.0682,0,0,0.0682,0.0682,0,0,0.0318,0.0417,0.0529,0.0509,0.0443,0.0517,0.0574,0.0553,0.0464,0.0352,0.0348,0.0412,0.0473,0.0441,0.0427,0.0431,0.0537,0.0552,0.0519,0.0503
1.0489,1.1295,0.3227,0.6455,0.4034,0.6455,0.1614,1.0489,1.1295,0.1614,0.242,0,0.1614,0,0.0807,0,0,0.3227,0.1614,0.0807,0.1614,0.242,0,0.242,0,0.242,0.0807,0,0.1614,0,0.0807,0.0807,0,0,0,0,0,0.1614,0,0,0,0.242,0,0.0807,0,0,0,0,0.242,0.0807,0.0807,0.0807,0.0807,0,0.0807,0,0,0.0807,0,0,0,0.1614,0,0,0,0.0807,0.0807,0.0807,0.242,0,0,0,0,0,0.0807,0.0807,0,0,0,0,0.4034,0.1614,0.0807,0,0.0807,0,0,0.242,0,0,0.0807,0.1614,0,0.242,0,0.242,0,0.1614,0.242,0,0,0,0,0.0807,0,0,0,0,0.0807,0,0.0189,0.0303,0.0379,0.0425,0.0468,0.0511,0.0471,0.0568,0.0554,0.0526,0.0466,0.0457,0.0461,0.0461,0.0524,0.0532,0.0533,0.0509,0.0454,0.0402
0.9325,1.4765,0.544,1.5542,0.3886,1.5542,0.2331,0.8548,1.4765,0.2331,0.2331,0.0777,0.0777,0,0.0777,0.1554,0,0.1554,0.0777,0,0.1554,0.4663,0,0,0.0777,0.3886,0,0.0777,0.3108,0,0.0777,0.0777,0.0777,0.0777,0,0.0777,0,0.0777,0.0777,0,0.1554,0.3108,0,0.2331,0,0,0.0777,0.2331,0.4663,0.0777,0.0777,0,0.0777,0.2331,0,0,0,0,0,0,0.1554,0.2331,0.0777,0.6217,0.1554,0.1554,0,0.1554,0,0,0,0.0777,0,0,0,0.0777,0,0,0.0777,0,0,0,0.1554,0.0777,0.0777,0.3108,0,0.1554,0,0.0777,0.0777,0,0.0777,0.3108,0,0.3108,0.1554,0,0.4663,0.0777,0,0.1554,0,0,0,0.0777,0,0,0,0,0.0403,0.0472,0.0429,0.0505,0.0528,0.0451,0.0437,0.0458,0.0417,0.0471,0.0486,0.0453,0.0478,0.0534,0.0451,0.048,0.0482,0.0463,0.0392,0.0433
1.416,1.0434,1.2669,1.3415,0.4472,1.3415,0.2981,1.4905,1.0434,0.2981,0.3726,0.1491,0.1491,0.2236,0.1491,0,0,0.2236,0.0745,0,0.0745,0.1491,0.0745,0.2236,0,0.2236,0.1491,0,0.1491,0,0.3726,0.1491,0.2236,0,0,0.0745,0,0.3726,0.0745,0,0.0745,0.3726,0.0745,0.2236,0,0.1491,0,0,0.2236,0.2236,0.1491,0,0.0745,0,0.0745,0,0.0745,0.0745,0,0,0,0.1491,0.2236,0.2981,0.0745,0.2236,0.0745,0,0.2236,0.0745,0,0,0,0.0745,0,0.2236,0,0,0,0,0.2236,0.0745,0.2981,0,0.0745,0.0745,0,0.7453,0,0,0.0745,0,0.1491,0.2236,0,0.3726,0,0.0745,0.1491,0,0,0,0,0.0745,0.0745,0,0,0,0.1491,0,0.0251,0.0323,0.0387,0.0397,0.0495,0.0484,0.0498,0.0487,0.0481,0.0379,0.0406,0.0424,0.0459,0.0448,0.0488,0.0525,0.0548,0.0571,0.061,0.0594
1.2326,1.5613,0.493,1.8078,1.2326,1.8078,0.3287,0.5752,1.5613,0.3287,0.3287,0,0,0.0822,0.4109,0,0.0822,0.1643,0.1643,0,0,0.493,0.1643,0.1643,0.0822,0.2465,0.1643,0,0.1643,0.0822,0.0822,0,0.0822,0,0,0.1643,0,0.1643,0,0,0.3287,0.4109,0,0.493,0,0,0.0822,0.0822,0.2465,0.1643,0.2465,0.0822,0.1643,0,0.4109,0.0822,0,0.1643,0,0,0,0.3287,0.0822,0.6574,0,0.493,0,0,0.1643,0.0822,0,0,0,0.0822,0,0.1643,0,0,0.0822,0,0.2465,0.0822,0,0,0.1643,0.0822,0,0,0,0,0,0.1643,0,0.3287,0.0822,0.4109,0,0,0.5752,0,0,0,0,0,0.0822,0.0822,0,0,0.1643,0,0.0248,0.0391,0.0369,0.0378,0.0434,0.0461,0.0441,0.0463,0.0437,0.0448,0.0498,0.05,0.0551,0.0562,0.0572,0.0485,0.046,0.0537,0.0502,0.0441
