0.7344,0.7344,0.2938,0.6855,0.4407,0.6855,0.3427,0.3917,0.7344,0.3427,0.2938,0.049,0.049,0.049,0.0979,0.049,0.049,0,0.049,0.049,0.049,0.0979,0,0.1469,0,0.2938,0.049,0.049,0,0.049,0.049,0,0.049,0,0,0,0,0.0979,0.049,0.049,0,0.1469,0.049,0.0979,0.049,0,0,0,0.2938,0.049,0.0979,0,0,0,0.0979,0.049,0.049,0.0979,0,0,0.0979,0.2448,0,0,0,0.0979,0,0.049,0.1469,0.049,0.049,0.049,0.049,0.049,0,0.049,0.049,0,0.049,0,0,0,0.049,0,0.1959,0.049,0.049,0.049,0,0,0.049,0,0,0.2938,0,0.0979,0.0979,0.049,0.0979,0.049,0.049,0.1469,0,0.049,0,0,0,0,0.049,0.049,0.0409,0.0671,0.0721,0.067,0.0716,0.0925,0.0887,0.0811,0.0664,0.0624,0.07,0.0615,0.0535,0.0564
0.6355,0.4236,0.2542,0.8049,0.3389,0.8049,0.2542,0.3813,0.4236,0.2542,0.0847,0,0.0847,0.0847,0.0847,0.1695,0,0.0847,0,0.0424,0,0,0,0.0847,0,0.1271,0.0847,0,0.0847,0.0424,0.1271,0,0,0,0,0.0424,0.0424,0.0424,0,0,0.1271,0.0847,0.0424,0.2966,0,0,0,0.0424,0.1271,0.0847,0.1271,0.0424,0.0424,0,0.0424,0.0424,0.0424,0,0,0,0.0847,0.0847,0.0424,0.1695,0,0.2542,0,0.0424,0.0847,0.0424,0.0424,0.0424,0,0.0424,0,0.0847,0,0,0.0424,0,0.0424,0.0424,0,0,0.1271,0,0,0.1695,0,0,0,0,0.0424,0.1271,0.0424,0.0847,0.0847,0,0,0.0424,0,0.1271,0,0,0,0,0,0,0.0847,0,0.0453,0.0641,0.0732,0.0646,0.0633,0.0743,0.078,0.0746,0.0715,0.0715,0.0684,0.0702,0.0649,0.0737
0.7255,1.1608,0.4837,0.7255,0.2418,0.7255,0.1935,0.532,1.1608,0.1935,0.1935,0.0484,0.0967,0,0.1935,0.0484,0,0.0967,0.0484,0,0,0.1451,0.0484,0.1451,0,0.0484,0.0484,0,0.6771,0.0484,0.1451,0.0484,0.1451,0,0,0,0,0.1451,0,0,0.0967,0.3869,0.0484,0,0,0,0.0484,0,0.0484,0.0967,0.0484,0,0,0,0,0.0484,0,0.1451,0,0,0,0.1451,0.0484,0.2902,0,0,0,0,0.1451,0.0484,0,0,0,0.0484,0,0.0967,0,0,0.0484,0,0.1451,0,0.0967,0.0484,0.0484,0,0.0484,0.1451,0,0,0.0967,0.2902,0,0.1935,0,0.4353,0.0484,0,0.0967,0,0,0.0967,0,0,0,0.0484,0,0,0.0484,0,0.0305,0.0441,0.055,0.0657,0.0666,0.0676,0.0719,0.0774,0.0793,0.0852,0.0851,0.0805,0.0723,0.0704
1.083,1.1372,0.5957,0.5415,0.2708,0.5415,0.3249,0.704,1.1372,0.3249,0.2166,0.0542,0.3249,0.0542,0.0542,0,0,0.2708,0.1083,0,0.0542,0.1625,0.1083,0.2166,0,0.0542,0,0.1625,0.2166,0.1625,0.3249,0.0542,0,0,0.0542,0,0.0542,0.0542,0.0542,0,0,0.4874,0,0,0,0,0,0,0.0542,0,0.1083,0,0.0542,0,0.0542,0,0,0.0542,0,0,0.0542,0.0542,0,0.1083,0,0,0,0,0.2166,0.1083,0,0.0542,0,0.1083,0,0,0,0,0.1625,0,0.2708,0,0,0,0.0542,0,0.0542,0.1083,0.1625,0,0.0542,0.0542,0,0.0542,0.0542,0.4874,0.2166,0.0542,0.1083,0.0542,0,0.2166,0.0542,0,0,0,0,0,0.0542,0,0.0337,0.0497,0.0645,0.0758,0.0702,0.0664,0.0703,0.0716,0.0774,0.0772,0.0749,0.0688,0.0724,0.073
0.4453,1.3358,0.5009,0.8906,0.2783,0.8906,0.167,0.7236,1.3358,0.167,0,0.0557,0,0.0557,0.0557,0,0,0.2783,0,0,0,0,0.1113,0.5009,0,0,0,0.1113,0.5009,0.1113,0.0557,0.0557,0.1113,0.0557,0.0557,0,0,0.1113,0,0,0,0.6679,0.0557,0,0,0.0557,0,0.1113,0,0,0.1113,0,0.0557,0,0.1113,0,0,0,0,0,0,0,0.0557,0.2226,0,0,0,0.0557,0.5009,0.0557,0,0,0,0.0557,0,0,0,0,0.1113,0,0.167,0,0.0557,0,0.0557,0.167,0.0557,0.0557,0.167,0,0.1113,0.4453,0,0,0,0.6679,0.1113,0,0,0,0,0.1113,0,0,0,0,0,0,0.0557,0,0.045,0.0477,0.0601,0.0473,0.0657,0.0692,0.0784,0.0729,0.08,0.0732,0.0772,0.0715,0.0809,0.0752
1.2756,1.9843,0.5669,0.7087,0.1417,0.7087,0.1417,0.9921,1.9843,0.1417,0.2835,0.0709,0.0709,0,0.0709,0,0.0709,0.4252,0.2126,0,0,0.4252,0.2126,0.7087,0,0.0709,0,0.0709,0.4252,0.0709,0.2126,0.0709,0.1417,0,0.0709,0,0,0.0709,0,0,0,0.6378,0,0,0,0,0,0,0.0709,0,0.0709,0,0,0,0,0,0,0.0709,0,0,0,0,0,0,0,0,0,0,0.7087,0,0,0.0709,0,0,0,0,0,0,0.0709,0,0.5669,0,0.0709,0,0,0,0,0.2126,0.1417,0,0.1417,0.5669,0.0709,0,0,0.6378,0.0709,0.0709,0.3543,0.0709,0,0.1417,0,0,0,0,0,0,0,0,0.0316,0.0496,0.0616,0.0646,0.0654,0.0666,0.0696,0.0715,0.0665,0.0699,0.0795,0.0799,0.0806,0.0722
0.5207,0.3719,0.4091,0.967,0.2975,0.967,0.0744,0.4091,0.3719,0.0744,0.0744,0.0744,0.0744,0.0372,0.1116,0.1116,0,0.0372,0,0,0.0372,0,0,0.1488,0,0.1488,0,0.0372,0,0,0.0744,0,0.0744,0.1116,0,0,0,0.1116,0.0372,0,0.0744,0.186,0.1488,0.186,0.0744,0,0,0.0744,0.186,0.0372,0.0744,0,0.0744,0,0,0.0372,0,0.0744,0,0,0.0744,0.1116,0.0372,0.2232,0.0744,0.186,0.0372,0.0372,0.1488,0.0372,0,0,0,0.0372,0,0.0372,0,0,0,0,0.0372,0,0,0.0372,0.0372,0.2232,0.0372,0.0372,0,0,0.0372,0,0,0.1488,0,0.186,0,0,0,0,0,0,0,0.0372,0,0.0372,0,0,0,0,0.0572,0.0692,0.0644,0.0757,0.0765,0.068,0.0645,0.0639,0.0802,0.0686,0.072,0.0727,0.0673,0.0626
0.2865,1.4325,0,0.4297,1.0027,0.4297,1.3608,1.0027,1.4325,1.3608,0,0.0716,0,0,0.0716,0,0.0716,0.0716,0,0,0,0,0,0.2149,0,0,0,0,0.4297,0.7879,0,0,0,0,0,0,0,0,0,0,0,0.4297,0,0,0,0,0,0,0,0,0.2149,0,0,0,0,0,0,0.573,0,0.2149,0,0,0,0,0,0,0,0,0.2149,0.2149,0,0,0,0.2149,0,0,0,0.2149,0.7879,0.1432,0.0716,0,0,0,0.6446,0,0.1432,0.0716,0,0,0,0.1432,0,0,0.1432,0.4297,0.7162,0,0,0,0,0.7162,0,0,0.1432,0,0.4297,0.0716,0,0,0.032,0.0492,0.0749,0.0731,0.0728,0.0614,0.0598,0.0682,0.077,0.079,0.0723,0.0729,0.0657,0.07
0.8891,0.9879,0.7409,0.9385,0.1482,0.9385,0.0988,0.0988,0.9879,0.0988,0.3457,0,0.1976,0.0494,0.0494,0.1482,0,0,0.0988,0,0.1976,0,0.0494,0.0988,0.0988,0.3457,0,0,0.1976,0,0.247,0.0988,0.0988,0.0988,0,0,0,0.0988,0.0988,0,0,0.1976,0.1482,0.1976,0,0,0,0,0.3457,0.0494,0,0,0.0988,0.0494,0,0,0,0,0,0,0.0494,0.1482,0.0494,0.2964,0,0.1976,0,0,0.1976,0,0,0.0494,0,0,0,0.0494,0,0,0,0,0,0,0.0988,0,0,0,0,0,0,0,0.0494,0.3951,0,0.1482,0,0.1976,0.0988,0,0,0.0494,0,0.0988,0,0,0,0,0,0,0,0,0.044,0.0576,0.0684,0.0735,0.0655,0.0693,0.0605,0.0668,0.0656,0.0779,0.0802,0.0777,0.0713,0.0722
0.1816,1.6953,0.4238,0.9082,0.2422,0.9082,0.1816,0.9082,1.6953,0.1816,0,0,0,0.0605,0,0.0605,0,0.0605,0,0,0.0605,0.7871,0.1816,0.1816,0.0605,0.1816,0,0.1211,0.1211,0,0,0.1211,0,0.0605,0,0,0.0605,0,0.1816,0,0,0.4844,0,0.1211,0,0,0,0.0605,0.1816,0,0,0,0,0,0,0,0,0.1816,0,0.0605,0.0605,0.1211,0.1211,0.1211,0,0.1816,0,0.1211,0.1211,0.0605,0,0.0605,0,0.0605,0,0,0,0,0.0605,0,0.0605,0.0605,0.0605,0.1211,0.1816,0,0.0605,0.1816,0.1816,0,0,0,0,0.1211,0,0.4844,0.0605,0.1211,0.8477,0.0605,0,0.0605,0.0605,0,0,0,0,0.0605,0,0,0.0555,0.0753,0.0677,0.0704,0.072,0.0598,0.0611,0.0619,0.0705,0.0736,0.0743,0.0739,0.0558,0.0676
0.4538,0.7715,0.4538,0.9984,0.2723,0.9984,0.0908,0.59,0.7715,0.0908,0.0454,0,0.0454,0.0908,0,0.0908,0,0.1362,0.0454,0,0.0908,0,0.0454,0.3631,0.0454,0.0454,0.0454,0.0454,0.0908,0,0.0454,0,0,0.0454,0.0454,0.0908,0,0.0908,0.1362,0,0.0454,0.3631,0.0908,0.3177,0.0454,0,0,0.0454,0.0454,0.0454,0.0908,0,0,0,0,0.0908,0,0,0.0454,0,0.0454,0.1362,0.0908,0.0454,0,0.2723,0,0.1362,0.2723,0,0,0.0454,0,0,0,0.0454,0,0,0,0,0.0454,0,0.0908,0,0.1362,0.0908,0,0.1362,0.0908,0,0.0454,0.1815,0.0454,0.1362,0,0.2723,0.0454,0,0,0.0454,0,0.0454,0,0,0,0,0,0,0.0454,0,0.0575,0.0584,0.0654,0.069,0.072,0.0785,0.0627,0.0695,0.065,0.0695,0.0753,0.0683,0.0725,0.071
0.6542,0.701,0.514,0.7944,0.3738,0.7944,0.2337,0.6542,0.701,0.2337,0.0935,0.0467,0.1869,0.0935,0.0467,0,0.0467,0.1402,0,0,0,0.1402,0.0467,0,0.0467,0.2337,0.0935,0.0467,0.0467,0.0467,0.1402,0,0.0467,0,0,0,0,0.1869,0.0935,0.0467,0.0467,0.0935,0.0935,0.0935,0,0,0.0467,0.1402,0.2337,0.0467,0.0935,0,0.0467,0.0467,0.0935,0,0,0,0.0467,0,0.0935,0.2337,0,0.2804,0,0.1402,0,0,0,0.0467,0.0467,0.0467,0,0.0467,0,0.0467,0,0.0467,0,0,0.0935,0,0.0935,0,0.0935,0.2337,0,0.0935,0.0467,0,0,0.0935,0,0.2337,0.0467,0.0935,0.0467,0,0.1402,0.0467,0,0.0467,0,0,0.0467,0.0467,0,0,0.0935,0,0.0471,0.0613,0.0604,0.0599,0.0846,0.0729,0.0642,0.0637,0.0839,0.069,0.0699,0.0776,0.0775,0.0614
0.3066,1.2263,0.1226,0.5518,0.4292,0.5518,0.8584,1.2876,1.2263,0.8584,0.0613,0,0,0,0,0,0,0.2453,0,0,0.0613,0.0613,0,0.2453,0,0.0613,0,0.1226,0.1839,0.4905,0,0,0,0,0,0,0,0.1226,0,0,0,0.4292,0,0,0.0613,0,0,0,0.0613,0,0,0,0,0,0.0613,0,0.0613,0.2453,0,0.0613,0,0,0,0,0,0,0,0.0613,0.3066,0.1839,0,0.0613,0,0.1839,0,0,0.0613,0.0613,0.4905,0,0.1839,0.0613,0.0613,0.1226,0.1839,0.0613,0.1839,0.2453,0.1226,0,0,0.1226,0,0,0,0.4292,0.4905,0.0613,0.0613,0.0613,0,0.4905,0.0613,0,0.1226,0,0.0613,0.0613,0,0.0613,0.0424,0.0556,0.065,0.0755,0.0838,0.0736,0.0654,0.0684,0.0627,0.0649,0.0775,0.0712,0.0673,0.0656
0.8233,0.4117,0.2058,0.7822,0.247,0.7822,0.1235,0.1235,0.4117,0.1235,0.1647,0,0.0823,0.0412,0.2058,0.2058,0.0412,0,0.0823,0,0.0823,0.0412,0,0.0823,0,0.2058,0,0,0,0,0.1235,0,0,0.0412,0,0,0,0.0412,0,0,0.1647,0.1647,0.0412,0.1235,0.0412,0,0,0,0.2058,0.0412,0.1647,0,0,0,0,0.0412,0,0,0,0,0.0412,0.2058,0.0412,0.1647,0,0.1235,0.0412,0,0.0823,0.0823,0,0,0,0.0823,0,0.0412,0,0,0,0,0.0823,0,0.0412,0,0,0,0,0,0,0,0,0,0,0.2058,0,0.1647,0,0,0.0412,0,0,0,0,0.0412,0,0,0.0412,0.0412,0,0,0.048,0.063,0.0799,0.0769,0.0668,0.0781,0.0866,0.0835,0.0701,0.0531,0.0525,0.0622,0.0714,0.0667
0.6394,0.6886,0.1967,0.3935,0.2459,0.3935,0.0984,0.6394,0.6886,0.0984,0.1476,0,0.0984,0,0.0492,0,0,0.1967,0.0984,0.0492,0.0984,0.1476,0,0.1476,0,0.1476,0.0492,0,0.0984,0,0.0492,0.0492,0,0,0,0,0,0.0984,0,0,0,0.1476,0,0.0492,0,0,0,0,0.1476,0.0492,0.0492,0.0492,0.0492,0,0.0492,0,0,0.0492,0,0,0,0.0984,0,0,0,0.0492,0.0492,0.0492,0.1476,0,0,0,0,0,0.0492,0.0492,0,0,0,0,0.2459,0.0984,0.0492,0,0.0492,0,0,0.1476,0,0,0.0492,0.0984,0,0.1476,0,0.1476,0,0.0984,0.1476,0,0,0,0,0.0492,0,0,0,0,0.0492,0,0.0288,0.0461,0.0578,0.0648,0.0713,0.0779,0.0718,0.0866,0.0844,0.0802,0.071,0.0696,0.0703,0.0702
0.5459,0.8644,0.3185,0.9099,0.2275,0.9099,0.1365,0.5004,0.8644,0.1365,0.1365,0.0455,0.0455,0,0.0455,0.091,0,0.091,0.0455,0,0.091,0.273,0,0,0.0455,0.2275,0,0.0455,0.182,0,0.0455,0.0455,0.0455,0.0455,0,0.0455,0,0.0455,0.0455,0,0.091,0.182,0,0.1365,0,0,0.0455,0.1365,0.273,0.0455,0.0455,0,0.0455,0.1365,0,0,0,0,0,0,0.091,0.1365,0.0455,0.3639,0.091,0.091,0,0.091,0,0,0,0.0455,0,0,0,0.0455,0,0,0.0455,0,0,0,0.091,0.0455,0.0455,0.182,0,0.091,0,0.0455,0.0455,0,0.0455,0.182,0,0.182,0.091,0,0.273,0.0455,0,0.091,0,0,0,0.0455,0,0,0,0,0.059,0.069,0.0627,0.074,0.0772,0.066,0.064,0.067,0.061,0.0689,0.0712,0.0663,0.07,0.0782
0.9111,0.6713,0.8152,0.8632,0.2877,0.8632,0.1918,0.9591,0.6713,0.1918,0.2398,0.0959,0.0959,0.1439,0.0959,0,0,0.1439,0.048,0,0.048,0.0959,0.048,0.1439,0,0.1439,0.0959,0,0.0959,0,0.2398,0.0959,0.1439,0,0,0.048,0,0.2398,0.048,0,0.048,0.2398,0.048,0.1439,0,0.0959,0,0,0.1439,0.1439,0.0959,0,0.048,0,0.048,0,0.048,0.048,0,0,0,0.0959,0.1439,0.1918,0.048,0.1439,0.048,0,0.1439,0.048,0,0,0,0.048,0,0.1439,0,0,0,0,0.1439,0.048,0.1918,0,0.048,0.048,0,0.4795,0,0,0.048,0,0.0959,0.1439,0,0.2398,0,0.048,0.0959,0,0,0,0,0.048,0.048,0,0,0,0.0959,0,0.0404,0.0519,0.0622,0.0638,0.0796,0.0779,0.08,0.0784,0.0773,0.0609,0.0653,0.0682,0.0739,0.0721
0.7574,0.9594,0.303,1.1109,0.7574,1.1109,0.202,0.3535,0.9594,0.202,0.202,0,0,0.0505,0.2525,0,0.0505,0.101,0.101,0,0,0.303,0.101,0.101,0.0505,0.1515,0.101,0,0.101,0.0505,0.0505,0,0.0505,0,0,0.101,0,0.101,0,0,0.202,0.2525,0,0.303,0,0,0.0505,0.0505,0.1515,0.101,0.1515,0.0505,0.101,0,0.2525,0.0505,0,0.101,0,0,0,0.202,0.0505,0.4039,0,0.303,0,0,0.101,0.0505,0,0,0,0.0505,0,0.101,0,0,0.0505,0,0.1515,0.0505,0,0,0.101,0.0505,0,0,0,0,0,0.101,0,0.202,0.0505,0.2525,0,0,0.3535,0,0,0,0,0,0.0505,0.0505,0,0,0.101,0,0.0381,0.0601,0.0567,0.0581,0.0667,0.0708,0.0677,0.0711,0.0672,0.0688,0.0766,0.0768,0.0846,0.0863
0.403,0.7164,0.5821,0.9403,0.5373,0.9403,0.1791,0.7164,0.7164,0.1791,0.0448,0,0.0448,0,0.0896,0.1343,0.0448,0.0448,0,0,0,0.0896,0,0.1343,0,0.1343,0.0896,0.0896,0.1791,0,0.0896,0,0.2239,0,0.0896,0,0,0.0896,0.0448,0,0.0896,0.1791,0.0448,0.1343,0.1343,0.1791,0,0.0448,0.1343,0,0.0448,0,0.0896,0.0448,0.0448,0.1343,0,0.1343,0,0.0448,0.0448,0.1791,0,0.3582,0,0.0896,0,0.0448,0.1343,0.0896,0,0.0448,0,0.0896,0.0448,0,0,0,0,0,0.0896,0,0.0896,0,0.1343,0.0896,0,0.2687,0.0448,0,0,0.1791,0,0.1791,0,0.1791,0.0448,0,0.0896,0.0448,0,0.0448,0.0448,0,0,0,0,0,0.0896,0,0.04,0.0448,0.0489,0.0696,0.0617,0.0597,0.0688,0.074,0.0741,0.0901,0.0781,0.0778,0.0822,0.0854
0.4677,0.9354,0.7275,0.5716,0.2079,0.5716,0.2598,0.6236,0.9354,0.2598,0.052,0,0.1559,0,0.052,0,0,0.2079,0,0,0.1039,0.1039,0.1039,0.1039,0,0.1559,0.052,0.1039,0.1039,0.1039,0.1039,0.1039,0.052,0.052,0,0,0,0.1039,0.2598,0,0,0.2079,0.1039,0.052,0,0,0,0,0.1559,0.052,0,0.052,0.1039,0,0,0,0,0,0.052,0,0,0.1559,0.052,0.1039,0,0.052,0.052,0.052,0.1039,0,0,0.052,0,0,0,0.052,0.052,0,0.1039,0,0.1039,0.1039,0.052,0.052,0.1559,0.1039,0,0.052,0,0,0.1039,0,0.1039,0.1559,0,0.2079,0.1039,0.1039,0.1039,0.052,0,0.1039,0,0.052,0,0,0,0,0.052,0.052,0.0529,0.0666,0.0617,0.0709,0.0833,0.0677,0.065,0.0724,0.0779,0.0632,0.065,0.07,0.0655,0.0659
