0.6542,0.6542,0.2617,0.6106,0.3925,0.6106,0.3053,0.3489,0.6542,0.3053,0.2617,0.0436,0.0436,0.0436,0.0872,0.0436,0.0436,0,0.0436,0.0436,0.0436,0.0872,0,0.1308,0,0.2617,0.0436,0.0436,0,0.0436,0.0436,0,0.0436,0,0,0,0,0.0872,0.0436,0.0436,0,0.1308,0.0436,0.0872,0.0436,0,0,0,0.2617,0.0436,0.0872,0,0,0,0.0872,0.0436,0.0436,0.0872,0,0,0.0872,0.2181,0,0,0,0.0872,0,0.0436,0.1308,0.0436,0.0436,0.0436,0.0436,0.0436,0,0.0436,0.0436,0,0.0436,0,0,0,0.0436,0,0.1745,0.0436,0.0436,0.0436,0,0,0.0436,0,0,0.2617,0,0.0872,0.0872,0.0436,0.0872,0.0436,0.0436,0.1308,0,0.0436,0,0,0,0,0.0436,0.0436,0.0437,0.0717,0.077,0.0716,0.0765,0.0989,0.0948,0.0867,0.071,0.0667,0.0748,0.0657,0.0572
0.5761,0.384,0.2304,0.7297,0.3072,0.7297,0.2304,0.3456,0.384,0.2304,0.0768,0,0.0768,0.0768,0.0768,0.1536,0,0.0768,0,0.0384,0,0,0,0.0768,0,0.1152,0.0768,0,0.0768,0.0384,0.1152,0,0,0,0,0.0384,0.0384,0.0384,0,0,0.1152,0.0768,0.0384,0.2688,0,0,0,0.0384,0.1152,0.0768,0.1152,0.0384,0.0384,0,0.0384,0.0384,0.0384,0,0,0,0.0768,0.0768,0.0384,0.1536,0,0.2304,0,0.0384,0.0768,0.0384,0.0384,0.0384,0,0.0384,0,0.0768,0,0,0.0384,0,0.0384,0.0384,0,0,0.1152,0,0,0.1536,0,0,0,0,0.0384,0.1152,0.0384,0.0768,0.0768,0,0,0.0384,0,0.1152,0,0,0,0,0,0,0.0768,0,0.0493,0.0698,0.0797,0.0702,0.0689,0.0809,0.0849,0.0811,0.0777,0.0778,0.0744,0.0763,0.0706
0.6561,1.0497,0.4374,0.6561,0.2187,0.6561,0.1749,0.4811,1.0497,0.1749,0.1749,0.0437,0.0875,0,0.1749,0.0437,0,0.0875,0.0437,0,0,0.1312,0.0437,0.1312,0,0.0437,0.0437,0,0.6123,0.0437,0.1312,0.0437,0.1312,0,0,0,0,0.1312,0,0,0.0875,0.3499,0.0437,0,0,0,0.0437,0,0.0437,0.0875,0.0437,0,0,0,0,0.0437,0,0.1312,0,0,0,0.1312,0.0437,0.2624,0,0,0,0,0.1312,0.0437,0,0,0,0.0437,0,0.0875,0,0,0.0437,0,0.1312,0,0.0875,0.0437,0.0437,0,0.0437,0.1312,0,0,0.0875,0.2624,0,0.1749,0,0.3936,0.0437,0,0.0875,0,0,0.0875,0,0,0,0.0437,0,0,0.0437,0,0.0331,0.0479,0.0597,0.0713,0.0723,0.0733,0.0781,0.084,0.0861,0.0924,0.0923,0.0874,0.0785
0.9832,1.0323,0.5407,0.4916,0.2458,0.4916,0.295,0.6391,1.0323,0.295,0.1966,0.0492,0.295,0.0492,0.0492,0,0,0.2458,0.0983,0,0.0492,0.1475,0.0983,0.1966,0,0.0492,0,0.1475,0.1966,0.1475,0.295,0.0492,0,0,0.0492,0,0.0492,0.0492,0.0492,0,0,0.4424,0,0,0,0,0,0,0.0492,0,0.0983,0,0.0492,0,0.0492,0,0,0.0492,0,0,0.0492,0.0492,0,0.0983,0,0,0,0,0.1966,0.0983,0,0.0492,0,0.0983,0,0,0,0,0.1475,0,0.2458,0,0,0,0.0492,0,0.0492,0.0983,0.1475,0,0.0492,0.0492,0,0.0492,0.0492,0.4424,0.1966,0.0492,0.0983,0.0492,0,0.1966,0.0492,0,0,0,0,0,0.0492,0,0.0367,0.0541,0.0703,0.0825,0.0765,0.0724,0.0765,0.078,0.0843,0.084,0.0816,0.0749,0.0788
0.4053,1.2159,0.4559,0.8106,0.2533,0.8106,0.152,0.6586,1.2159,0.152,0,0.0507,0,0.0507,0.0507,0,0,0.2533,0,0,0,0,0.1013,0.4559,0,0,0,0.1013,0.4559,0.1013,0.0507,0.0507,0.1013,0.0507,0.0507,0,0,0.1013,0,0,0,0.6079,0.0507,0,0,0.0507,0,0.1013,0,0,0.1013,0,0.0507,0,0.1013,0,0,0,0,0,0,0,0.0507,0.2026,0,0,0,0.0507,0.4559,0.0507,0,0,0,0.0507,0,0,0,0,0.1013,0,0.152,0,0.0507,0,0.0507,0.152,0.0507,0.0507,0.152,0,0.1013,0.4053,0,0,0,0.6079,0.1013,0,0,0,0,0.1013,0,0,0,0,0,0,0.0507,0,0.0491,0.0521,0.0657,0.0517,0.0718,0.0756,0.0856,0.0796,0.0874,0.08,0.0843,0.0781,0.0884
1.1605,1.8052,0.5158,0.6447,0.1289,0.6447,0.1289,0.9026,1.8052,0.1289,0.2579,0.0645,0.0645,0,0.0645,0,0.0645,0.3868,0.1934,0,0,0.3868,0.1934,0.6447,0,0.0645,0,0.0645,0.3868,0.0645,0.1934,0.0645,0.1289,0,0.0645,0,0,0.0645,0,0,0,0.5802,0,0,0,0,0,0,0.0645,0,0.0645,0,0,0,0,0,0,0.0645,0,0,0,0,0,0,0,0,0,0,0.6447,0,0,0.0645,0,0,0,0,0,0,0.0645,0,0.5158,0,0.0645,0,0,0,0,0.1934,0.1289,0,0.1289,0.5158,0.0645,0,0,0.5802,0.0645,0.0645,0.3224,0.0645,0,0.1289,0,0,0,0,0,0,0,0,0.0345,0.0542,0.0673,0.0705,0.0714,0.0727,0.076,0.078,0.0726,0.0763,0.0868,0.0872,0.088
0.466,0.3328,0.3661,0.8654,0.2663,0.8654,0.0666,0.3661,0.3328,0.0666,0.0666,0.0666,0.0666,0.0333,0.0999,0.0999,0,0.0333,0,0,0.0333,0,0,0.1331,0,0.1331,0,0.0333,0,0,0.0666,0,0.0666,0.0999,0,0,0,0.0999,0.0333,0,0.0666,0.1664,0.1331,0.1664,0.0666,0,0,0.0666,0.1664,0.0333,0.0666,0,0.0666,0,0,0.0333,0,0.0666,0,0,0.0666,0.0999,0.0333,0.1997,0.0666,0.1664,0.0333,0.0333,0.1331,0.0333,0,0,0,0.0333,0,0.0333,0,0,0,0,0.0333,0,0,0.0333,0.0333,0.1997,0.0333,0.0333,0,0,0.0333,0,0,0.1331,0,0.1664,0,0,0,0,0,0,0,0.0333,0,0.0333,0,0,0,0,0.0614,0.0743,0.0691,0.0813,0.0821,0.0731,0.0693,0.0687,0.0862,0.0737,0.0773,0.078,0.0722
0.26,1.3002,0,0.3901,0.9101,0.3901,1.2352,0.9101,1.3002,1.2352,0,0.065,0,0,0.065,0,0.065,0.065,0,0,0,0,0,0.195,0,0,0,0,0.3901,0.7151,0,0,0,0,0,0,0,0,0,0,0,0.3901,0,0,0,0,0,0,0,0,0.195,0,0,0,0,0,0,0.5201,0,0.195,0,0,0,0,0,0,0,0,0.195,0.195,0,0,0,0.195,0,0,0,0.195,0.7151,0.13,0.065,0,0,0,0.5851,0,0.13,0.065,0,0,0,0.13,0,0,0.13,0.3901,0.6501,0,0,0,0,0.6501,0,0,0.13,0,0.3901,0.065,0,0,0.0348,0.0536,0.0816,0.0797,0.0793,0.0669,0.0651,0.0742,0.0839,0.086,0.0787,0.0794,0.0716
0.8057,0.8952,0.6714,0.8505,0.1343,0.8505,0.0895,0.0895,0.8952,0.0895,0.3133,0,0.179,0.0448,0.0448,0.1343,0,0,0.0895,0,0.179,0,0.0448,0.0895,0.0895,0.3133,0,0,0.179,0,0.2238,0.0895,0.0895,0.0895,0,0,0,0.0895,0.0895,0,0,0.179,0.1343,0.179,0,0,0,0,0.3133,0.0448,0,0,0.0895,0.0448,0,0,0,0,0,0,0.0448,0.1343,0.0448,0.2686,0,0.179,0,0,0.179,0,0,0.0448,0,0,0,0.0448,0,0,0,0,0,0,0.0895,0,0,0,0,0,0,0,0.0448,0.3581,0,0.1343,0,0.179,0.0895,0,0,0.0448,0,0.0895,0,0,0,0,0,0,0,0,0.0478,0.0626,0.0744,0.0799,0.0712,0.0754,0.0658,0.0727,0.0714,0.0847,0.0872,0.0846,0.0776
0.1641,1.5318,0.383,0.8206,0.2188,0.8206,0.1641,0.8206,1.5318,0.1641,0,0,0,0.0547,0,0.0547,0,0.0547,0,0,0.0547,0.7112,0.1641,0.1641,0.0547,0.1641,0,0.1094,0.1094,0,0,0.1094,0,0.0547,0,0,0.0547,0,0.1641,0,0,0.4377,0,0.1094,0,0,0,0.0547,0.1641,0,0,0,0,0,0,0,0,0.1641,0,0.0547,0.0547,0.1094,0.1094,0.1094,0,0.1641,0,0.1094,0.1094,0.0547,0,0.0547,0,0.0547,0,0,0,0,0.0547,0,0.0547,0.0547,0.0547,0.1094,0.1641,0,0.0547,0.1641,0.1641,0,0,0,0,0.1094,0,0.4377,0.0547,0.1094,0.7659,0.0547,0,0.0547,0.0547,0,0,0,0,0.0547,0,0,0.0602,0.0816,0.0734,0.0763,0.0781,0.0648,0.0662,0.0671,0.0765,0.0798,0.0806,0.0801,0.0605
0.4105,0.6978,0.4105,0.903,0.2463,0.903,0.0821,0.5336,0.6978,0.0821,0.041,0,0.041,0.0821,0,0.0821,0,0.1231,0.041,0,0.0821,0,0.041,0.3284,0.041,0.041,0.041,0.041,0.0821,0,0.041,0,0,0.041,0.041,0.0821,0,0.0821,0.1231,0,0.041,0.3284,0.0821,0.2873,0.041,0,0,0.041,0.041,0.041,0.0821,0,0,0,0,0.0821,0,0,0.041,0,0.041,0.1231,0.0821,0.041,0,0.2463,0,0.1231,0.2463,0,0,0.041,0,0,0,0.041,0,0,0,0,0.041,0,0.0821,0,0.1231,0.0821,0,0.1231,0.0821,0,0.041,0.1642,0.041,0.1231,0,0.2463,0.041,0,0,0.041,0,0.041,0,0,0,0,0,0,0.041,0,0.0624,0.0633,0.071,0.0749,0.0781,0.0852,0.068,0.0754,0.0706,0.0754,0.0817,0.0741,0.0787
0.5857,0.6275,0.4602,0.7112,0.3347,0.7112,0.2092,0.5857,0.6275,0.2092,0.0837,0.0418,0.1673,0.0837,0.0418,0,0.0418,0.1255,0,0,0,0.1255,0.0418,0,0.0418,0.2092,0.0837,0.0418,0.0418,0.0418,0.1255,0,0.0418,0,0,0,0,0.1673,0.0837,0.0418,0.0418,0.0837,0.0837,0.0837,0,0,0.0418,0.1255,0.2092,0.0418,0.0837,0,0.0418,0.0418,0.0837,0,0,0,0.0418,0,0.0837,0.2092,0,0.251,0,0.1255,0,0,0,0.0418,0.0418,0.0418,0,0.0418,0,0.0418,0,0.0418,0,0,0.0837,0,0.0837,0,0.0837,0.2092,0,0.0837,0.0418,0,0,0.0837,0,0.2092,0.0418,0.0837,0.0418,0,0.1255,0.0418,0,0.0418,0,0,0.0418,0.0418,0,0,0.0837,0,0.0506,0.0658,0.0649,0.0644,0.0909,0.0784,0.0689,0.0684,0.0901,0.0742,0.0751,0.0834,0.0832
0.2764,1.1058,0.1106,0.4976,0.387,0.4976,0.7741,1.1611,1.1058,0.7741,0.0553,0,0,0,0,0,0,0.2212,0,0,0.0553,0.0553,0,0.2212,0,0.0553,0,0.1106,0.1659,0.4423,0,0,0,0,0,0,0,0.1106,0,0,0,0.387,0,0,0.0553,0,0,0,0.0553,0,0,0,0,0,0.0553,0,0.0553,0.2212,0,0.0553,0,0,0,0,0,0,0,0.0553,0.2764,0.1659,0,0.0553,0,0.1659,0,0,0.0553,0.0553,0.4423,0,0.1659,0.0553,0.0553,0.1106,0.1659,0.0553,0.1659,0.2212,0.1106,0,0,0.1106,0,0,0,0.387,0.4423,0.0553,0.0553,0.0553,0,0.4423,0.0553,0,0.1106,0,0.0553,0.0553,0,0.0553,0.0459,0.0602,0.0703,0.0817,0.0907,0.0796,0.0707,0.074,0.0678,0.0702,0.0838,0.077,0.0728
0.7405,0.3703,0.1851,0.7035,0.2222,0.7035,0.1111,0.1111,0.3703,0.1111,0.1481,0,0.0741,0.037,0.1851,0.1851,0.037,0,0.0741,0,0.0741,0.037,0,0.0741,0,0.1851,0,0,0,0,0.1111,0,0,0.037,0,0,0,0.037,0,0,0.1481,0.1481,0.037,0.1111,0.037,0,0,0,0.1851,0.037,0.1481,0,0,0,0,0.037,0,0,0,0,0.037,0.1851,0.037,0.1481,0,0.1111,0.037,0,0.0741,0.0741,0,0,0,0.0741,0,0.037,0,0,0,0,0.0741,0,0.037,0,0,0,0,0,0,0,0,0,0,0.1851,0,0.1481,0,0,0.037,0,0,0,0,0.037,0,0,0.037,0.037,0,0,0.0518,0.068,0.0863,0.083,0.0721,0.0843,0.0935,0.0901,0.0756,0.0573,0.0567,0.0672,0.0771
0.5782,0.6227,0.1779,0.3558,0.2224,0.3558,0.089,0.5782,0.6227,0.089,0.1334,0,0.089,0,0.0445,0,0,0.1779,0.089,0.0445,0.089,0.1334,0,0.1334,0,0.1334,0.0445,0,0.089,0,0.0445,0.0445,0,0,0,0,0,0.089,0,0,0,0.1334,0,0.0445,0,0,0,0,0.1334,0.0445,0.0445,0.0445,0.0445,0,0.0445,0,0,0.0445,0,0,0,0.089,0,0,0,0.0445,0.0445,0.0445,0.1334,0,0,0,0,0,0.0445,0.0445,0,0,0,0,0.2224,0.089,0.0445,0,0.0445,0,0,0.1334,0,0,0.0445,0.089,0,0.1334,0,0.1334,0,0.089,0.1334,0,0,0,0,0.0445,0,0,0,0,0.0445,0,0.0312,0.0501,0.0627,0.0703,0.0773,0.0846,0.0779,0.0939,0.0916,0.087,0.0771,0.0755,0.0762
0.4976,0.7879,0.2903,0.8294,0.2073,0.8294,0.1244,0.4562,0.7879,0.1244,0.1244,0.0415,0.0415,0,0.0415,0.0829,0,0.0829,0.0415,0,0.0829,0.2488,0,0,0.0415,0.2073,0,0.0415,0.1659,0,0.0415,0.0415,0.0415,0.0415,0,0.0415,0,0.0415,0.0415,0,0.0829,0.1659,0,0.1244,0,0,0.0415,0.1244,0.2488,0.0415,0.0415,0,0.0415,0.1244,0,0,0,0,0,0,0.0829,0.1244,0.0415,0.3317,0.0829,0.0829,0,0.0829,0,0,0,0.0415,0,0,0,0.0415,0,0,0.0415,0,0,0,0.0829,0.0415,0.0415,0.1659,0,0.0829,0,0.0415,0.0415,0,0.0415,0.1659,0,0.1659,0.0829,0,0.2488,0.0415,0,0.0829,0,0,0,0.0415,0,0,0,0,0.0645,0.0755,0.0686,0.0809,0.0845,0.0722,0.07,0.0733,0.0667,0.0753,0.0779,0.0726,0.0765
0.8254,0.6082,0.7385,0.782,0.2607,0.782,0.1738,0.8688,0.6082,0.1738,0.2172,0.0869,0.0869,0.1303,0.0869,0,0,0.1303,0.0434,0,0.0434,0.0869,0.0434,0.1303,0,0.1303,0.0869,0,0.0869,0,0.2172,0.0869,0.1303,0,0,0.0434,0,0.2172,0.0434,0,0.0434,0.2172,0.0434,0.1303,0,0.0869,0,0,0.1303,0.1303,0.0869,0,0.0434,0,0.0434,0,0.0434,0.0434,0,0,0,0.0869,0.1303,0.1738,0.0434,0.1303,0.0434,0,0.1303,0.0434,0,0,0,0.0434,0,0.1303,0,0,0,0,0.1303,0.0434,0.1738,0,0.0434,0.0434,0,0.4344,0,0,0.0434,0,0.0869,0.1303,0,0.2172,0,0.0434,0.0869,0,0,0,0,0.0434,0.0434,0,0,0,0.0869,0,0.0439,0.0565,0.0676,0.0694,0.0865,0.0847,0.087,0.0852,0.084,0.0662,0.071,0.0741,0.0803
0.6972,0.8832,0.2789,1.0226,0.6972,1.0226,0.1859,0.3254,0.8832,0.1859,0.1859,0,0,0.0465,0.2324,0,0.0465,0.093,0.093,0,0,0.2789,0.093,0.093,0.0465,0.1394,0.093,0,0.093,0.0465,0.0465,0,0.0465,0,0,0.093,0,0.093,0,0,0.1859,0.2324,0,0.2789,0,0,0.0465,0.0465,0.1394,0.093,0.1394,0.0465,0.093,0,0.2324,0.0465,0,0.093,0,0,0,0.1859,0.0465,0.3719,0,0.2789,0,0,0.093,0.0465,0,0,0,0.0465,0,0.093,0,0,0.0465,0,0.1394,0.0465,0,0,0.093,0.0465,0,0,0,0,0,0.093,0,0.1859,0.0465,0.2324,0,0,0.3254,0,0,0,0,0,0.0465,0.0465,0,0,0.093,0,0.042,0.0664,0.0626,0.0642,0.0736,0.0782,0.0748,0.0785,0.0742,0.076,0.0846,0.0848,0.0934
0.3702,0.6581,0.5347,0.8638,0.4936,0.8638,0.1645,0.6581,0.6581,0.1645,0.0411,0,0.0411,0,0.0823,0.1234,0.0411,0.0411,0,0,0,0.0823,0,0.1234,0,0.1234,0.0823,0.0823,0.1645,0,0.0823,0,0.2057,0,0.0823,0,0,0.0823,0.0411,0,0.0823,0.1645,0.0411,0.1234,0.1234,0.1645,0,0.0411,0.1234,0,0.0411,0,0.0823,0.0411,0.0411,0.1234,0,0.1234,0,0.0411,0.0411,0.1645,0,0.3291,0,0.0823,0,0.0411,0.1234,0.0823,0,0.0411,0,0.0823,0.0411,0,0,0,0,0,0.0823,0,0.0823,0,0.1234,0.0823,0,0.2468,0.0411,0,0,0.1645,0,0.1645,0,0.1645,0.0411,0,0.0823,0.0411,0,0.0411,0.0411,0,0,0,0,0,0.0823,0,0.0441,0.0494,0.054,0.0767,0.068,0.0658,0.0758,0.0816,0.0817,0.0993,0.0861,0.0858,0.0906
0.4212,0.8423,0.6551,0.5147,0.1872,0.5147,0.234,0.5615,0.8423,0.234,0.0468,0,0.1404,0,0.0468,0,0,0.1872,0,0,0.0936,0.0936,0.0936,0.0936,0,0.1404,0.0468,0.0936,0.0936,0.0936,0.0936,0.0936,0.0468,0.0468,0,0,0,0.0936,0.234,0,0,0.1872,0.0936,0.0468,0,0,0,0,0.1404,0.0468,0,0.0468,0.0936,0,0,0,0,0,0.0468,0,0,0.1404,0.0468,0.0936,0,0.0468,0.0468,0.0468,0.0936,0,0,0.0468,0,0,0,0.0468,0.0468,0,0.0936,0,0.0936,0.0936,0.0468,0.0468,0.1404,0.0936,0,0.0468,0,0,0.0936,0,0.0936,0.1404,0,0.1872,0.0936,0.0936,0.0936,0.0468,0,0.0936,0,0.0468,0,0,0,0,0.0468,0.0468,0.0572,0.0719,0.0667,0.0766,0.09,0.0731,0.0702,0.0783,0.0842,0.0683,0.0702,0.0757,0.0708
