3.5843,3.5843,1.4337,3.3453,2.1506,3.3453,1.6727,1.9116,3.5843,1.6727,1.4337,0.239,0.239,0.239,0.4779,0.239,0.239,0,0.239,0.239,0.239,0.4779,0,0.7169,0,1.4337,0.239,0.239,0,0.239,0.239,0,0.239,0,0,0,0,0.4779,0.239,0.239,0,0.7169,0.239,0.4779,0.239,0,0,0,1.4337,0.239,0.4779,0,0,0,0.4779,0.239,0.239,0.4779,0,0,0.4779,1.1948,0,0,0,0.4779,0,0.239,0.7169,0.239,0.239,0.239,0.239,0.239,0,0.239,0.239,0,0.239,0,0,0,0.239,0,0.9558,0.239,0.239,0.239,0,0,0.239,0,0,1.4337,0,0.4779,0.4779,0.239,0.4779,0.239,0.239,0.7169,0,0.239,0,0,0,0,0.239,0.239,0.0399,0.0655,0.0703,0.0654,0.0699,0.0903,0.0865,0.0792,0.0648,0.0609,0.0683
3.3072,2.2048,1.3229,4.1892,1.7639,4.1892,1.3229,1.9843,2.2048,1.3229,0.441,0,0.441,0.441,0.441,0.8819,0,0.441,0,0.2205,0,0,0,0.441,0,0.6614,0.441,0,0.441,0.2205,0.6614,0,0,0,0,0.2205,0.2205,0.2205,0,0,0.6614,0.441,0.2205,1.5434,0,0,0,0.2205,0.6614,0.441,0.6614,0.2205,0.2205,0,0.2205,0.2205,0.2205,0,0,0,0.441,0.441,0.2205,0.8819,0,1.3229,0,0.2205,0.441,0.2205,0.2205,0.2205,0,0.2205,0,0.441,0,0,0.2205,0,0.2205,0.2205,0,0,0.6614,0,0,0.8819,0,0,0,0,0.2205,0.6614,0.2205,0.441,0.441,0,0,0.2205,0,0.6614,0,0,0,0,0,0,0.441,0,0.0472,0.0668,0.0762,0.0672,0.0659,0.0774,0.0812,0.0776,0.0744,0.0745,0.0711
3.739,5.9824,2.4926,3.739,1.2463,3.739,0.9971,2.7419,5.9824,0.9971,0.9971,0.2493,0.4985,0,0.9971,0.2493,0,0.4985,0.2493,0,0,0.7478,0.2493,0.7478,0,0.2493,0.2493,0,3.4897,0.2493,0.7478,0.2493,0.7478,0,0,0,0,0.7478,0,0,0.4985,1.9941,0.2493,0,0,0,0.2493,0,0.2493,0.4985,0.2493,0,0,0,0,0.2493,0,0.7478,0,0,0,0.7478,0.2493,1.4956,0,0,0,0,0.7478,0.2493,0,0,0,0.2493,0,0.4985,0,0,0.2493,0,0.7478,0,0.4985,0.2493,0.2493,0,0.2493,0.7478,0,0,0.4985,1.4956,0,0.9971,0,2.2434,0.2493,0,0.4985,0,0,0.4985,0,0,0,0.2493,0,0,0.2493,0,0.0315,0.0455,0.0567,0.0677,0.0686,0.0696,0.0742,0.0798,0.0818,0.0878,0.0877
5.4019,5.672,2.9711,2.701,1.3505,2.701,1.6206,3.5113,5.672,1.6206,1.0804,0.2701,1.6206,0.2701,0.2701,0,0,1.3505,0.5402,0,0.2701,0.8103,0.5402,1.0804,0,0.2701,0,0.8103,1.0804,0.8103,1.6206,0.2701,0,0,0.2701,0,0.2701,0.2701,0.2701,0,0,2.4309,0,0,0,0,0,0,0.2701,0,0.5402,0,0.2701,0,0.2701,0,0,0.2701,0,0,0.2701,0.2701,0,0.5402,0,0,0,0,1.0804,0.5402,0,0.2701,0,0.5402,0,0,0,0,0.8103,0,1.3505,0,0,0,0.2701,0,0.2701,0.5402,0.8103,0,0.2701,0.2701,0,0.2701,0.2701,2.4309,1.0804,0.2701,0.5402,0.2701,0,1.0804,0.2701,0,0,0,0,0,0.2701,0,0.0337,0.0496,0.0644,0.0756,0.07,0.0663,0.0701,0.0714,0.0772,0.077,0.0748
2.2374,6.7123,2.5171,4.4748,1.3984,4.4748,0.839,3.6358,6.7123,0.839,0,0.2797,0,0.2797,0.2797,0,0,1.3984,0,0,0,0,0.5594,2.5171,0,0,0,0.5594,2.5171,0.5594,0.2797,0.2797,0.5594,0.2797,0.2797,0,0,0.5594,0,0,0,3.3561,0.2797,0,0,0.2797,0,0.5594,0,0,0.5594,0,0.2797,0,0.5594,0,0,0,0,0,0,0,0.2797,1.1187,0,0,0,0.2797,2.5171,0.2797,0,0,0,0.2797,0,0,0,0,0.5594,0,0.839,0,0.2797,0,0.2797,0.839,0.2797,0.2797,0.839,0,0.5594,2.2374,0,0,0,3.3561,0.5594,0,0,0,0,0.5594,0,0,0,0,0,0,0.2797,0,0.0452,0.0479,0.0604,0.0476,0.0661,0.0696,0.0788,0.0733,0.0804,0.0736,0.0775
6.0698,9.442,2.6977,3.3721,0.6744,3.3721,0.6744,4.721,9.442,0.6744,1.3489,0.3372,0.3372,0,0.3372,0,0.3372,2.0233,1.0116,0,0,2.0233,1.0116,3.3721,0,0.3372,0,0.3372,2.0233,0.3372,1.0116,0.3372,0.6744,0,0.3372,0,0,0.3372,0,0,0,3.0349,0,0,0,0,0,0,0.3372,0,0.3372,0,0,0,0,0,0,0.3372,0,0,0,0,0,0,0,0,0,0,3.3721,0,0,0.3372,0,0,0,0,0,0,0.3372,0,2.6977,0,0.3372,0,0,0,0,1.0116,0.6744,0,0.6744,2.6977,0.3372,0,0,3.0349,0.3372,0.3372,1.6861,0.3372,0,0.6744,0,0,0,0,0,0,0,0,0.0301,0.0472,0.0587,0.0614,0.0623,0.0634,0.0663,0.068,0.0633,0.0665,0.0756
2.7515,1.9653,2.1619,5.1099,1.5723,5.1099,0.3931,2.1619,1.9653,0.3931,0.3931,0.3931,0.3931,0.1965,0.5896,0.5896,0,0.1965,0,0,0.1965,0,0,0.7861,0,0.7861,0,0.1965,0,0,0.3931,0,0.3931,0.5896,0,0,0,0.5896,0.1965,0,0.3931,0.9827,0.7861,0.9827,0.3931,0,0,0.3931,0.9827,0.1965,0.3931,0,0.3931,0,0,0.1965,0,0.3931,0,0,0.3931,0.5896,0.1965,1.1792,0.3931,0.9827,0.1965,0.1965,0.7861,0.1965,0,0,0,0.1965,0,0.1965,0,0,0,0,0.1965,0,0,0.1965,0.1965,1.1792,0.1965,0.1965,0,0,0.1965,0,0,0.7861,0,0.9827,0,0,0,0,0,0,0,0.1965,0,0.1965,0,0,0,0,0.0604,0.0731,0.068,0.08,0.0808,0.0719,0.0682,0.0676,0.0848,0.0725,0.0761
1.3289,6.6447,0,1.9934,4.6513,1.9934,6.3125,4.6513,6.6447,6.3125,0,0.3322,0,0,0.3322,0,0.3322,0.3322,0,0,0,0,0,0.9967,0,0,0,0,1.9934,3.6546,0,0,0,0,0,0,0,0,0,0,0,1.9934,0,0,0,0,0,0,0,0,0.9967,0,0,0,0,0,0,2.6579,0,0.9967,0,0,0,0,0,0,0,0,0.9967,0.9967,0,0,0,0.9967,0,0,0,0.9967,3.6546,0.6645,0.3322,0,0,0,2.9901,0,0.6645,0.3322,0,0,0,0.6645,0,0,0.6645,1.9934,3.3224,0,0,0,0,3.3224,0,0,0.6645,0,1.9934,0.3322,0,0,0.0297,0.0457,0.0695,0.0679,0.0676,0.057,0.0555,0.0632,0.0714,0.0733,0.067
4.5534,5.0593,3.7945,4.8063,0.7589,4.8063,0.5059,0.5059,5.0593,0.5059,1.7708,0,1.0119,0.253,0.253,0.7589,0,0,0.5059,0,1.0119,0,0.253,0.5059,0.5059,1.7708,0,0,1.0119,0,1.2648,0.5059,0.5059,0.5059,0,0,0,0.5059,0.5059,0,0,1.0119,0.7589,1.0119,0,0,0,0,1.7708,0.253,0,0,0.5059,0.253,0,0,0,0,0,0,0.253,0.7589,0.253,1.5178,0,1.0119,0,0,1.0119,0,0,0.253,0,0,0,0.253,0,0,0,0,0,0,0.5059,0,0,0,0,0,0,0,0.253,2.0237,0,0.7589,0,1.0119,0.5059,0,0,0.253,0,0.5059,0,0,0,0,0,0,0,0,0.0451,0.059,0.0701,0.0752,0.0671,0.071,0.062,0.0684,0.0672,0.0798,0.0822
0.8692,8.1124,2.0281,4.3459,1.1589,4.3459,0.8692,4.3459,8.1124,0.8692,0,0,0,0.2897,0,0.2897,0,0.2897,0,0,0.2897,3.7665,0.8692,0.8692,0.2897,0.8692,0,0.5795,0.5795,0,0,0.5795,0,0.2897,0,0,0.2897,0,0.8692,0,0,2.3178,0,0.5795,0,0,0,0.2897,0.8692,0,0,0,0,0,0,0,0,0.8692,0,0.2897,0.2897,0.5795,0.5795,0.5795,0,0.8692,0,0.5795,0.5795,0.2897,0,0.2897,0,0.2897,0,0,0,0,0.2897,0,0.2897,0.2897,0.2897,0.5795,0.8692,0,0.2897,0.8692,0.8692,0,0,0,0,0.5795,0,2.3178,0.2897,0.5795,4.0562,0.2897,0,0.2897,0.2897,0,0,0,0,0.2897,0,0,0.0531,0.0721,0.0648,0.0674,0.0689,0.0572,0.0585,0.0592,0.0675,0.0705,0.0711
2.34,3.978,2.34,5.1481,1.404,5.1481,0.468,3.042,3.978,0.468,0.234,0,0.234,0.468,0,0.468,0,0.702,0.234,0,0.468,0,0.234,1.872,0.234,0.234,0.234,0.234,0.468,0,0.234,0,0,0.234,0.234,0.468,0,0.468,0.702,0,0.234,1.872,0.468,1.638,0.234,0,0,0.234,0.234,0.234,0.468,0,0,0,0,0.468,0,0,0.234,0,0.234,0.702,0.468,0.234,0,1.404,0,0.702,1.404,0,0,0.234,0,0,0,0.234,0,0,0,0,0.234,0,0.468,0,0.702,0.468,0,0.702,0.468,0,0.234,0.936,0.234,0.702,0,1.404,0.234,0,0,0.234,0,0.234,0,0,0,0,0,0,0.234,0,0.0593,0.0602,0.0674,0.0712,0.0742,0.081,0.0647,0.0717,0.0671,0.0717,0.0776
3.3706,3.6113,2.6483,4.0928,1.926,4.0928,1.2038,3.3706,3.6113,1.2038,0.4815,0.2408,0.963,0.4815,0.2408,0,0.2408,0.7223,0,0,0,0.7223,0.2408,0,0.2408,1.2038,0.4815,0.2408,0.2408,0.2408,0.7223,0,0.2408,0,0,0,0,0.963,0.4815,0.2408,0.2408,0.4815,0.4815,0.4815,0,0,0.2408,0.7223,1.2038,0.2408,0.4815,0,0.2408,0.2408,0.4815,0,0,0,0.2408,0,0.4815,1.2038,0,1.4445,0,0.7223,0,0,0,0.2408,0.2408,0.2408,0,0.2408,0,0.2408,0,0.2408,0,0,0.4815,0,0.4815,0,0.4815,1.2038,0,0.4815,0.2408,0,0,0.4815,0,1.2038,0.2408,0.4815,0.2408,0,0.7223,0.2408,0,0.2408,0,0,0.2408,0.2408,0,0,0.4815,0,0.0486,0.0631,0.0622,0.0617,0.0872,0.0752,0.0661,0.0656,0.0864,0.0711,0.072
1.4722,5.8889,0.5889,2.65,2.0611,2.65,4.1222,6.1834,5.8889,4.1222,0.2944,0,0,0,0,0,0,1.1778,0,0,0.2944,0.2944,0,1.1778,0,0.2944,0,0.5889,0.8833,2.3556,0,0,0,0,0,0,0,0.5889,0,0,0,2.0611,0,0,0.2944,0,0,0,0.2944,0,0,0,0,0,0.2944,0,0.2944,1.1778,0,0.2944,0,0,0,0,0,0,0,0.2944,1.4722,0.8833,0,0.2944,0,0.8833,0,0,0.2944,0.2944,2.3556,0,0.8833,0.2944,0.2944,0.5889,0.8833,0.2944,0.8833,1.1778,0.5889,0,0,0.5889,0,0,0,2.0611,2.3556,0.2944,0.2944,0.2944,0,2.3556,0.2944,0,0.5889,0,0.2944,0.2944,0,0.2944,0.0407,0.0534,0.0624,0.0725,0.0805,0.0707,0.0628,0.0657,0.0602,0.0623,0.0744
4.2688,2.1344,1.0672,4.0554,1.2806,4.0554,0.6403,0.6403,2.1344,0.6403,0.8538,0,0.4269,0.2134,1.0672,1.0672,0.2134,0,0.4269,0,0.4269,0.2134,0,0.4269,0,1.0672,0,0,0,0,0.6403,0,0,0.2134,0,0,0,0.2134,0,0,0.8538,0.8538,0.2134,0.6403,0.2134,0,0,0,1.0672,0.2134,0.8538,0,0,0,0,0.2134,0,0,0,0,0.2134,1.0672,0.2134,0.8538,0,0.6403,0.2134,0,0.4269,0.4269,0,0,0,0.4269,0,0.2134,0,0,0,0,0.4269,0,0.2134,0,0,0,0,0,0,0,0,0,0,1.0672,0,0.8538,0,0,0.2134,0,0,0,0,0.2134,0,0,0.2134,0.2134,0,0,0.0497,0.0654,0.0829,0.0797,0.0693,0.081,0.0898,0.0866,0.0727,0.0551,0.0545
3.2404,3.4896,0.997,1.9941,1.2463,1.9941,0.4985,3.2404,3.4896,0.4985,0.7478,0,0.4985,0,0.2493,0,0,0.997,0.4985,0.2493,0.4985,0.7478,0,0.7478,0,0.7478,0.2493,0,0.4985,0,0.2493,0.2493,0,0,0,0,0,0.4985,0,0,0,0.7478,0,0.2493,0,0,0,0,0.7478,0.2493,0.2493,0.2493,0.2493,0,0.2493,0,0,0.2493,0,0,0,0.4985,0,0,0,0.2493,0.2493,0.2493,0.7478,0,0,0,0,0,0.2493,0.2493,0,0,0,0,1.2463,0.4985,0.2493,0,0.2493,0,0,0.7478,0,0,0.2493,0.4985,0,0.7478,0,0.7478,0,0.4985,0.7478,0,0,0,0,0.2493,0,0,0,0,0.2493,0,0.0292,0.0468,0.0586,0.0656,0.0722,0.079,0.0728,0.0877,0.0856,0.0813,0.072
2.8213,4.4671,1.6458,4.7022,1.1756,4.7022,0.7053,2.5862,4.4671,0.7053,0.7053,0.2351,0.2351,0,0.2351,0.4702,0,0.4702,0.2351,0,0.4702,1.4107,0,0,0.2351,1.1756,0,0.2351,0.9404,0,0.2351,0.2351,0.2351,0.2351,0,0.2351,0,0.2351,0.2351,0,0.4702,0.9404,0,0.7053,0,0,0.2351,0.7053,1.4107,0.2351,0.2351,0,0.2351,0.7053,0,0,0,0,0,0,0.4702,0.7053,0.2351,1.8809,0.4702,0.4702,0,0.4702,0,0,0,0.2351,0,0,0,0.2351,0,0,0.2351,0,0,0,0.4702,0.2351,0.2351,0.9404,0,0.4702,0,0.2351,0.2351,0,0.2351,0.9404,0,0.9404,0.4702,0,1.4107,0.2351,0,0.4702,0,0,0,0.2351,0,0,0,0,0.061,0.0713,0.0649,0.0765,0.0798,0.0682,0.0661,0.0693,0.0631,0.0712,0.0736
4.6601,3.4337,4.1695,4.4148,1.4716,4.4148,0.9811,4.9053,3.4337,0.9811,1.2263,0.4905,0.4905,0.7358,0.4905,0,0,0.7358,0.2453,0,0.2453,0.4905,0.2453,0.7358,0,0.7358,0.4905,0,0.4905,0,1.2263,0.4905,0.7358,0,0,0.2453,0,1.2263,0.2453,0,0.2453,1.2263,0.2453,0.7358,0,0.4905,0,0,0.7358,0.7358,0.4905,0,0.2453,0,0.2453,0,0.2453,0.2453,0,0,0,0.4905,0.7358,0.9811,0.2453,0.7358,0.2453,0,0.7358,0.2453,0,0,0,0.2453,0,0.7358,0,0,0,0,0.7358,0.2453,0.9811,0,0.2453,0.2453,0,2.4527,0,0,0.2453,0,0.4905,0.7358,0,1.2263,0,0.2453,0.4905,0,0,0,0,0.2453,0.2453,0,0,0,0.4905,0,0.0413,0.0531,0.0637,0.0653,0.0814,0.0797,0.0819,0.0802,0.0791,0.0623,0.0668
3.9685,5.0268,1.5874,5.8205,3.9685,5.8205,1.0583,1.852,5.0268,1.0583,1.0583,0,0,0.2646,1.3228,0,0.2646,0.5291,0.5291,0,0,1.5874,0.5291,0.5291,0.2646,0.7937,0.5291,0,0.5291,0.2646,0.2646,0,0.2646,0,0,0.5291,0,0.5291,0,0,1.0583,1.3228,0,1.5874,0,0,0.2646,0.2646,0.7937,0.5291,0.7937,0.2646,0.5291,0,1.3228,0.2646,0,0.5291,0,0,0,1.0583,0.2646,2.1165,0,1.5874,0,0,0.5291,0.2646,0,0,0,0.2646,0,0.5291,0,0,0.2646,0,0.7937,0.2646,0,0,0.5291,0.2646,0,0,0,0,0,0.5291,0,1.0583,0.2646,1.3228,0,0,1.852,0,0,0,0,0,0.2646,0.2646,0,0,0.5291,0,0.0399,0.063,0.0594,0.0609,0.0699,0.0742,0.071,0.0745,0.0704,0.0721,0.0802
2.1581,3.8366,3.1172,5.0355,2.8774,5.0355,0.9591,3.8366,3.8366,0.9591,0.2398,0,0.2398,0,0.4796,0.7194,0.2398,0.2398,0,0,0,0.4796,0,0.7194,0,0.7194,0.4796,0.4796,0.9591,0,0.4796,0,1.1989,0,0.4796,0,0,0.4796,0.2398,0,0.4796,0.9591,0.2398,0.7194,0.7194,0.9591,0,0.2398,0.7194,0,0.2398,0,0.4796,0.2398,0.2398,0.7194,0,0.7194,0,0.2398,0.2398,0.9591,0,1.9183,0,0.4796,0,0.2398,0.7194,0.4796,0,0.2398,0,0.4796,0.2398,0,0,0,0,0,0.4796,0,0.4796,0,0.7194,0.4796,0,1.4387,0.2398,0,0,0.9591,0,0.9591,0,0.9591,0.2398,0,0.4796,0.2398,0,0.2398,0.2398,0,0,0,0,0,0.4796,0,0.0428,0.048,0.0524,0.0746,0.0661,0.0639,0.0737,0.0793,0.0793,0.0965,0.0836
2.3236,4.6471,3.6144,2.8399,1.0327,2.8399,1.2909,3.0981,4.6471,1.2909,0.2582,0,0.7745,0,0.2582,0,0,1.0327,0,0,0.5163,0.5163,0.5163,0.5163,0,0.7745,0.2582,0.5163,0.5163,0.5163,0.5163,0.5163,0.2582,0.2582,0,0,0,0.5163,1.2909,0,0,1.0327,0.5163,0.2582,0,0,0,0,0.7745,0.2582,0,0.2582,0.5163,0,0,0,0,0,0.2582,0,0,0.7745,0.2582,0.5163,0,0.2582,0.2582,0.2582,0.5163,0,0,0.2582,0,0,0,0.2582,0.2582,0,0.5163,0,0.5163,0.5163,0.2582,0.2582,0.7745,0.5163,0,0.2582,0,0,0.5163,0,0.5163,0.7745,0,1.0327,0.5163,0.5163,0.5163,0.2582,0,0.5163,0,0.2582,0,0,0,0,0.2582,0.2582,0.0526,0.0661,0.0613,0.0704,0.0828,0.0672,0.0645,0.072,0.0775,0.0628,0.0645
2.1177,2.9648,3.8118,4.6589,0.8471,4.6589,1.0588,2.5412,2.9648,1.0588,0.8471,0.2118,0.4235,0,0,0.2118,0,0,0.4235,0,0,0.6353,0.4235,0.6353,0,0.8471,0,0,0.4235,0,0.4235,0.2118,1.0588,0,0.2118,0.2118,0,1.6941,0,0,0.4235,0.4235,0.4235,1.0588,0,0,0.2118,0.8471,0.8471,0.4235,0,0,0.2118,0.2118,0.2118,0,0,0,0,0,0,1.0588,0.2118,1.2706,0,1.0588,0,0,0.4235,0.6353,0,0,0,0.6353,0,0.4235,0,0,0,0,0.4235,0,0.8471,0,0,1.0588,0,0,0.2118,0,0,0,0.2118,0.8471,0.4235,0.4235,0.4235,0,0.6353,0,0,0.4235,0,0,0,0.2118,0.4235,0,0,0,0.0459,0.0587,0.0728,0.0781,0.0826,0.0776,0.0744,0.0765,0.0677,0.075,0.0788
